lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,56.92487857246001,1.8924959536515973,55.47227532472413,57.41914529164709,60.43214438675778,55.69465838626286,55.60616947290817,0.649799931049347,0.0133161939663129,0.6262338757514954,0.6504337787628174,0.6472667455673218,0.6622291207313538,0.6628361344337463,-1.55445944330445,0.1595713764846555,-1.5480253457715036,-1.3674910886343137,-1.8403469547436837,-1.564378045348058,-1.4520557820246904,44.70852785754145,10.24991212298169,39.29582695979398,39.69080184573159,41.32420777414093,38.12606540914064,65.10573729890011,0.6057508230209351,0.0116396185338308,0.6048824787139893,0.6148330569267273,0.6043995022773743,0.6191835403442383,0.5854555368423462,-70.29451729917497,21.123777873500007,-42.17838417632239,-86.60215931820922,-91.65515779130229,-83.85849559076328,-47.178389619277645,59.06450999826359,12.77752235206013,76.71550938480459,61.383815109531746,53.761470778604945,65.21608910037169,38.24566561800499,0.6019457459449769,0.0119751597044945,0.5975421071052551,0.5992740988731384,0.6112594604492188,0.5834881067276001,0.6181649565696716,-46.097344474967926,12.574215892116715,-53.08441397607063,-48.09199773717428,-62.9624560148613,-25.450737061030576,-40.89711758570286,100.0,0.0,100,100,100,100,100
