lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
0,49.697131956686334,3.5270130815380156,45.77338296302617,49.58516341678856,56.2915948026072,48.540711027872256,48.29480757313753,0.7092914462089539,0.0148029853784329,0.7114030122756958,0.7129428386688232,0.6807696223258972,0.719031810760498,0.722309947013855,-1.5902929356547904,0.2858580032341828,-1.3654494895711513,-2.0759155959077935,-1.5242567311005646,-1.7152577149511572,-1.2705851467432858,55.3637855672559,9.079634174211929,49.42050776720575,51.68146955108854,51.64450172197119,50.62480842070458,73.44764037530948,0.4821020424365997,0.0048124133456933,0.4799809753894806,0.4771714210510254,0.4776334762573242,0.4872875213623047,0.4884368181228637,-268.04819260213856,119.80893394549663,-306.391515305734,-313.97244097023446,-279.3378643410018,-398.4529125435011,-42.08622985022144,72.22529319493081,11.473982324323645,88.84255365009192,72.50097274430435,63.883997062512016,79.69488483225125,56.204057685494554,0.4892929911613464,0.0018179437888047,0.4879993200302124,0.4911023676395416,0.4918343126773834,0.4882367849349975,0.4872921705245971,-135.8072086680635,93.3442242858212,-158.2851506416848,-45.923194346765875,-141.58046843179173,-38.07655196378661,-295.17067795628856,17.8,1.469693845669907,18,18,15,19,19
