lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
375,109.39461224275476,4.686099623685004,100.4682669471292,110.1627046472886,114.23001702252556,110.49646370831658,111.6156088885139,-0.1806353198079501,0.0179726249238582,-0.1565841443398419,-0.1824879968867582,-0.1673697811715743,-0.1876818036331849,-0.2090528730083914,0.0032534769153468,0.0077096316295846,0.0062079580432242,0.00451865137541,0.014715530015939,-0.0086201072235673,-0.0005546476342715,69.03604009193286,13.789663621157604,61.78259210419237,62.317291828623986,62.77241850735848,61.70340588218287,96.60449213730662,-0.3698803884941234,0.1451897119156894,-0.2684530239356191,-0.3276981209453783,-0.3617826302846272,-0.2435457204517565,-0.6479224468532362,0.2191565919553109,0.0490093111884728,0.2038081973840139,0.1728987383018983,0.1692055232757539,0.2535276123355224,0.2963428884793661,90.09333772157368,19.45775947033883,120.71076058504876,92.89631744853236,79.35124424047638,95.712858166611,61.79550816719992,-0.3258424489121688,0.1847874953870689,-0.1627027235533061,-0.2714918883223283,-0.2846703780324836,-0.6854075214319062,-0.2249397332208198,0.2431644056891009,0.0438573934664099,0.2849310781774029,0.2081452567587819,0.175361354549399,0.2833206848845931,0.2640636540753276,12.0,6.418722614352485,10,6,5,18,21
400,109.78644970613368,4.447935896125272,103.3873326694264,107.98629958208868,117.01066041834214,111.29055094999426,109.25740491081686,-0.1823692410833695,0.0192149379051868,-0.2081939981264226,-0.1501193460296182,-0.1929700556923361,-0.183281400975059,-0.1772814045934116,0.0001643541606266,0.0064433479210996,0.003044955083169,0.0063037617382018,-0.0015496209097738,-0.0116116762284518,0.0046343511199879,68.91960385305839,13.802370428917492,61.74135435673229,61.77867360700641,62.92227678131639,61.647153887832374,96.50856063240452,-0.3481222558439824,0.1607232628334569,-0.2580667263583133,-0.22428672355518,-0.3719916500543293,-0.2344578232681542,-0.6518083559839349,0.2417653009573226,0.0437822500510085,0.2103912342307076,0.2699163214613994,0.1708205482563036,0.2823151739379554,0.2753832269002471,90.42811664782072,19.584950077159135,121.0394120132714,93.78855205000492,79.55706044247276,95.97320232056737,61.78235641278719,-0.3051330771362572,0.1886098786138062,-0.1598549527034425,-0.1747376385488008,-0.2937547731817814,-0.6705045365450675,-0.2268134847021939,0.2705803767271471,0.0548801864703339,0.2935791520704107,0.3209945983661894,0.1724459881804426,0.3149778100808984,0.2509043349377942,19.0,8.94427190999916,13,24,6,32,20
425,111.43873288771684,4.031741312732493,104.69699226828182,110.4683650521671,116.89717613669002,113.69426022697895,111.43687075446634,-0.2029622808624716,0.0173605918374204,-0.2307026333668652,-0.1867643117904663,-0.2006234715966617,-0.2129760072511785,-0.1837449803071863,-0.0074874219680307,0.0060158855230207,-0.0028684666387134,-0.0075187139492995,-0.0024809237744193,-0.0189376851954661,-0.0056313202822553,68.855429619237,13.642816657421804,61.7123181527121,62.20833470528586,62.49974928404155,61.72225093841553,96.13449501572994,-0.3633787644536871,0.1569107209826298,-0.2363947724041185,-0.3183782884949132,-0.343235222916854,-0.2519668110629968,-0.6669187273895532,0.2235740810101688,0.0320196852981962,0.2576778896046769,0.1710509590216373,0.216245971260625,0.2162069052849945,0.2566886798789103,90.17426350911458,19.861578492493702,121.8445890326249,92.8901682903892,78.973038690132,95.4308878413418,61.73263369108501,-0.3241001060134486,0.1928096492357871,-0.1544571424785413,-0.2627708660928826,-0.2681094397578323,-0.7010649390387953,-0.2340981426991914,0.2470103099758394,0.0555434899682682,0.3537514195369001,0.1922777073065701,0.2222923147961856,0.228231399303727,0.2384987089358139,16.6,6.151422599691879,25,7,14,16,21
450,109.45084133821376,4.335022420828879,102.15810385311352,109.74094718484318,115.81352781407972,109.71899007909438,109.82263775993796,-0.1833892239542568,0.0095120517628338,-0.1906227367765763,-0.1711581829716177,-0.1725897757446064,-0.1934176487081191,-0.1891577755703645,0.0006479904891046,0.0087684615880627,0.0121600595593918,0.0054143037643584,0.0048948384855654,-0.0091117040178848,-0.0101175453459077,68.54830830891927,13.051293586487322,61.81872065025463,61.933483592250894,62.609187159621925,61.73654091149046,94.64360923097844,-0.3600650873100548,0.201846699287012,-0.2305914393642492,-0.2187750946011459,-0.3505108900237502,-0.2476335920785602,-0.7528144204825685,0.1702064526079451,0.0184273941834099,0.1489521907969263,0.1897603006290043,0.179542192788958,0.1857206609606612,0.1470569178641757,90.60453267683064,20.000411218627256,122.30688754299231,94.10874313220644,79.12240118729441,95.616848728113,61.86778279354698,-0.3144455683858771,0.1958631580648329,-0.1544932587104931,-0.1702544731006287,-0.2745558452187923,-0.6922113529422826,-0.2807129119571886,0.196428245038464,0.0255670331320098,0.2237369795248174,0.2140572029247618,0.2017663115852006,0.1927321222529076,0.1498486089046325,9.0,3.40587727318528,5,13,10,12,5
475,112.39913997425754,5.962845468128125,101.37808077195112,111.45749473571776,116.1227046293371,114.56671822491816,118.47070150936352,-0.2168874587732202,0.040784878323091,-0.177459963980843,-0.1906984767493079,-0.187749890720143,-0.2450488756684695,-0.2834800867473377,-0.0027453646244162,0.0077584486603651,0.0039436470951734,0.0011317399255109,0.0017934342601887,-0.0175955233593841,-0.0030001210435704,68.42086919148764,12.900090029801678,61.867485882943136,61.716928682829206,62.54554393835235,61.760311929803144,94.21407552351032,-0.3793937442595498,0.2085010758215224,-0.2755496711061712,-0.2455685912517079,-0.3428273347386142,-0.2428959231627614,-0.7901272010384944,0.1701751461782055,0.0380507632673644,0.1371785980649803,0.2280329139290475,0.1514973175107387,0.2019763654751474,0.1321905359111138,90.13973220356723,19.38182874938865,120.53773434956868,93.31625985262689,78.99488777026795,95.78304208788956,62.06673695748312,-0.3227271916573507,0.1870582725450132,-0.1650971414750082,-0.1945949374583729,-0.2683138481357641,-0.6836923737274972,-0.3019376574901112,0.1953947194623189,0.0406863075894198,0.2071794859509457,0.258779604380068,0.162318961445667,0.2070616847190091,0.1416338608159046,11.8,9.579144011862438,2,27,6,19,5
500,112.02111726199878,4.489065024963152,103.29145485373104,113.70701008964988,115.99971663531134,114.3225965163287,112.784808214973,-0.2109750570269191,0.0129735826171545,-0.2051509264637442,-0.2071921751779668,-0.1954774786444271,-0.2344370582524468,-0.2126176465960109,-0.004241785455002,0.0101217572273777,-0.0106805575675988,-0.0211374889812706,0.0019524224664029,0.0041485396196709,0.0045081571877851,68.62596241131163,13.785257453181243,61.73380731281481,61.72602283745481,61.69917436231647,61.774372368528134,96.19643517544397,-0.3330002406187224,0.1667408828651926,-0.2355553465977049,-0.2565847802580449,-0.2468077007092927,-0.260005910145609,-0.6660474653829608,0.214396145206487,0.0295002258083813,0.2400759067713168,0.2175604607583138,0.2512312720513396,0.1907257329555904,0.1723873534958744,89.88568924351742,20.026540910028935,121.86689219558448,93.15417937228554,77.44340679101776,95.16928376649555,61.794684092203774,-0.2982098865927311,0.2107776599311726,-0.154250727410902,-0.2048241454258299,-0.1812493665176525,-0.7164487274069535,-0.2342764662023176,0.2395887362983143,0.0557175725615533,0.3318360894918442,0.2410630195875439,0.2598155350669434,0.190005237236619,0.175223800108621,25.6,7.472616676907761,31,28,35,19,15
525,110.06562522888184,3.1497793811127357,106.09961271846996,109.66289760365206,115.7868023591883,109.20542941373937,109.57338404935948,-0.1897877915466533,0.0240402818843448,-0.2347717337748583,-0.1690622420871959,-0.1804957940297968,-0.1713905068004832,-0.1932186810409321,0.0036309827692628,0.0071339957424392,-0.0058430518975536,-0.0030681835934314,0.0136204380343449,0.0060428773025598,0.0074028340003946,68.7559402566207,13.493597195563694,61.82496904072008,61.80372796978867,62.622523977045425,61.792745222125134,95.73573507342422,-0.3593255961150453,0.1679433053343884,-0.2329404134499399,-0.268264467256111,-0.3484993514261748,-0.2606379588445027,-0.6862857895984984,0.1664586033349399,0.0176501088471129,0.1509432423484037,0.1830557704690778,0.1443971948996349,0.1640127612800713,0.1898840476775117,90.2520845814755,19.93639716232475,122.16085848891944,93.07375762337132,79.10701741670307,95.17496192664431,61.74382745173939,-0.3210681515827513,0.2017887576274043,-0.1548296338633487,-0.2160403101067794,-0.2734251733411822,-0.716960957175807,-0.2440846834266395,0.1825522181177675,0.0307315074906502,0.229030292301455,0.1951894952605168,0.1416404845658689,0.1566760267147369,0.1902247917462597,13.2,4.707440918375928,10,17,7,12,20
550,110.41917283450856,4.17845647875202,103.53311307570512,108.8842753242044,116.26769265567556,111.63517031950109,111.77561279745665,-0.1909338659398696,0.0213959173336197,-0.2179567547405467,-0.1539539281059714,-0.1840987664811751,-0.2006466332603903,-0.1980132471112644,0.0089755755446522,0.0037040801124324,0.0103304430517121,0.0091558933268328,0.0075970723519704,0.0145902267342214,0.0032042422585244,68.93311116067987,13.912455241868823,61.8255303700765,61.82162023845472,62.41030652899491,61.85367184354548,96.75442682232772,-0.3498963707371761,0.150674785304374,-0.2683238868127789,-0.2322903986562762,-0.3323486959725095,-0.2722000490155136,-0.6443188232288026,0.1548613587114551,0.0260836401954239,0.1400774436729159,0.1572903102660028,0.1432855092468998,0.1296987751735733,0.2039547551978837,89.98715966877185,19.49253843521626,120.73921739009388,93.68598827562836,78.79808041087368,94.85888558103328,61.85362668623005,-0.313134043049394,0.2148683590149464,-0.1629436120652315,-0.1827760370154129,-0.2589588363965352,-0.7377280279209739,-0.2232637018488164,0.169002321270997,0.0343353308260094,0.2180035405285787,0.159487307570025,0.1484544569985908,0.1221073932635287,0.1969589079942619,12.8,7.440430095095309,9,13,9,6,27
575,110.92613178926356,2.9436569981687724,106.02067375183104,112.68030018525964,114.70853715784408,109.69427337646484,111.52687447491816,-0.1929266147753771,0.0234162254639413,-0.2357940887703615,-0.1933626672800849,-0.1680140162215513,-0.1761800937792834,-0.1912822078256046,0.001635344055869,0.0091524310944454,-0.0042345654363196,-0.0132405451567191,0.0084115674020722,0.0117502544718958,0.0054900089984157,68.52137131607323,13.070689606617387,61.894508964137025,61.91085264975565,62.22030062424509,61.91956585331967,94.66162848890872,-0.350397080705877,0.1827059694292739,-0.2283091932012323,-0.2786235223736679,-0.3088176166802122,-0.2258311374145641,-0.710403933859708,0.153546504883745,0.0182929632851639,0.153830649740708,0.1829369717033522,0.1265505206742601,0.1584084637855228,0.1460059185148821,90.44579987107662,20.08010497276196,122.31517493933964,92.95716648771052,78.42741899323045,96.57949717003002,61.949741765072474,-0.31164316775506,0.1749223885936526,-0.1543076216128834,-0.2276307396721421,-0.2402178990213494,-0.6512803393497801,-0.2847792391191449,0.1734071903427033,0.0394090225157793,0.2394638219848275,0.1919685030813541,0.1277342530145113,0.1642540950458823,0.1436152785869413,16.0,6.511528238439882,16,27,7,17,13
600,111.83859725503362,3.589758154827649,105.7958558924058,116.26380128299488,114.50840557322783,110.74099408318014,111.88392944335938,-0.2100098130282233,0.0273729794943262,-0.2343436051817501,-0.2397382792304543,-0.1684607333996716,-0.1884910310015959,-0.2190154163276448,-0.0046151292173496,0.0112086570721606,-0.0122486070960054,-0.0102490152711706,-0.0032292666629312,0.0165842855301247,-0.0139330425867656,68.84975618730512,13.460433247672416,61.8733156773082,61.91936052891246,62.80331323857893,61.891386684618496,95.7614048071075,-0.3609895394559491,0.1448601256523069,-0.2638687418218244,-0.2744720316769784,-0.3549049130657263,-0.2688080511595073,-0.6428939595557096,0.1371430834759386,0.0267771158534705,0.109900296528889,0.1298818760878292,0.1230412794750902,0.1348936531627387,0.1879983121251458,89.96174357564827,19.46556195047412,120.82341712817812,93.02874849553696,79.29607752749794,94.88847988530208,61.771994841726205,-0.3300889255707724,0.206506751000858,-0.1623579880647492,-0.2240356698370816,-0.2818835074441475,-0.7357077420803538,-0.2464597204275298,0.1537762570972406,0.0267648897991637,0.1933731513686086,0.1375014550959397,0.1203219686935961,0.1418351022722689,0.1758496080557897,14.0,7.183313998427188,6,14,9,14,27
625,110.29215434354894,4.044626925566401,103.34276838863596,108.49440478156596,114.7762008891386,111.69037455390482,113.15702310449936,-0.1844063580036163,0.0208175452520681,-0.1946059507482192,-0.1527409746366388,-0.1704086794572718,-0.1912900759893305,-0.2129861091866212,0.0059241367065902,0.0145421834190031,0.0124019669132608,0.0307588885812198,0.0015432765392367,-0.0104397882306811,-0.004643660270085,68.82612905000386,13.025852242346378,61.8201501913238,62.105870380736235,63.34852697138201,62.000622632210714,94.85547507436652,-0.3712846753890054,0.1725628435968103,-0.2527468068557873,-0.297035042654004,-0.390073391429165,-0.2197105612671166,-0.6968575747389543,0.1181836258362684,0.0215271249937526,0.1513649854286198,0.0981614777528305,0.0968520418299656,0.1350519520050862,0.1094876721648401,90.60471723121508,19.57393048999862,121.17291892202276,92.9296899260136,80.0318484389991,96.9800961645026,61.909032704537374,-0.3265545393291272,0.163591133948655,-0.1591552851492898,-0.2455224426169144,-0.3135154906072114,-0.6373844125814605,-0.27719506569076,0.1381084283652486,0.0551806070110451,0.2426824401900695,0.1085982788027378,0.0907207294060897,0.1441367134419188,0.1044039799854273,10.6,7.552483035399682,22,4,3,17,7
