lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_mean,train_roc_auc_std,train_roc_auc_fold_1,train_roc_auc_fold_2,train_roc_auc_fold_3,train_roc_auc_fold_4,train_roc_auc_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_fold_1,val_roc_auc_fold_2,val_roc_auc_fold_3,val_roc_auc_fold_4,val_roc_auc_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_fold_1,test_roc_auc_fold_2,test_roc_auc_fold_3,test_roc_auc_fold_4,test_roc_auc_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-1750,0.518813145160675,0.0133836015853168,0.4952482581138611,0.5217546224594116,0.5144487619400024,0.5308570265769958,0.5317570567131042,0.8426178006701175,0.0180322127118935,0.8686298712749074,0.835278525928776,0.8591835791225555,0.8249388062511769,0.8250582207731718,0.7207225680351257,0.032887136324223,0.7207881212234497,0.6630778312683105,0.7171536684036255,0.741231381893158,0.761361837387085,0.5735016247193666,0.0737895179919725,0.4953310696095076,0.5611205432937182,0.5483870967741935,0.5487500000000001,0.7139194139194139,0.6877148747444153,0.0775158365542683,0.6641883254051208,0.5478692650794983,0.7324718832969666,0.7681797742843628,0.7258651256561279,0.6036330988701839,0.0643096914757497,0.5415959252971138,0.5813253012048192,0.635820895522388,0.7131868131868132,0.546236559139785,0.0,0.0,0,0,0,0,0
-1725,0.4690581023693084,0.0905686567930414,0.5003657937049866,0.5049318075180054,0.2891055643558502,0.5239053964614868,0.5269819498062134,0.8690352078239568,0.0459980770423065,0.8621936166460942,0.855414475653029,0.9583005871203364,0.8370363396723781,0.8322310200279459,0.7428141474723816,0.1056687498784523,0.6861168742179871,0.6255713701248169,0.9377248287200928,0.7141778469085693,0.7504798173904419,0.5921157624209407,0.0773547125009423,0.5178268251273345,0.6044142614601018,0.533955857385399,0.5695833333333333,0.7347985347985347,0.6955915570259095,0.0940748621379774,0.6450014710426331,0.5529050230979919,0.8270266652107239,0.7592554092407227,0.6937692165374756,0.6182081381701557,0.0648930801031405,0.5691850594227504,0.5572289156626506,0.6593283582089552,0.7263736263736263,0.5789247311827957,0.0,0.0,0,0,0,0,0
-1700,0.5241774678230285,0.0109866443472522,0.5047170519828796,0.5228472948074341,0.5238806009292603,0.5341616868972778,0.535280704498291,0.8360716138295553,0.0143837365471026,0.8570798800916947,0.836261810097901,0.8461929638019509,0.8207023159480323,0.8201210992081974,0.7065810322761535,0.0447248984264317,0.7036997079849243,0.6384662389755249,0.6951487064361572,0.717581570148468,0.7780089378356934,0.5862731720741058,0.0620210095441252,0.5080645161290323,0.5942275042444822,0.5611205432937182,0.5712499999999999,0.6967032967032967,0.6872457265853882,0.0774205997239077,0.6674891114234924,0.5536150932312012,0.7285460829734802,0.7865027189254761,0.700075626373291,0.6070344366992446,0.0537125675900037,0.5398981324278438,0.5818273092369477,0.6414179104477612,0.6926739926739928,0.5793548387096774,0.0,0.0,0,0,0,0,0
-1675,0.4261669158935547,0.1149272606934107,0.2847391664981842,0.5143605470657349,0.2861895263195038,0.5216684937477112,0.5238768458366394,0.8863815774013091,0.0545817195444231,0.953535531652266,0.8459236458466931,0.9527992233368776,0.8410374694031256,0.8386120167675827,0.7890104413032532,0.126513094998731,0.9652162790298462,0.6250604391098022,0.9027281999588012,0.7011910676956177,0.7508562207221985,0.6010665357562642,0.061057793176063,0.5292869269949066,0.6031409168081494,0.5700339558573855,0.5904166666666667,0.7124542124542125,0.748585045337677,0.1270747687565617,0.8721764087677002,0.5433151125907898,0.8859577178955078,0.7588644027709961,0.6826115846633911,0.622057844504572,0.0462960634003673,0.6120543293718166,0.5903614457831325,0.5977611940298507,0.7135531135531136,0.5965591397849462,0.0,0.0,0,0,0,0,0
-1650,0.4381166040897369,0.111484894440135,0.2877830862998962,0.3163167536258697,0.5250356793403625,0.5297374725341797,0.5317100286483765,0.8788466036071803,0.0551132571928934,0.9515517545406454,0.9390791329998716,0.8503536591003653,0.82851628695161,0.8247321844434093,0.7843286752700805,0.1277096350257932,1.0192575454711914,0.7904146313667297,0.6493274569511414,0.6961411237716675,0.7665026187896729,0.6231833694036581,0.0642658898395376,0.515704584040747,0.6608658743633277,0.6239388794567063,0.60625,0.7091575091575092,0.7928640723228455,0.10228093686977,0.9636494517326356,0.8406386971473694,0.7079428434371948,0.774601936340332,0.6774874329566956,0.6205284681412596,0.0679487634921752,0.5271646859083192,0.5692771084337349,0.6835820895522388,0.7084249084249085,0.6141935483870968,0.0,0.0,0,0,0,0,0
-1625,0.4218162775039673,0.127584996381522,0.2552172243595123,0.518434464931488,0.2764895260334015,0.5288423299789429,0.5300978422164917,0.8876640590558805,0.0619586600626491,0.9662317051666371,0.8494292676670514,0.959918635291942,0.8320466955375635,0.8306939916162087,0.8306114554405213,0.1658489186708242,1.0732659101486206,0.6430365443229675,0.9773751497268676,0.7018163800239563,0.7575632929801941,0.5803365143628302,0.0735432381920026,0.4966044142614601,0.5747028862478778,0.533955857385399,0.5825,0.7139194139194139,0.7869029521942139,0.1699722200460841,1.0317643880844116,0.5448939800262451,0.909079909324646,0.7642876505851746,0.684488832950592,0.59630830711517,0.0614448420063923,0.5318336162988115,0.5838353413654618,0.5690298507462687,0.7131868131868132,0.5836559139784947,0.0,0.0,0,0,0,0,0
-1600,0.469772458076477,0.0960328842404025,0.5063813328742981,0.5097411870956421,0.2784894108772278,0.5253943204879761,0.5288560390472412,0.8692096124976144,0.0480832213703924,0.8611356021865633,0.8587918430165448,0.9619989829411492,0.8349180945208059,0.8292035398230088,0.7162510871887207,0.0906763402415379,0.6490932703018188,0.6172191500663757,0.8744129538536072,0.6907176375389099,0.7498124241828918,0.615877175880147,0.0526611968582814,0.5564516129032259,0.6192699490662139,0.5942275042444822,0.5962500000000001,0.7131868131868132,0.6920272469520569,0.1084017481087232,0.635931134223938,0.5398811101913452,0.8581709265708923,0.7576276659965515,0.6685253977775574,0.6263359484246045,0.0427529325579732,0.5908319185059423,0.5978915662650602,0.6208955223880597,0.7091575091575092,0.6129032258064515,0.0,0.0,0,0,0,0,0
-1575,0.4857263445854187,0.0805529853029905,0.5068179965019226,0.3258195519447326,0.5305459499359131,0.531606137752533,0.5338420867919922,0.8598945187523179,0.0423986589584484,0.8687621230823488,0.9369415587191656,0.8497064398317229,0.8231029937864809,0.8209594783418723,0.7637165427207947,0.1237070241809032,0.6683645248413086,0.9959807991981506,0.6674430966377258,0.7022625207901001,0.7845317721366882,0.5795304265626846,0.0519957686302044,0.532258064516129,0.534804753820034,0.5780984719864177,0.5766666666666667,0.6758241758241758,0.7107233881950379,0.0459165272990138,0.6556519865989685,0.708732545375824,0.7168977856636047,0.7917186617851257,0.6806159615516663,0.6112500267545974,0.0449213262502064,0.5500848896434634,0.5983935742971889,0.6462686567164179,0.6765567765567766,0.5849462365591398,0.0,0.0,0,0,0,0,0
-1550,0.5240084648132324,0.0075650430422638,0.5092942118644714,0.5270346403121948,0.5256175398826599,0.5271638035774231,0.5309321284294128,0.8466878885777464,0.013133504763653,0.8683212837242109,0.8435295626523022,0.8537284452868569,0.8360948973827904,0.831765253842571,0.674180269241333,0.0504926335050494,0.6449689865112305,0.6208611726760864,0.6518484354019165,0.6875309944152832,0.7656917572021484,0.6157745029447067,0.0429319611592432,0.5721561969439729,0.6048387096774193,0.6086587436332768,0.5954166666666667,0.6978021978021978,0.666055691242218,0.081156153913051,0.6398290991783142,0.5330469608306885,0.7202625274658203,0.7737902998924255,0.6633495688438416,0.624167500446663,0.0406986631401126,0.5730050933786078,0.6109437751004017,0.6261194029850746,0.6974358974358975,0.6133333333333333,0.0,0.0,0,0,0,0,0
-1525,0.4846812844276428,0.0853788259338952,0.5099892020225525,0.3149162530899048,0.5369173884391785,0.5290460586547852,0.5325375199317932,0.8633019085119498,0.0423536552727559,0.869335214247928,0.9424565003633876,0.8475336322869955,0.8307286763321408,0.8264555193292967,0.6961691021919251,0.0688297024739823,0.6249673962593079,0.7696855664253235,0.6208954453468323,0.6832235455513,0.7820735573768616,0.6258159931466383,0.0342788769217755,0.58276740237691,0.6281833616298812,0.6519524617996605,0.5929166666666668,0.6732600732600732,0.7084397315979004,0.0486304590916061,0.6577497720718384,0.726982593536377,0.7105985879898071,0.7884607315063477,0.6584069728851318,0.6191380324168078,0.0476047641298176,0.5539049235993209,0.5818273092369478,0.6682835820895523,0.6761904761904762,0.6154838709677419,0.0,0.0,0,0,0,0,0
