lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,train_acc_mean,train_acc_std,train_acc_fold_1,train_acc_fold_2,train_acc_fold_3,train_acc_fold_4,train_acc_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,val_acc_mean,val_acc_std,val_acc_fold_1,val_acc_fold_2,val_acc_fold_3,val_acc_fold_4,val_acc_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,test_acc_mean,test_acc_std,test_acc_fold_1,test_acc_fold_2,test_acc_fold_3,test_acc_fold_4,test_acc_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,0.9286338766442228,0.1179362088998059,0.96065498393103,1.0388132396912733,0.939729507079977,1.0011618015781931,0.7028098509406412,0.7604746136865346,0.1413198722743829,0.7944628403237682,0.5066961000735837,0.8220198675496686,0.7447571743929369,0.9344370860927156,0.4537322611163675,0.131099686359356,0.3794859665720597,0.3829706717123941,0.4027436140018927,0.3880100914538006,0.7154509618416908,0.5620529801324503,0.0987680351896764,0.5066225165562914,0.5086092715231788,0.5228476821192053,0.5129139072847683,0.759271523178808,1.056702235553946,0.0126836168518463,1.0453217613791663,1.0789777452037448,1.0526779100062356,1.0449344548914168,1.0615993062891658,0.5280753968253968,0.0121426241942203,0.5361552028218697,0.5139991181657851,0.5449184303350967,0.5307539682539683,0.5145502645502646,0.3678561980347688,0.0078968253968254,0.3639077853363561,0.3639077853363561,0.3639077853363561,0.3639077853363561,0.3836498488284196,0.4884920634920634,0.0071428571428571,0.492063492063492,0.492063492063492,0.492063492063492,0.492063492063492,0.4742063492063492,1.045547556238515,0.0142462022672003,1.0234195514330788,1.056299977595844,1.0421373583967724,1.0409285960689425,1.0649522976979378,0.4984457671957673,0.0106708772209736,0.489638447971781,0.5016534391534395,0.4835758377425045,0.5036375661375662,0.513723544973545,0.3818320105820098,0.0111247016536128,0.4023998488284198,0.3800831443688579,0.3776077097505658,0.3686885865457287,0.3803807634164772,0.5007936507936508,0.018297050608569,0.5267857142857143,0.5059523809523809,0.5069444444444444,0.4930555555555556,0.4712301587301587,9.0,9.736529155710468,6,1,7,3,28
