lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,75.17866484668036,2.7530374376718267,70.9376576352313,77.49231028396206,78.63555415559405,73.56620792867997,75.2615942299344,0.4849919974803924,0.0129023925847882,0.4705095291137695,0.470304936170578,0.4903619289398193,0.5037787556648254,0.4900048375129699,-2.0407282734894143,0.2098269050271544,-1.902035349979309,-2.2445670349565368,-2.104395889342601,-2.2474309934950174,-1.705212099673608,61.72847001400589,9.848566632840363,55.7494889416898,57.21583588220245,58.2455826970147,56.08470037920747,81.34674216991505,0.3432217419147491,0.0145228537375071,0.3351276516914367,0.3292111456394195,0.3387458920478821,0.3420299589633941,0.3709940612316131,-63.96098184081602,11.882842312981763,-40.51457082182334,-72.18296616860724,-70.48526337399947,-70.34353797553123,-66.27857086411883,78.56519394873371,13.802411612355472,100.38501004934048,80.55015005635,72.55718502933665,81.45727122702934,57.876353381612105,0.3674654364585876,0.0148743320836409,0.3742230534553528,0.3870031237602234,0.3639388978481293,0.3703498542308807,0.341812252998352,-63.9982701248325,24.126274322439784,-75.97760029803071,-54.62850858576406,-105.36433896986748,-41.30024607375611,-42.720656696744136,10.4,1.0198039027185568,10,9,11,12,10
