lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-800,1.0140638656365244,0.0144106121467114,1.012030718201085,1.0329306113092522,1.003621681112992,0.994303488103967,1.0274328294553254,0.6114639929347674,0.0741907058870826,0.660268035861357,0.510417874204695,0.6653061173206746,0.6882168443078562,0.5331110929792539,0.3609656497749806,0.0102947561895489,0.3535075990283313,0.3489804488319408,0.3678312192526577,0.3773640747809462,0.3571449069810268,1.056440611928701,0.0139278828362474,1.0509995557367802,1.0459805112332106,1.0825807712972164,1.0582198165357113,1.0444224048405886,0.516197442481595,0.0044123606805915,0.518321366233858,0.5139007098370179,0.523892128828638,0.512611264634741,0.5122617428737205,0.3303102340262479,0.0015015119740245,0.330184367495017,0.3306701242977381,0.3276047505052431,0.3321598164409081,0.3309321113923331,1.051980359852314,0.016284402320038,1.036743711680174,1.0403760503977535,1.0816134549677372,1.0567921493202448,1.0443764328956604,0.4986104032865078,0.0074884966260966,0.4847923754134791,0.4975634568058811,0.501449572781625,0.5026254265036646,0.5066211849278894,0.3455515626394344,0.0146381563786521,0.3731452999603624,0.3428835045600489,0.3444629293722312,0.3365959550067917,0.3306701242977381,7.2,3.867815921162744,8,2,9,13,4
-775,1.019639620028044,0.0101439938474071,1.0230674009574088,1.0285501806359545,1.001572272652074,1.028849022012008,1.0161592238827757,0.6119184330012617,0.0457096873271875,0.6255094586292733,0.5715229271873415,0.6826062709276163,0.5534341780301946,0.626519330231883,0.3531871936117913,0.0092795148538671,0.3399816213660291,0.3502743532944027,0.3687476091926843,0.3518240914365696,0.3551082927692708,1.0623082142323257,0.0127295740115385,1.0697708614170551,1.054948315024376,1.083824908360839,1.052855473011732,1.0501415133476255,0.5199961342191026,0.0058700486758737,0.5272692844137221,0.5154097350787509,0.5232132648682669,0.5229845530896453,0.5111038336451277,0.3334966386968041,0.0054396103438285,0.3308368304214755,0.3306701242977381,0.3443740030747357,0.3306701242977381,0.3309321113923331,1.059818434715271,0.0121642702034319,1.0658084489405155,1.0477797146886587,1.080525368452072,1.0558677352964878,1.0491109061986208,0.4968068678629717,0.016122821557577,0.4896721438292134,0.5025398245646289,0.4767104135908519,0.4905118953086371,0.5246000620215273,0.3418254248135095,0.0157173850890726,0.3719504546142647,0.3428835045600489,0.3326909292031628,0.3309321113923331,0.3306701242977381,6.8,2.4819347291981715,6,5,11,4,8
-750,1.0142462710330362,0.0227818380264886,0.9985231769712348,1.0296667180563277,1.0341487288475038,1.032031422539761,0.9768613087503534,0.5966261780173768,0.0928798856297983,0.6935794429100492,0.5496504858832858,0.5042410407087429,0.5127288180837479,0.7229311025010584,0.3660935161900774,0.0235525433411297,0.3709498901741362,0.3498233361738315,0.348748462823901,0.3507162534493898,0.4102296383291286,1.0546162661165,0.0068176790840631,1.0585273280739784,1.05255913361907,1.0495100114494562,1.046715810894966,1.065769046545029,0.5131359172292042,0.0030144478043469,0.5182525426155725,0.5095594849234658,0.5114974009556174,0.5145587937050803,0.5118113639462847,0.3356367249529354,0.0070128646120268,0.3375685676349542,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3486046842365082,1.0534619543701411,0.0129688426532587,1.056567307561636,1.0472401212900877,1.040998712182045,1.0451909359544516,1.077312694862485,0.4971412694087631,0.0076683100994332,0.4958392450272341,0.5036864285511096,0.5012068430304164,0.5022241018869048,0.4827497285481507,0.3483577257860625,0.0150235020934013,0.3757936924563636,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3500826811181101,7.4,6.248199740725323,11,4,2,2,18
-725,1.037404317604868,0.0041057478264793,1.0434616866864657,1.0341941356658937,1.031686285922402,1.038353901787808,1.0393255779617712,0.5074724730726939,0.021159223666694,0.4889092257462658,0.512146274948991,0.5467784212627189,0.4933205654548029,0.496207877950691,0.347999741490763,0.0061108455699519,0.3378273812249194,0.3460559909014682,0.3482643758196906,0.3517855838552552,0.3560653756524815,1.0492745380848647,0.0049788909948704,1.0443470515310764,1.052852250635624,1.0573022048920393,1.045684527605772,1.0461866557598114,0.5203909082560966,0.0069854847692096,0.5154946563165128,0.5230702036851278,0.5141057576589736,0.5163598410190775,0.5329240826007912,0.3307225217166571,0.0001047948378379,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3309321113923331,1.0428675688803195,0.0103878024374613,1.0230890922248363,1.050610462203622,1.052047686651349,1.0441534258425236,1.0444371774792671,0.4950162829147579,0.0155017568615819,0.518326506081278,0.4861757185542353,0.4831280796504362,0.478971929937181,0.508479180350659,0.3437065668535683,0.0150606908248924,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3306701242977381,1.8,1.1661903789690604,1,2,4,1,1
-700,1.0165527350024175,0.0126226563837906,1.035852947988008,1.0025377668832478,1.0090138190671016,1.0268546713025946,1.0085044697711345,0.6223014165504235,0.0549058604438843,0.5454753619813825,0.6814368139692609,0.6636146235527044,0.567546945636445,0.653433337612324,0.354635839745934,0.0085717501049503,0.3402647595595438,0.3631251254420102,0.3555872279449382,0.3509480359294842,0.3632540498536938,1.0653300739824771,0.0130561716867358,1.0504479445517063,1.0760811418294909,1.0827610604465008,1.0508388243615627,1.0665213987231257,0.5140340408320025,0.0090890965116754,0.522652375106142,0.5027346667727006,0.5048696278832933,0.5146199611658202,0.5252935732320566,0.3417303699629989,0.0125045068820721,0.3306701242977381,0.3540855427930973,0.333635657077486,0.3306701242977381,0.3595904013489348,1.0601529892534018,0.0161305272825345,1.0322380606085062,1.0647049620747566,1.080324124544859,1.0550766699016094,1.0684211291372776,0.495863897374884,0.0109317643728817,0.4947941683686354,0.4980946505638456,0.4778575134289047,0.4963719121973629,0.5122012423156717,0.3505843789113725,0.0171784753575716,0.3719504546142647,0.3672657168382289,0.3322514628628115,0.3304729277188637,0.3509813325226937,7.2,2.2271057451320084,4,9,9,5,9
-675,1.0102553682578237,0.0164259795764239,0.9859872403897736,1.0322602598290695,1.0048531369159095,1.0245126630130568,1.0036635411413093,0.6349848355452413,0.0628082645941439,0.7217587958807671,0.5409240159435225,0.66300102349766,0.5903603316745897,0.6588800107296672,0.3694820628785514,0.0188176259670032,0.3946112578720123,0.347313305253463,0.3852203332625439,0.3495244341891148,0.370740983815623,1.06913810223341,0.0292761817140321,1.0703917797654867,1.054490253329277,1.1252940222620964,1.048643784597516,1.0468706712126732,0.5174401936986677,0.002303206924211,0.5171723937029358,0.5131576597045167,0.519051777650509,0.5196830891450267,0.5181360482903501,0.299466662200402,0.0790691601748151,0.3612501343776605,0.3306701242977381,0.1430753250419252,0.3306701242977381,0.331667602986948,1.068471472710371,0.0277922795698849,1.0724162012338638,1.0481144059449434,1.121110413223505,1.0487704761326313,1.0519458670169115,0.4942335146636735,0.0140392167202959,0.4664239949358968,0.5036978828385089,0.5027889207115285,0.4999768704708197,0.4982799043616137,0.3064868597147803,0.0721441157331884,0.3633710420305552,0.3428835045600489,0.1641491053455139,0.3309321113923331,0.3310985352454505,8.6,3.3226495451672298,14,4,8,7,10
-650,1.0028476127825283,0.017486048947621,1.0147658599050422,1.0228489938535188,0.9786309336361132,0.9853837464985096,1.012608530019459,0.6688684090684965,0.0406896239199441,0.6507761194365441,0.6128573158537837,0.7235346965585709,0.7071907208400079,0.6499831926535764,0.3808846183835478,0.0386366575164194,0.349475656530517,0.347620077723037,0.4500228669053133,0.3956939527916809,0.3616105379671905,1.0594323493540287,0.0046087667066094,1.055117828771472,1.060473432764411,1.066745800897479,1.0609377697110176,1.053886914625764,0.517253949597747,0.0084816738187144,0.5325602104635843,0.5180599001800287,0.5068439767783106,0.514665012482045,0.5141406480847662,0.341334386534659,0.0061661824936841,0.3314866445916715,0.3406014253226758,0.3472123958205274,0.3388388209862405,0.3485326459521799,1.057284963876009,0.0064991563497551,1.0481377225369215,1.0531558711081743,1.0651228073984385,1.0558657702058554,1.0641426481306553,0.496626120120991,0.0143511921164936,0.4823983664372772,0.493603347076385,0.4864395368845741,0.5233457032245878,0.4973436469821309,0.3529711670432951,0.014710840825615,0.3819957124170766,0.3487631612719861,0.3469900793860265,0.3414615391008502,0.3456453430405361,10.6,4.5431266766402185,8,5,16,16,8
-625,1.0214134536291426,0.0162746468786813,1.0372583288895456,1.02364126192896,1.0312752441356057,1.024488445332176,0.9904039878594249,0.5927420361303786,0.0598892110131819,0.5284435130730872,0.6097433982066542,0.5403292509046557,0.5887820259218651,0.6964119925456305,0.3529875981266784,0.0127045767599296,0.3400820041434875,0.34720065514018,0.3487011366418889,0.3517374476136242,0.3772167470942111,1.0620529498904945,0.0061739447982685,1.0588508546352386,1.0626902617514131,1.0533263590186834,1.0632249675691128,1.0721723064780235,0.5142409670139452,0.0080792205480375,0.5245777159683496,0.5085784023892781,0.5025202454180577,0.521317673967459,0.5142107973265818,0.3342758492691726,0.007211449942869,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3486987491549106,1.0548659801483151,0.009938988908105,1.0430937558412552,1.0581881515681744,1.0439029671251774,1.060349114239216,1.0687959119677544,0.4938426002254459,0.0147431101103447,0.4814985885952088,0.4807361545481893,0.4869117594992712,0.51978855940819,0.5002779390763703,0.3481117673565762,0.0137692152064323,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3526961268127772,6.2,3.655133376499413,3,6,3,6,13
-600,1.013131405679803,0.0154411495934965,0.9925792894865336,1.0323971698158665,1.0147437045448704,0.998898362485986,1.0270385020657589,0.6221954295814612,0.0674170139704278,0.7112265461667148,0.5431408851975502,0.6385460426804848,0.6720207457313427,0.5460429281312137,0.3649744586930082,0.019747588487738,0.397772938122,0.3460272242331023,0.3472440960808962,0.3767427705806887,0.3570852644483542,1.0598746709525586,0.0150395613574766,1.0717302225530148,1.0457560531795025,1.0827151015400889,1.0549550354480743,1.0442169420421124,0.5216679109960195,0.0075533684297229,0.5243532473836435,0.5228369532773781,0.508295610976193,0.5315540229547905,0.5212997203880925,0.3377771304911246,0.0104399451566293,0.3581554249253819,0.3306701242977381,0.3369800980784162,0.3321478937617536,0.3309321113923331,1.05711606182158,0.0143941645675073,1.0651073157787323,1.0401401240378618,1.080013521015644,1.0557650718837976,1.0445542763918638,0.4971649479288054,0.0096675461838914,0.4967138713591713,0.5090751766309963,0.4830510829550627,0.4906652584939498,0.5063193502048469,0.3435894239038274,0.0130695663555768,0.3681099420642469,0.3428835045600489,0.3417509027170977,0.3345326458800052,0.3306701242977381,8.0,4.147288270665544,14,3,8,11,4
-575,1.032287876731471,0.0060493154959343,1.0333396158720318,1.0245838811523036,1.04294939668555,1.0296475241058751,1.0309189658415945,0.5454986170728555,0.0345918566545165,0.5740717091963708,0.5955249452474145,0.5033751504065413,0.5378505786242249,0.5166707018897256,0.3469165750685783,0.0045213604874319,0.3408884372586737,0.3490334775952627,0.3421989371605538,0.3502540398587355,0.3522079834696657,1.0518956728279591,0.0047238444329043,1.050072142854333,1.0612624790519476,1.0484067425131798,1.049623841419816,1.050113158300519,0.5186549711618098,0.0080616167089771,0.5217379182862538,0.5260308965172817,0.5030351927832543,0.5198671166624564,0.5226037315598028,0.3307225217166571,0.0001047948378379,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3309321113923331,1.0438146945089102,0.0072524966843238,1.0302557609975338,1.0513574667274952,1.0435889177024364,1.0457687061280012,1.0481026209890842,0.4956941351998786,0.0052075241228976,0.4895353240115461,0.4904518805922241,0.4956059274164268,0.5028827014413271,0.4999948425378691,0.3437065668535683,0.0150606908248924,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3306701242977381,3.6,1.4966629547095764,5,5,1,4,3
