lags,train_bce_mean,train_bce_std,train_bce_fold_1,train_bce_fold_2,train_bce_fold_3,train_bce_fold_4,train_bce_fold_5,train_roc_auc_mean,train_roc_auc_std,train_roc_auc_fold_1,train_roc_auc_fold_2,train_roc_auc_fold_3,train_roc_auc_fold_4,train_roc_auc_fold_5,val_bce_mean,val_bce_std,val_bce_fold_1,val_bce_fold_2,val_bce_fold_3,val_bce_fold_4,val_bce_fold_5,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_fold_1,val_roc_auc_fold_2,val_roc_auc_fold_3,val_roc_auc_fold_4,val_roc_auc_fold_5,test_bce_mean,test_bce_std,test_bce_fold_1,test_bce_fold_2,test_bce_fold_3,test_bce_fold_4,test_bce_fold_5,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_fold_1,test_roc_auc_fold_2,test_roc_auc_fold_3,test_roc_auc_fold_4,test_roc_auc_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
0,0.6931859254837036,0.0001078724360542,0.6933021247386932,0.693229079246521,0.6930828392505646,0.6930340826511383,0.693281501531601,0.6962648461388857,0.1519997261064921,0.5509376758299172,0.5541922233026653,0.8541181041181041,0.904052385127316,0.6180238423164266,0.6931622982025146,1.5562068482413927e-05,0.6931673884391785,0.6931824088096619,0.6931633353233337,0.6931344270706177,0.6931639313697815,0.5556884359809537,0.0827876963919095,0.5055198973042363,0.6116816431322208,0.4297817715019256,0.5630295250320925,0.6684293429342935,0.693153715133667,2.36607047157061e-05,0.6931658983230591,0.6931833624839783,0.6931378245353699,0.6931164264678955,0.6931650638580322,0.6020092690845722,0.1101205927757892,0.7626012601260126,0.5535885167464115,0.5753353973168215,0.6778606965174129,0.4406604747162023,13.6,16.799999999999997,1,1,22,43,1
150,0.6931867182254792,3.948748381186891e-05,0.6931783556938171,0.693145364522934,0.6932291984558105,0.6931445896625519,0.6932360827922821,0.734894293050916,0.1845369893398026,0.8696433834364868,0.8827190495855953,0.5084957387210203,0.9035627000517478,0.5100505934597306,0.6931912422180175,4.2600159757752605e-05,0.6932749152183533,0.6931635141372681,0.6931840181350708,0.6931611895561218,0.6931725740432739,0.5975598259440835,0.0895479342357421,0.5892169448010269,0.6111681643132221,0.4412066752246469,0.6284980744544287,0.7177092709270927,0.6931904911994934,4.196186634581282e-05,0.6932728886604309,0.6931654214859009,0.6931825876235962,0.6931586265563965,0.6931729316711426,0.6709315239781454,0.0854363256402484,0.8082808280828082,0.572567783094099,0.656217750257998,0.7198100407055632,0.597781217750258,3.8,3.762977544445356,2,4,1,11,1
