lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
0,1.0331613222757976,0.0029920966271056,1.0382988254229228,1.0338074167569478,1.0333207647005718,1.0298247337341309,1.0305548707644143,0.5792242544408619,0.0087344562483713,0.5951263898945688,0.5714350049851736,0.582010879104771,0.5743821039775301,0.573166894242266,1.0460135221481324,0.0008573932034706,1.045549750328064,1.0469130873680117,1.0469019412994385,1.0460532903671265,1.0446495413780212,0.4980475488517238,0.0113599533026482,0.500477750740612,0.4852946148832399,0.4936695336224859,0.4921790631359087,0.5186167818763728,1.036538589000702,0.0090225981731853,1.0207680463790894,1.0359092354774475,1.0353043675422668,1.0446752309799194,1.0460360646247864,0.5115623930652079,0.0147622203107135,0.4971513337355004,0.5183888723244963,0.531617261330241,0.5186573747638599,0.4919971231719419,99.8,0.4,100,100,99,100,100
150,1.0329028646151226,0.0029428848925082,1.0381908218065898,1.0328645904858906,1.0331758658091228,1.0300568143526714,1.030226230621338,0.5813329336071983,0.0087102812758584,0.5973360906574835,0.5751515343721627,0.5838385717661743,0.576346881387595,0.5739915898525761,1.0459936738014222,0.000877963070046,1.0454806089401243,1.0469151139259338,1.046883404254913,1.0460888147354126,1.0446004271507263,0.4984104818288348,0.012232979002978,0.4995702825553475,0.4869757722557714,0.4917105691517949,0.4922833443093432,0.5215124408719172,1.0366177201271056,0.0088863371575843,1.0211514830589294,1.03591388463974,1.0353249907493591,1.0446458458900452,1.0460523962974548,0.5136705834263744,0.0144774241575652,0.506158770134352,0.513355839879788,0.5351106576131267,0.5216812459234847,0.4920464035811204,99.4,0.8,99,98,100,100,100
