lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-2000,1.0291806194656776,0.0059458622744578,1.036114599202809,1.0248417979792546,1.0234070859457318,1.0247916711004157,1.0367479431001765,0.5569502378062274,0.0382904826724649,0.5427204630679808,0.5892423743042332,0.5853308966201795,0.5795632007520031,0.4878942542867406,0.351002151339727,0.0046203505862862,0.3440061638838758,0.3490647529073569,0.3514938626125268,0.3522090104291459,0.3582369668657297,1.0451212357729671,0.001023545868401,1.0450837593525648,1.046850003302097,1.0448793228715658,1.0451513044536114,1.0436417888849974,0.5102016039532972,0.0069798450781085,0.5155001099232118,0.4991548097553611,0.5105580508970211,0.5066196934267226,0.5191753557641692,0.3307225217166571,0.0001047948378379,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3309321113923331,1.0410815682262182,0.0084597104786011,1.025470895692706,1.045274946838617,1.0395643413066864,1.0498513374477625,1.0452463198453188,0.4893729825211416,0.0161878283165289,0.4791774586694616,0.4710618542010679,0.5129665087146696,0.4795360732713171,0.5041230177491918,0.3437065668535683,0.0150606908248924,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3306701242977381,4.2,2.3151673805580453,2,6,7,5,1
-1975,1.0288795441075376,0.007709953647204,1.0277459320269131,1.0310033515879982,1.0180691681410137,1.0258417073049044,1.041737561476858,0.5701103573841952,0.0421167187510313,0.5954467286738251,0.5545341089242087,0.6272856491172593,0.5718232549828919,0.5014620452227914,0.3485629246748642,0.0050172730598668,0.3388070754265795,0.3491092891170577,0.3504459461615559,0.3522796998812533,0.3521726127878747,1.04659775570035,0.0020629176412521,1.0450215321034193,1.045389987528324,1.0504379775375128,1.0470770746469498,1.045062206685543,0.5123048475577965,0.0047115242288268,0.5193490843033575,0.5096241874506257,0.5110815356941951,0.5156213279805657,0.5058481023602388,0.3305435205949318,0.0003973738263614,0.3306701242977381,0.3306701242977381,0.3297751186891117,0.3306701242977381,0.3309321113923331,1.04210403598845,0.0076455962056434,1.0279866587370634,1.0412585753947496,1.043842896819115,1.0496647451072931,1.0477673038840294,0.4877346837226747,0.008148675399748,0.4946144508229776,0.490615365065929,0.4962938767007495,0.474373040898061,0.4827766851256565,0.3434402022005444,0.0151521554961036,0.3719504546142647,0.3428835045600489,0.3411612220579989,0.3305357054726713,0.3306701242977381,5.2,2.993325909419153,8,3,9,5,1
-1950,1.019327779569124,0.0135306336521289,1.0385125517845153,1.02412043747149,1.010676523886229,0.9987791356287504,1.0245502490746348,0.5975119540411361,0.0475211036043892,0.5264151972253482,0.5877664901389543,0.6428993147757222,0.6567906624718325,0.5736881055938232,0.3531493710701637,0.0108570935830172,0.3404614619123295,0.3482226338048848,0.3532335011291777,0.3731052513665246,0.3507240071379018,1.0476533778011798,0.0025090860114186,1.043487573042512,1.0513779278844595,1.0476394277065992,1.048152605071664,1.047609355300665,0.5103769377139663,0.0128785982745901,0.5215314016087907,0.4907812153524141,0.5181745312392487,0.522097617733355,0.4992999226360232,0.3323527472984874,0.0035130520061385,0.3306701242977381,0.3305362719878748,0.3302597707623845,0.3393654580521063,0.3309321113923331,1.044124724343419,0.0118813660506074,1.0220984928309915,1.0502656437456608,1.0440046340227127,1.057365156710148,1.0468896944075825,0.4854372010389381,0.0079306059871644,0.4951304815327768,0.4835116234837527,0.4889576840393403,0.4714056278306405,0.4881805883081804,0.3449766384136198,0.014159458737652,0.3719504546142647,0.3433987360035516,0.3411941933186397,0.3376696838339048,0.3306701242977381,10.2,7.025667228100119,2,7,17,20,5
-1925,1.0310512144942034,0.0114945882915845,1.0334486779413723,1.0421309314276044,1.0226952822584854,1.013504185802058,1.043476995041496,0.5521379397981862,0.0490268116361636,0.5593856154942111,0.5022947884231121,0.600707069755256,0.6087517422554419,0.4895504830629095,0.3497318755480308,0.0061249272811404,0.3414331541870942,0.3486936974685036,0.3464271789696829,0.3597133488106279,0.3523919983042455,1.0451867431402206,0.0010840982514677,1.0434114914387465,1.045543486252427,1.0463835373520851,1.0460528042167423,1.044542396441102,0.5164723038765178,0.0067327401994857,0.516516716145219,0.507943518428783,0.5149066592378687,0.5286020340009789,0.5143925915697396,0.3306338692343876,0.0002273968579181,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3302268618863906,0.3309321113923331,1.0403842866420745,0.0109112300825993,1.020722284913063,1.0405922923237083,1.0418503116816282,1.054106080904603,1.04465046338737,0.4927496375456713,0.0091016088920716,0.4926152840997887,0.5009823577723602,0.4959005462843562,0.4754374131401377,0.4988125864317136,0.3435558080805795,0.015191018511456,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3301783175273893,0.3306701242977381,4.6,3.3823069050575527,4,1,8,9,1
-1900,1.0232355791644046,0.0131093281441,1.04709655987589,1.008559517483962,1.0147949595200387,1.0216349783696623,1.0240918805724697,0.5867687565285342,0.0547540344274784,0.4997888283913383,0.6594062657770005,0.628648725584574,0.5757582090561618,0.5702417538335964,0.351036894142945,0.0058185779234163,0.3399245678132287,0.3547926681033292,0.3519183727823152,0.3565048251725127,0.352044036843339,1.0464811101555824,0.0015727347470797,1.0444240160286429,1.047356391325593,1.0455084051936865,1.0489906035363674,1.0461261346936226,0.5167227033242352,0.0108731731191598,0.5311725563060681,0.5195443864258642,0.5216943691850037,0.5127520408876015,0.4984501638166386,0.3306022914342254,0.0008348422842436,0.3306701242977381,0.3316459666142445,0.3306701242977381,0.3290931305690732,0.3309321113923331,1.042110963538289,0.0099291374447992,1.0227577034384012,1.0452019143849611,1.0448946673423052,1.0511141996830702,1.0465863328427076,0.4896895480281823,0.0079610707557464,0.4972958867583462,0.4805372996506274,0.4835381174655197,0.486196264117906,0.5008801721485121,0.3453339844275023,0.0154395533589888,0.3719504546142647,0.3514638548410663,0.3420966394034567,0.3304888489809856,0.3306701242977381,9.2,6.49307323229917,1,20,12,8,5
-1875,1.022846435371198,0.0190278962864844,1.0369221223028082,1.0342464472118178,0.9911194462525216,1.0108711236401609,1.0410730374486823,0.5803702608185907,0.0690284197832334,0.5431884580999267,0.5402327469224031,0.6973627874549081,0.6169112849182683,0.5041560266974471,0.357618815093637,0.0152851535984815,0.3397090893620783,0.3458348117344856,0.3837922930901938,0.3623210111173107,0.3564368701641168,1.045790733769536,0.0010666402741445,1.0467829778790474,1.0470158960670233,1.0451773796230557,1.0458663012832403,1.0441111139953136,0.520322237854532,0.0145653057329907,0.5368736897446483,0.5079645411462451,0.5330790136216204,0.5246470085162672,0.499046936243879,0.3313476378460782,0.0007291369643,0.3306701242977381,0.3306701242977381,0.3322273389620868,0.3322384902804949,0.3309321113923331,1.042674143984914,0.0079091916141948,1.0274709854274988,1.0436578374356031,1.0467475447803736,1.0502580497413874,1.0452363025397062,0.4950507490452532,0.0115975056143618,0.5113130686585818,0.4907299910272601,0.4917798236863997,0.4776561473661927,0.503774714487832,0.3451214245387163,0.0148131566430595,0.3719504546142647,0.3428835045600489,0.3475380060170064,0.3325650332045238,0.3306701242977381,8.4,9.8508882848198,2,2,27,10,1
-1850,1.0206019995087072,0.0174703930329854,1.0464367609275014,1.0243207197440298,1.0179953167313025,1.0225388175562808,0.9917183825844212,0.5903439340065556,0.0605209141073939,0.4948995874484578,0.5803340096269981,0.609104552741467,0.5837196291194047,0.6836618910964501,0.3566851405332299,0.012900644930049,0.3441140849453967,0.3545479488217801,0.3506741234003976,0.3525748403932445,0.3815147051053312,1.0460743598639966,0.0021974977008435,1.0436464473605156,1.048734735697508,1.044560020789504,1.0447080861777067,1.0487225092947483,0.5197970059508188,0.0093494873532966,0.5116683940832991,0.5089850663186034,0.5286870059493267,0.5327138375249355,0.516930725877929,0.3320651234524227,0.0015099324185754,0.3306701242977381,0.3321534109717827,0.3309284151140647,0.3316792878278909,0.3348943790506373,1.0417137376964092,0.0104734276975332,1.0230753012001514,1.041087169200182,1.0413498152047396,1.0495407786220312,1.053515624254942,0.493084151170694,0.0069167959646491,0.4955985365686566,0.5052179949135757,0.4855645787774327,0.4908809237642908,0.4881587218295141,0.3434670619909706,0.0155972777655863,0.3719504546142647,0.3428835045600489,0.3440031041233298,0.3295177058067348,0.3289805408504749,11.0,9.09945053286186,1,7,11,8,28
-1825,1.0310053873062135,0.0121401241436984,1.045157610115252,1.0133634975081995,1.0269615173339843,1.0442764024985465,1.0252679090750845,0.555363005987555,0.0535250169689437,0.497572904014796,0.6310222874896881,0.5706831796368331,0.4914653689129958,0.5860712898834612,0.3490836496851492,0.004987073871245,0.3393041707035342,0.3514789646009835,0.3504371993083648,0.3508818836899691,0.3533160301228946,1.0458904210478068,0.001313290944457,1.0450405348092318,1.0480091646313667,1.0447375234216452,1.044813523069024,1.046851359307766,0.518317799739427,0.0091720934711082,0.5203739563199286,0.5133185287498051,0.5346736789545837,0.5157314954989382,0.5074913391738797,0.3307225217166571,0.0001047948378379,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3309321113923331,1.039053587242961,0.0098999788742167,1.019707439467311,1.0431106388568878,1.0404126308858397,1.0455471128225329,1.0464901141822338,0.4943029595050429,0.005980217477113,0.4976417996523499,0.4861817014627483,0.5016728534489825,0.4883161698746196,0.4977022730865145,0.3437065668535683,0.0150606908248924,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3306701242977381,5.0,4.147288270665544,1,12,4,1,7
-1800,1.0366299227664346,0.0103326988825759,1.0455400761805085,1.032964473649075,1.0449575380275125,1.041666281223297,1.0180212447517796,0.5241124547770445,0.0393021701969392,0.4846113759508257,0.5408751594850388,0.4920940188517597,0.510517422969487,0.5924642966281114,0.3485373967650554,0.0070448093314991,0.3387296434789649,0.344470429966428,0.3464395106292199,0.3578373299881445,0.3552100697625195,1.0449332982301711,0.0014403640625757,1.0441514812409878,1.0448947846889496,1.0454762019217014,1.0429009180516005,1.0472431052476168,0.5162009604968495,0.0087456583569948,0.5206198800642396,0.5073843293933781,0.5307394551340431,0.5144762601350467,0.5077848777575404,0.3307225217166571,0.0001047948378379,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3309321113923331,1.0388131882995366,0.0085463910886007,1.023299379274249,1.0391817148774862,1.038266345858574,1.045963013544679,1.0473554879426956,0.4904233618676796,0.0088149479847128,0.4792339027926947,0.4891455393064643,0.5059347615021422,0.491768607278929,0.4860339984581678,0.3437065668535683,0.0150606908248924,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3309321113923331,0.3306701242977381,3.2,3.919183588453085,1,2,1,1,11
-1775,1.021645709589908,0.0143417449485799,1.032333807568801,1.0423441648483276,1.0130679826987417,1.0015215465897007,1.0189610462439689,0.5852156454797134,0.0492674211657179,0.5703595779927192,0.4998255758981678,0.6219323441392987,0.6420613982010183,0.5918993311673633,0.3542276722755212,0.011018307873277,0.340822108134601,0.3482823054537775,0.3537553590900635,0.3740199679437,0.3542586207554642,1.0451862536370755,0.000810952082193,1.044148800894618,1.0455292910337448,1.045706544071436,1.0443224292248487,1.0462242029607296,0.5133367883346622,0.007196273097417,0.510361726074369,0.5027672682743046,0.5157675471356973,0.524839238663125,0.512948161525815,0.3307437460436458,0.0001027601399229,0.3306701242977381,0.3306701242977381,0.3306701242977381,0.3307762459326815,0.3309321113923331,1.0401276335120202,0.0098045317900624,1.0229335110634563,1.0405804850161076,1.039603777229786,1.0529723558574915,1.044548038393259,0.5022048057123085,0.0150612738148598,0.4967343620057423,0.5044003852881174,0.5009284788551157,0.4811621911478369,0.5277986112647307,0.3438440070901365,0.0149461874414937,0.3719504546142647,0.3428835045600489,0.3420966394034567,0.3316193125751743,0.3306701242977381,10.2,7.467261881037787,5,1,15,22,8
