train_mse_mean,train_nll_embedding_mean,train_cosine_sim_mean,val_mse_mean,val_nll_embedding_mean,val_cosine_sim_mean,test_mse_mean,test_nll_embedding_mean,test_cosine_sim_mean,num_epochs_mean,test_word_avg_auc_roc_mean,test_word_train_weighted_auc_roc_mean,test_word_test_weighted_auc_roc_mean,test_word_perplexity_mean,test_occurence_perplexity_mean,test_word_top_1_mean,test_occurence_top_1_mean,test_word_top_5_mean,test_occurence_top_5_mean,test_word_top_10_mean,test_occurence_top_10_mean,train_mse_std,train_nll_embedding_std,train_cosine_sim_std,val_mse_std,val_nll_embedding_std,val_cosine_sim_std,test_mse_std,test_nll_embedding_std,test_cosine_sim_std,num_epochs_std,test_word_avg_auc_roc_std,test_word_train_weighted_auc_roc_std,test_word_test_weighted_auc_roc_std,test_word_perplexity_std,test_occurence_perplexity_std,test_word_top_1_std,test_occurence_top_1_std,test_word_top_5_std,test_occurence_top_5_std,test_word_top_10_std,test_occurence_top_10_std,lags
0.3376863490169247,3.4510409727692606,0.6271833771529296,0.35043819807469845,3.4813475415110586,0.6014101792126894,0.34549275003373625,3.477648785710335,0.6128850625827909,2.6,0.5126867218502058,0.5175271056002799,0.5150455967318519,421.7010605789487,1020.0400781209095,0.003546022264458322,0.0011816841860284703,0.014969745161165199,0.006499941817617626,0.035847523369923584,0.011227260385555254,0.008453192117853649,0.009888702077479994,0.020972001269800988,0.00138997904209854,0.0014532003468653025,0.004415842795317918,0.007483284837333441,0.0022930275972654467,0.01856035155476075,1.3564659966250536,0.01446835613316571,0.016973215892993415,0.016074010152508155,11.572130119264443,1.1664331137458397,0.002297779554138039,0.00039341005475507365,0.003909261508763924,0.0023799992467593476,0.005153714931422238,0.003089090326481399,-1000
0.3378759684662024,3.4497835474709673,0.6254207070140789,0.3503307802602649,3.480208919942379,0.6026958294212819,0.34593683686107396,3.4777029737830163,0.6131077788770198,2.6,0.5237225227144354,0.5256596627711374,0.522251350949012,421.35395173019344,1019.4415670507094,0.003742484775609946,0.0009848337923276831,0.01969531825763159,0.006696986152592994,0.04175672006516427,0.012014274077809238,0.009448991442425713,0.011196363788066105,0.02301471281803654,0.0020980359138290257,0.001243861530632428,0.003647799755528689,0.0064650742739894695,0.0018090202848615523,0.016211350392973275,1.3564659966250536,0.011154659915651973,0.007953898026161586,0.007716429377752781,12.278358526590901,0.6455523422531133,0.0013072792267511647,0.0008807756241743489,0.006615754015684067,0.0025218411761297535,0.00912194430866403,0.0026679540866020365,-800
0.3386644685640931,3.452181790520748,0.6244040833747324,0.35035695154219865,3.47923289090395,0.6021092602983117,0.34532874524593354,3.4765648186206817,0.6140278359875083,2.2,0.5354038695825561,0.5309142660119701,0.5307743395696087,421.0006392198449,1018.6247513492356,0.005120825414064621,0.0005911330049261083,0.018907916682828436,0.005711764477716148,0.03919494976920988,0.012211318412784607,0.010088134770087177,0.007505078599445522,0.02388607637572484,0.0020326607823916744,0.0016386182348135834,0.006073114614612793,0.00577701028683882,0.0020960427488754597,0.015154454439117039,0.7483314773547882,0.012659358762097955,0.014000111225199221,0.014698615670633729,11.613906409048555,0.666552720931132,0.002363111393058705,0.0007881773399014778,0.0035945782149556576,0.001446710186330384,0.005537387402747108,0.0026841474083728317,-600
0.33482762233664587,3.449358559399843,0.6335743031774959,0.35015914123505354,3.475573366880417,0.6033760569989681,0.3457806758582592,3.4751389741897585,0.612802099250257,2.2,0.5506347075498944,0.5466682965688944,0.5386077175109488,420.76490441163907,1017.9840088554296,0.005712540242814476,0.0007875955160777315,0.02009173422287731,0.005514720142740777,0.03998642411077925,0.012014661960358403,0.002782642488633262,0.0030437412125122795,0.004626623955954135,0.0016243468783212005,0.002124157066100504,0.003570508805655972,0.006560375921082167,0.002135700377452875,0.013873022215048549,0.39999999999999997,0.01861893732513139,0.0076010940458216365,0.005101648468368546,10.990621135460314,0.582557638975803,0.0019111371152637864,0.0007365986629688888,0.00420958655329651,0.0018247849911675255,0.008260564492716739,0.0020067353064655196,-400
0.32985707130283115,3.4356514329711594,0.6428945731992524,0.35053598545491693,3.4755751594901083,0.6026991579681635,0.3455092227086425,3.4734140023589135,0.6141630617901683,3.8,0.5556318545396495,0.5526232646985478,0.5475386937998776,419.1257969414278,1017.5815337434809,0.007091850587642062,0.0015753849734300453,0.028562701214072377,0.00610624103021605,0.0555469143943214,0.013001047282882743,0.005422781092970357,0.010664578171070803,0.009024196967146838,0.0024425299553021366,0.0016293983766284546,0.004180683591691447,0.008582236181518096,0.002236725650851154,0.015424828773415526,1.469693845669907,0.019550292463365315,0.013923903789302467,0.013787349709881559,10.914966565836142,1.6674659403861312,0.002883823254042942,0.0018255365298063281,0.007246527317829354,0.0018062818244930765,0.008521930431320974,0.003438701986580742,-200
0.3444587023928761,3.4507122099399568,0.607954514803714,0.3495470006018877,3.472666808962822,0.6014364516362548,0.34314877092838286,3.4699794486165048,0.6160938564687968,1.8,0.5769787802844724,0.5833045127800185,0.5773248993896397,419.6297740759952,1014.816803032257,0.007090492998719987,0.0017724293084054148,0.025015127419417398,0.006696986152592994,0.04766475311275746,0.013984911368837515,0.012622199432650114,0.01173107100914922,0.028949026640506147,0.0011190140718702233,0.0016844831793083306,0.004119787868900793,0.006986510275725537,0.00137965405600169,0.013540443706293042,1.1661903789690602,0.013998336690083919,0.0064064002880110235,0.012051873953044648,10.63528768728311,0.6215595201885454,0.003011360837847788,0.001147625824297818,0.004767213958861952,0.0020086508575693778,0.005109027592156666,0.004195498220442405,0
0.34017646505186955,3.4461185966928793,0.6176132795905384,0.3475264420732856,3.469126042723656,0.6070139750838279,0.3414741486310959,3.4664706856012346,0.620054891332984,1.8,0.6025031408406581,0.5977128254088273,0.5941313607307851,419.0260839906441,1012.2924339804373,0.006498972111244715,0.0007879833986268958,0.02146658391838951,0.0053180636903145725,0.04549629572165549,0.011423335014157713,0.01074780194320461,0.008837746084245167,0.025884571601558163,0.0014282769661149851,0.0003152521238795584,0.0013533740988138625,0.005402960361094373,0.0011754083765713192,0.011681515378368753,0.7483314773547883,0.03653952500431019,0.021644562194758403,0.01493067836167819,11.558961631818335,1.1336828025720807,0.0028246604217700678,0.00039399187831409133,0.009154190675044298,0.0010036711862153533,0.011825729062656942,0.0024570663707717344,200
0.3482290930425127,3.4504512925942734,0.5961135722696781,0.34911798406392336,3.46675523519516,0.6072289982810617,0.3430834421887994,3.4649066135287283,0.6203697834163904,1.2,0.6046175206106958,0.6035429934433789,0.6025169225119471,417.7060738565768,1010.8442374020344,0.009061518172297427,0.0005911330049261083,0.0356561033319111,0.007486715022691129,0.06678251425468369,0.013002986695628563,0.00782127348162705,0.005593700848905422,0.0209393707237364,0.0022769049627542047,0.0018004728831321332,0.004518617190459451,0.006029876762423723,0.0027114610313675406,0.013550022675782439,0.4000000000000001,0.03731811133998819,0.023225351483378818,0.011427679607214672,11.268332426226213,2.0792922005839163,0.004332800324938098,0.0007881773399014778,0.014098754448820108,0.002896806728703996,0.014986278760158326,0.003962087544824919,400
0.33444312357654177,3.437004180252552,0.6291931361736108,0.3481883030384779,3.4683365717530252,0.6052831871435046,0.34223704449832437,3.468106873333454,0.6170271225273609,2.6,0.5953663161621326,0.5913041310544689,0.5834006799628952,418.01242298017206,1013.0382196824069,0.005121989061712113,0.0011818781273030526,0.027579418951941347,0.007682789651293588,0.054567317016407435,0.013396299600480974,0.009242807824692674,0.014709270259909216,0.020179779775543923,0.001656826792704599,0.002856991876320233,0.0018310064649963978,0.0066760179007736625,0.0022862389928806513,0.015252652740865923,1.7435595774162693,0.013169845414148828,0.009495333059633545,0.007180391145800876,10.135021763145506,1.2994880189820839,0.000964368380646047,0.0007368580192834284,0.005129186782108674,0.001303829903178254,0.010322295533759539,0.0010036820540915163,600
0.3328941923876604,3.442613688359658,0.6352607275669774,0.3489314028993249,3.470590141415596,0.606347632035613,0.34246405176818373,3.470154619216919,0.6185896307229996,2.2,0.5781888627541006,0.5801687453947769,0.5730920626485028,418.78619806552786,1013.5600118950188,0.004532019704433498,0.001379310344827586,0.028571428571428574,0.006896551724137931,0.05024630541871922,0.012610837438423644,0.0025159301896804697,0.003744193027936083,0.004144228324798999,0.0019494639941600178,0.0010821425632228736,0.003231187037041296,0.005801160485224603,0.001921426184117253,0.015030026626448097,0.39999999999999997,0.009775288505029307,0.00383667619118576,0.011529710844797604,11.930818023445402,1.0674112076183955,0.0020286955942831527,0.0010047329090823222,0.005811972888178374,0.002246651083939188,0.007682202439258297,0.002599193292270525,800
