lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-2000,110.53454952464384,3.549210035813158,106.30606471790986,107.80265274047852,115.65344514285816,109.24820303075454,113.66238199121813,-0.1902719332190121,0.0320550980760461,-0.2401821104919209,-0.1473529202096602,-0.187509246784098,-0.1683081774150624,-0.2080072111943189,0.0220988200977444,0.0135561891960951,0.0060294480063021,0.0320007540285587,0.0062407744117081,0.0389656089246273,0.027257515117526,71.8851735466405,17.288936619507485,62.31951312014931,63.52263766840885,63.19746477562085,63.939617006402266,106.44663516262122,-0.2938901725568269,0.1790078535139284,-0.1902163969843011,-0.1966290285712794,-0.2074616676882693,-0.2239690747177391,-0.6511746948225456,0.0544013649225234,0.0337511952267789,0.0792405530810356,0.0699722021818161,0.0729275122284889,0.0620568916201591,-0.0121903344988822,93.13278006168834,17.006553319770624,119.5860576295016,95.96051851908366,80.92411051298443,99.48885583041007,69.70435781646194,-0.3196701570561057,0.2017319173776331,-0.1601907443581965,-0.2193627974443268,-0.1679583610149852,-0.6990592667931005,-0.3517796156699197,0.0442778751254081,0.0384483496264874,0.0796085223555564,0.0310517642647027,0.0720202252268791,-0.0251214001327753,0.0638302639126777,31.6,12.893409169028958,34,55,27,25,17
-1975,109.82421990787284,4.110135328014491,102.38873259600471,110.55478264303768,115.00850316215964,111.1381201575784,110.03096098058364,-0.1868259773534887,0.011695317483584,-0.1857478474869447,-0.1992724201258491,-0.1687751089825349,-0.199645225090139,-0.1806892850819756,0.0268300011754035,0.0057588653809617,0.0176701601594686,0.0286737885326147,0.0229559689760208,0.0330970846116542,0.0317530035972595,71.23086178930183,16.24255732645868,62.4665539724785,63.13627018844872,62.826633854916224,64.02528871569717,103.6995622149685,-0.2798894158580847,0.1558956725356273,-0.1921208417206479,-0.2035487785673978,-0.1984690699660987,-0.2139554483848705,-0.5913529406514084,0.0541898921132087,0.0403395867241837,0.0686218589544296,0.0810359716415405,0.0695904865860939,0.0776386260986328,-0.025937482714653,92.40738379327874,18.2648127856078,119.69233793961376,96.10198703565096,80.21873156229655,100.1114313978898,65.91243103094268,-0.2740854945099144,0.1579244385345896,-0.1595803603791354,-0.231819634897667,-0.1555156498624567,-0.5818113695111191,-0.241700457899194,0.0507066575344651,0.0322428340317885,0.0905836820602417,0.0230592936277389,0.0725679397583007,0.0037911671679466,0.0635312050580978,30.0,4.427188724235731,26,29,31,38,26
-1950,109.15976807313808,4.344746108418077,102.06234235202564,110.68582747964298,115.55229631311754,108.25918006896973,109.23919415193446,-0.1736002230644226,0.0127963855912853,-0.1928627918748294,-0.1670598654186024,-0.1845088832518633,-0.1636159998529097,-0.159953574923908,0.026119340211153,0.013587304328231,0.0181999560445547,0.0233323890715837,0.0081808678805828,0.048205092549324,0.0326783955097198,71.10144944943879,16.142157649119838,62.67404552928189,62.712323222243995,62.4909431390595,64.26963854672616,103.36029680988244,-0.2716019783103675,0.1340323623952614,-0.194137902636277,-0.2022906949645594,-0.2131102576590421,-0.2091142514295745,-0.5393567848623845,0.0505900286603719,0.0257142205761344,0.0497148856520652,0.0693946778774261,0.059569664299488,0.072554662823677,0.0017162526492029,92.419545796043,18.31607140761577,119.56960738332648,95.56794084582413,80.183228777166,100.9598479521902,65.81710402170818,-0.2764717384388572,0.1611924711735585,-0.1575069866682353,-0.2282798352994416,-0.1717639314500909,-0.593402760070667,-0.2314051787058512,0.0481457512825727,0.041287047712666,0.0884771645069122,0.0196491759270429,0.0720829665660858,-0.019094169139862,0.0796136185526847,36.0,2.0976176963403033,40,34,35,35,36
-1925,109.41705487419578,2.9617200450965715,104.03190514059628,110.04043765348548,113.13188613442814,109.6930596744313,110.18798576803768,-0.1760818860110114,0.0223304912851568,-0.2175781653207891,-0.1706781464464524,-0.149959967767491,-0.1688547737458173,-0.1733383767745074,0.0221635187044739,0.0115021926817847,0.0083924243226647,0.0403333716094493,0.0135686974972486,0.0188282653689384,0.0296948347240686,70.43396359159235,14.992070670218856,62.74267382370798,62.95766606247216,63.40646643387644,62.64945947078236,100.41355216712284,-0.291748277137154,0.1581396459960013,-0.2277953635182297,-0.2085986796178315,-0.1984773591945046,-0.2164257200140702,-0.6074442633411341,0.0528435428161174,0.0275991510348072,0.0445711463689804,0.0713661983609199,0.0731309503316879,0.0730654895305633,0.0020839294884353,91.21607325035228,18.2245127892843,118.6191872379236,95.64200141973664,80.33072026570638,97.36251479700992,64.12594253138492,-0.286560769248427,0.1793285817425294,-0.1775593475291603,-0.2323996675641913,-0.1434282817338642,-0.6379300450023851,-0.2414865044125339,0.0530638030730187,0.0316937472027246,0.068831481039524,0.0284183286130428,0.0834410265088081,0.0035032625310122,0.0811249166727066,30.2,7.054076835419359,24,28,42,34,23
-1900,110.17812631943649,3.66602485627478,103.30324617273668,113.39824364606072,112.47121157926672,109.55891977197984,112.15901042713838,-0.1874065512769362,0.0262907362077983,-0.1957135228549733,-0.219131384526982,-0.1396196081357843,-0.1855013784240274,-0.1970668624429142,0.0269778363406658,0.0072952319035172,0.0158467292785644,0.0318252705037593,0.0233153197914361,0.0372341834008693,0.0266676787286996,71.8170909128691,16.688959492561963,63.1548184344643,63.96159377850984,64.3290305890535,62.469923186720465,105.1700885755974,-0.2938473488155164,0.1499507406269141,-0.2078158604471307,-0.2232061791838261,-0.2038454016049703,-0.2418136157487568,-0.5925556870928982,0.04508644528687,0.0363885218154924,0.0442043170332908,0.0707457661628723,0.0436046458780765,0.0867674946784973,-0.019889997318387,92.34600637335528,17.95510639665316,120.50313517921848,97.03447890699957,80.54500911110325,96.5956766898172,67.05173197963782,-0.3042199316777681,0.2036641552678846,-0.1721789512717933,-0.246111043712549,-0.1314162036828827,-0.6988342352080763,-0.2725592245135391,0.0486598204821348,0.0307137471385438,0.0657631680369377,0.0148937134072184,0.0862599909305572,0.009459282271564,0.0669229477643966,28.6,5.748043145279966,24,34,37,25,23
-1875,110.07864291022808,3.3914475973731686,104.85170047984404,109.23101140190572,115.2446154201732,109.44433730630314,111.62154994291416,-0.1951810053516836,0.0293056882004708,-0.2452415631097906,-0.1627823117901297,-0.1834666259148541,-0.1751270252115586,-0.2092875007320853,0.0229532949626445,0.0044991272255548,0.019245920702815,0.0180729627609252,0.0238456409424543,0.0227240342646837,0.0308779161423444,71.29102173186186,16.68519472664049,62.09170358222828,63.149935270610605,63.33172005101254,63.232352240043774,104.64939751541404,-0.2903200413051404,0.143309175198353,-0.2218769945596393,-0.1959969495472155,-0.2419729860205399,-0.2163154033192417,-0.5754378730790657,0.0503119184053503,0.0261463082226073,0.0707330927252769,0.0679984167218208,0.056161917746067,0.0573843270540237,-0.000718162220437,92.4773885492693,17.95227936116292,119.78475082129764,96.20064161534896,80.14993537099738,99.32760959759094,66.92400534111157,-0.2965041267244439,0.1737512448126083,-0.1726013819376627,-0.2199280910324632,-0.1925539008358068,-0.6392278639893783,-0.2582093958269086,0.0347852326929569,0.0329832747319667,0.0443895757198333,0.0191390719264745,0.0684351623058319,-0.0213804487138986,0.0633428022265434,30.4,10.36532681587995,28,49,20,33,22
-1850,109.65506033953496,4.0850196928354885,101.61058071360868,111.40281984665816,112.90409936343924,111.66272890427533,110.69507286969352,-0.1845143049604752,0.0179219082831558,-0.1736498019274543,-0.1948016313945546,-0.1563549690386828,-0.2082704708856695,-0.189494651556015,0.0141897972673177,0.0059331844120747,0.0055127153173089,0.0106705194339156,0.0185830239206552,0.0136986747384071,0.0224840529263019,72.5822567655329,17.396098517016323,62.895865992495885,63.618240925303674,64.0952919575206,64.95313083916379,107.3487541131806,-0.2820810466481928,0.1437895377331717,-0.195676887244509,-0.2114839135554798,-0.1972829877284535,-0.2378999120310733,-0.5680615326814484,0.0383978657424449,0.0400339324770881,0.0463660769164562,0.0670812577009201,0.0581706389784812,0.0609031878411769,-0.0405318327248096,93.52342895373964,18.18442565057161,120.26142050090588,96.86457630625942,80.41095265170983,102.52455316510115,67.55564214472184,-0.2768724389243544,0.1727991967112829,-0.1599687316961456,-0.210204145364594,-0.139846430535902,-0.6118411390404952,-0.2625017479846352,0.0417823791503906,0.0398449959492262,0.0789897143840789,0.0174087490886449,0.068912036716938,-0.0252370815724134,0.0688384771347045,34.4,12.043255373859678,28,26,58,27,33
-1825,109.71494187523338,3.8792495097013657,104.81155940785128,110.17709741031422,116.4281868317548,107.28714231603286,109.8707234102137,-0.1898958164102891,0.0369246613609132,-0.2206782007918638,-0.1680385663228876,-0.2405043412657345,-0.1371234718491049,-0.1831345018218545,0.0156145085580647,0.0133105692373005,-0.0019512972794473,0.020984474569559,0.0123594682663679,0.0378054603934288,0.008874436840415,72.5074431469566,17.321557529631114,63.12030112952517,64.73501009690135,64.94486905817399,62.632648401093064,107.1043870490894,-0.2793735318016587,0.1387231979568926,-0.2064813145420007,-0.2129467694382918,-0.2201326750872428,-0.2007878339081479,-0.5565190660326105,0.0427613081410527,0.0306742370040077,0.0552787743508815,0.0649536848068237,0.0381610766053199,0.070020206272602,-0.0146072013303637,93.3429279126619,18.606894670908932,122.32916621157996,98.146586568732,80.3427711955288,98.48341705924588,67.41269852822288,-0.2791124157738267,0.1781424075720874,-0.1667590559574595,-0.2023066763292279,-0.1422749329031559,-0.6268941007162395,-0.2573273129630507,0.0420731887221336,0.0366688981412981,0.056002777069807,0.0218429528176784,0.0791806131601333,-0.0195268169045448,0.0728664174675941,29.4,3.2,29,32,26,34,26
-1800,109.10627005633184,2.8387534672260584,103.79381529864143,109.8473186268526,112.33199934117934,110.1035504285027,109.45466658648324,-0.1800572933168972,0.0211568368254192,-0.2108758926391601,-0.1784427183515885,-0.1480574162567363,-0.1928078686489778,-0.1701025706880232,0.0208649834617972,0.006740455734914,0.0172233302146196,0.009542572312057,0.0263880044221878,0.0232790280133485,0.0278919823467731,71.92363909671181,17.413867730646857,63.14071036221688,63.56913881134569,62.63079778771652,63.53275727389152,106.74479124838844,-0.2925523603171632,0.1335321148059622,-0.2880582757163466,-0.2024346590042114,-0.2015641059791832,-0.2187537885548775,-0.5519509723311976,0.035374479740858,0.0284505975937383,0.0355446562170982,0.0559139847755432,0.0563193410634994,0.0485989674925804,-0.0195045508444309,91.83121588188304,17.069344557335302,116.9670491469534,96.46945827885678,79.47445086428993,98.9200004611099,67.32512065820526,-0.2997270314317001,0.197652395365644,-0.2049970741857562,-0.2076596774552997,-0.1471536243171022,-0.6896591813940751,-0.2491655998062669,0.0377105146646499,0.0378491701298992,0.0582967586815357,0.0192960835993289,0.0768458694219589,-0.0277493000030517,0.0618631616234779,30.0,7.014271166700073,18,35,36,26,35
-1775,108.80871353822594,4.332497383031762,100.625374547173,108.70618932387409,113.14755841423484,110.4216204923742,111.14282491347367,-0.1731828077400432,0.0213701066889399,-0.1652057377731098,-0.1551905533846687,-0.1485629253527697,-0.2007445580819074,-0.1962102641077602,0.0222681878134608,0.0087911099734053,0.015818640589714,0.0301087740808725,0.0087873069569468,0.024536183103919,0.0320900343358516,72.41415341025905,17.61575585445065,63.411943335282174,62.77673391710248,63.57901569834927,64.67872221428051,107.6243518862808,-0.2825285838361372,0.1604073166162613,-0.1879181412228366,-0.2009225655020329,-0.1933880113718802,-0.2282731031116686,-0.6021410979722676,0.0385037221014499,0.0383655947410682,0.0627453699707984,0.0474443137645721,0.0601275376975536,0.0596937052905559,-0.0374923162162303,93.36813447851884,18.685294344785483,122.57689245123612,95.257910259983,79.70082202710603,101.23955432155677,68.06549333271228,-0.2931522084955583,0.195122650635045,-0.1604972575840197,-0.216533527039645,-0.134573385380862,-0.669551197896924,-0.284605674576341,0.0453897029161453,0.0459321638349031,0.0797702521085739,0.0253535881638526,0.09188112616539,-0.0347946658730506,0.0647382140159607,36.0,12.617448236470002,41,40,55,23,21
