lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_cosine_sim_mean,train_cosine_sim_std,train_cosine_sim_fold_1,train_cosine_sim_fold_2,train_cosine_sim_fold_3,train_cosine_sim_fold_4,train_cosine_sim_fold_5,train_cosine_dist_mean,train_cosine_dist_std,train_cosine_dist_fold_1,train_cosine_dist_fold_2,train_cosine_dist_fold_3,train_cosine_dist_fold_4,train_cosine_dist_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_cosine_sim_mean,val_cosine_sim_std,val_cosine_sim_fold_1,val_cosine_sim_fold_2,val_cosine_sim_fold_3,val_cosine_sim_fold_4,val_cosine_sim_fold_5,val_cosine_dist_mean,val_cosine_dist_std,val_cosine_dist_fold_1,val_cosine_dist_fold_2,val_cosine_dist_fold_3,val_cosine_dist_fold_4,val_cosine_dist_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_cosine_sim_mean,test_cosine_sim_std,test_cosine_sim_fold_1,test_cosine_sim_fold_2,test_cosine_sim_fold_3,test_cosine_sim_fold_4,test_cosine_sim_fold_5,test_cosine_dist_mean,test_cosine_dist_std,test_cosine_dist_fold_1,test_cosine_dist_fold_2,test_cosine_dist_fold_3,test_cosine_dist_fold_4,test_cosine_dist_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5,test_word_avg_auc_roc_mean,test_word_avg_auc_roc_std,test_word_avg_auc_roc_fold_1,test_word_avg_auc_roc_fold_2,test_word_avg_auc_roc_fold_3,test_word_avg_auc_roc_fold_4,test_word_avg_auc_roc_fold_5,test_word_train_weighted_auc_roc_mean,test_word_train_weighted_auc_roc_std,test_word_train_weighted_auc_roc_fold_1,test_word_train_weighted_auc_roc_fold_2,test_word_train_weighted_auc_roc_fold_3,test_word_train_weighted_auc_roc_fold_4,test_word_train_weighted_auc_roc_fold_5,test_word_test_weighted_auc_roc_mean,test_word_test_weighted_auc_roc_std,test_word_test_weighted_auc_roc_fold_1,test_word_test_weighted_auc_roc_fold_2,test_word_test_weighted_auc_roc_fold_3,test_word_test_weighted_auc_roc_fold_4,test_word_test_weighted_auc_roc_fold_5,test_word_perplexity_mean,test_word_perplexity_std,test_word_perplexity_fold_1,test_word_perplexity_fold_2,test_word_perplexity_fold_3,test_word_perplexity_fold_4,test_word_perplexity_fold_5,test_occurence_perplexity_mean,test_occurence_perplexity_std,test_occurence_perplexity_fold_1,test_occurence_perplexity_fold_2,test_occurence_perplexity_fold_3,test_occurence_perplexity_fold_4,test_occurence_perplexity_fold_5,test_word_top_1_mean,test_word_top_1_std,test_word_top_1_fold_1,test_word_top_1_fold_2,test_word_top_1_fold_3,test_word_top_1_fold_4,test_word_top_1_fold_5,test_occurence_top_1_mean,test_occurence_top_1_std,test_occurence_top_1_fold_1,test_occurence_top_1_fold_2,test_occurence_top_1_fold_3,test_occurence_top_1_fold_4,test_occurence_top_1_fold_5,test_word_top_5_mean,test_word_top_5_std,test_word_top_5_fold_1,test_word_top_5_fold_2,test_word_top_5_fold_3,test_word_top_5_fold_4,test_word_top_5_fold_5,test_occurence_top_5_mean,test_occurence_top_5_std,test_occurence_top_5_fold_1,test_occurence_top_5_fold_2,test_occurence_top_5_fold_3,test_occurence_top_5_fold_4,test_occurence_top_5_fold_5,test_word_top_10_mean,test_word_top_10_std,test_word_top_10_fold_1,test_word_top_10_fold_2,test_word_top_10_fold_3,test_word_top_10_fold_4,test_word_top_10_fold_5,test_occurence_top_10_mean,test_occurence_top_10_std,test_occurence_top_10_fold_1,test_occurence_top_10_fold_2,test_occurence_top_10_fold_3,test_occurence_top_10_fold_4,test_occurence_top_10_fold_5
0,90.50169655936106,3.8637011807436146,89.63836124965123,85.55530221121651,87.96798597063336,96.69858115059988,92.64825221470424,0.0406931079924106,0.0148967087538942,0.0264034569263458,0.0442270822823047,0.0272225216031074,0.0383500307798385,0.0672624483704567,0.0451745059208146,0.016650314116165,0.0298571816778608,0.054273105093411,0.0273633264670414,0.0419775614781039,0.0724013548876558,0.9548254915646144,0.0166503181859171,0.970142832824162,0.9457268970353264,0.9726366571017674,0.9580224411828178,0.9275986296789986,80.98404795328776,2.7155995581424297,83.7424825032552,81.54373677571614,81.86085764567058,81.99967193603516,75.77349090576172,-0.0741194726899266,0.0410799734873632,-0.0123621160164475,-0.0555073469877243,-0.0884574428200721,-0.0763798952102661,-0.1378905624151229,-0.0469695061445236,0.0657135361136962,0.0025547655920187,0.0463227741420269,-0.1017656574646631,-0.1331628039479255,-0.048796609044075,1.046969509124756,0.0657135394518518,0.997445265452067,0.953677217165629,1.1017656723658245,1.1331628163655598,1.048796574274699,84.71964899698892,9.768075071139142,83.04568990071614,76.25187301635742,102.72079213460286,75.90912628173828,85.67076365152995,-0.0804621174931526,0.0255515375351362,-0.1128400787711143,-0.0765823498368263,-0.0399628058075904,-0.102096177637577,-0.0708291754126548,-0.0865375603238741,0.0471094562239924,-0.1100243926048278,-0.0327039528638124,-0.0712642464786768,-0.052898754676183,-0.1657964549958706,1.0865375598271687,0.0471094547629004,1.110024333000183,1.032703955968221,1.0712642669677734,1.0528987646102903,1.1657964785893755,5.8,6.675327707311453,1,18,1,1,8,0.5859969335385118,0.0400406110376898,0.5675166405574269,0.664528424033617,0.5597271888462376,0.5579966691143571,0.5802157451409203,0.5670171323645958,0.0284403172217719,0.5667540797924825,0.6214041441791357,0.5461470574437893,0.5433983546376926,0.5573820257698789,0.5714494120217486,0.0238858118498506,0.5767681825272503,0.615757053895295,0.5502866291912014,0.5592487434605556,0.5551864510344402,439.4017700195312,11.357305251223854,434.0009460449219,428.99273681640625,431.0187683105469,459.998291015625,442.99810791015625,1027.1998046875,0.3998536795977881,1027.99951171875,1027.00048828125,1026.99951171875,1027.0,1026.99951171875,0.0009735204163007,3.788853064179421e-07,0.0009727626456879,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0009735204163007,3.788853064179421e-07,0.0009727626456879,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0060354855842888,0.0011331934902383,0.0077821011655032,0.0048685492947697,0.0058422591537237,0.0048685492947697,0.0068159690126776,0.0048676020465791,1.8944963812828069e-06,0.0048638130538165,0.0048685492947697,0.0048685492947697,0.0048685492947697,0.0048685492947697,0.0112925715744495,0.0013182692362824,0.0126459142193198,0.0097370985895395,0.0116845183074474,0.0097370985895395,0.0126582281664013,0.0097352040931582,3.7889927625656137e-06,0.0097276261076331,0.0097370985895395,0.0097370985895395,0.0097370985895395,0.0097370985895395
150,89.77044786725726,2.757704910421263,92.69076865059988,86.82974134172711,87.82019369942802,93.5038081577846,88.00772748674665,0.0421254973858594,0.011269219882095,0.0415024906396865,0.0449583493173122,0.024431025609374,0.0597060583531856,0.0400295630097389,0.042926578809108,0.0133954858529473,0.047456004257713,0.0486659623150314,0.0221349475905299,0.0615311935544014,0.0348447863278644,0.9570734177316936,0.013395486869418,0.952543990952628,0.9513340422085352,0.977865048817226,0.9384687968662808,0.9651552098137992,80.92828496297201,3.024672264027572,83.70953623453777,81.6324691772461,81.81841786702473,82.42471313476562,75.05628840128581,-0.0640732949599623,0.0333401235513287,-0.0082631101831793,-0.0566372536122798,-0.0797843039035797,-0.0653563141822815,-0.1103254929184913,-0.037617728083084,0.0523023902049016,0.0171930133365094,0.017473225792249,-0.0778843661149342,-0.1148177223900954,-0.0300527910391489,1.0376177350680034,0.052302403658499,0.9828069607416788,0.9825267791748048,1.0778843959172566,1.11481773853302,1.0300528009732564,84.59448979695638,9.693395459181804,83.30988311767578,76.23983891805013,102.76851145426431,76.34948221842448,84.30473327636719,-0.0863320522010326,0.0310999924090904,-0.1183388903737068,-0.076812170445919,-0.0425316952168941,-0.1250545680522918,-0.0689229369163513,-0.0926650879283746,0.0362301699222194,-0.110383595029513,-0.0521609882513682,-0.0723066193362077,-0.073842649658521,-0.154631587366263,1.092665076255798,0.0362301708566154,1.1103835900624592,1.0521609783172607,1.0723065932591755,1.0738426446914673,1.154631574948629,3.8,4.166533331199932,2,12,1,3,1,0.5902482541856362,0.0400087542340667,0.5773879064172853,0.6614464186065527,0.5765701458540823,0.5960662196031219,0.5397705804471388,0.5724576030316076,0.0307162495113823,0.5876395191186714,0.6142650291639914,0.5432292295004707,0.5859582705423854,0.5311959668325197,0.5752964105172153,0.0309757564902768,0.5987146414006992,0.6061969438841694,0.5504703257625764,0.5940387807660052,0.527061360772626,439.4028381347656,11.35175177293298,434.0083923339844,429.00396728515625,431.0142517089844,459.9886169433594,442.99896240234375,1027.20009765625,0.4001956699531712,1028.00048828125,1027.0009765625,1026.99951171875,1026.99951171875,1027.0,0.0009735204163007,3.788853064179421e-07,0.0009727626456879,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0009735204163007,3.788853064179421e-07,0.0009727626456879,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0009737098589539,0.0068144534714519,0.0017409803671356,0.0077821011655032,0.0058422591537237,0.0048685492947697,0.0097370985895395,0.0058422591537237,0.0048676020465791,1.8944963812828069e-06,0.0048638130538165,0.0048685492947697,0.0048685492947697,0.0048685492947697,0.0048685492947697,0.0132396122440695,0.002095594939209,0.0145914396271109,0.0107108084484934,0.0116845183074474,0.0165530666708946,0.0126582281664013,0.0097352040931582,3.7889927625656137e-06,0.0097276261076331,0.0097370985895395,0.0097370985895395,0.0097370985895395,0.0097370985895395
