lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
0,1.0489834447701771,0.019742037341203,1.0386906166871388,1.0358153184254963,1.0849432349205017,1.0305237571398418,1.0549442966779072,0.5275672386725285,0.0356373476246823,0.582171789088613,0.4954788492113086,0.4973288746685556,0.5578348374719201,0.5050218429222448,1.051454758644104,0.0094300412334926,1.0455657243728638,1.0446698665618896,1.0697529911994934,1.0460666418075562,1.051218569278717,0.4845351790402334,0.003194454980558,0.4900974634837721,0.4821182512583682,0.4823394301638871,0.4861781539815752,0.4819425963135644,1.043879997730255,0.015426980569655,1.020715355873108,1.0356429815292358,1.0668392777442932,1.044728934764862,1.0514734387397766,0.4961481833348292,0.0132576020518986,0.4981640511425201,0.5069375119891362,0.5135066346470005,0.4800396974963898,0.4820930213990996,41.4,47.85645202060011,100,4,1,100,2
150,1.0347387274106343,0.003378099258227,1.0380517840385437,1.0333781441052754,1.0330918629964192,1.0300322771072388,1.0391395688056946,0.5625204119361847,0.0312121713814001,0.5818785633791107,0.571663682681023,0.5947616968602518,0.559792521416917,0.5045055953436209,1.0460898756980896,0.0007120245611186,1.0454683899879456,1.0469022989273071,1.046903371810913,1.045989155769348,1.045186161994934,0.4946901195684411,0.0076842678034308,0.4996885401987587,0.4938013500884012,0.5031995505169335,0.4960433034525597,0.4807178535855525,1.0364390015602112,0.0087821890957527,1.0209978818893433,1.0359402298927307,1.0353256464004517,1.0445712208747864,1.045360028743744,0.4972713794561311,0.011810933528818,0.5135809566708808,0.5038438403233283,0.5008500003120466,0.4804772430064032,0.4876048569679969,80.2,38.60777123844369,100,100,98,100,3
