lags,train_bce_mean,train_bce_std,train_bce_fold_1,train_bce_fold_2,train_bce_fold_3,train_bce_fold_4,train_bce_fold_5,train_roc_auc_mean,train_roc_auc_std,train_roc_auc_fold_1,train_roc_auc_fold_2,train_roc_auc_fold_3,train_roc_auc_fold_4,train_roc_auc_fold_5,train_sensitivity_mean,train_sensitivity_std,train_sensitivity_fold_1,train_sensitivity_fold_2,train_sensitivity_fold_3,train_sensitivity_fold_4,train_sensitivity_fold_5,train_specificity_mean,train_specificity_std,train_specificity_fold_1,train_specificity_fold_2,train_specificity_fold_3,train_specificity_fold_4,train_specificity_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,train_precision_mean,train_precision_std,train_precision_fold_1,train_precision_fold_2,train_precision_fold_3,train_precision_fold_4,train_precision_fold_5,val_bce_mean,val_bce_std,val_bce_fold_1,val_bce_fold_2,val_bce_fold_3,val_bce_fold_4,val_bce_fold_5,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_fold_1,val_roc_auc_fold_2,val_roc_auc_fold_3,val_roc_auc_fold_4,val_roc_auc_fold_5,val_sensitivity_mean,val_sensitivity_std,val_sensitivity_fold_1,val_sensitivity_fold_2,val_sensitivity_fold_3,val_sensitivity_fold_4,val_sensitivity_fold_5,val_specificity_mean,val_specificity_std,val_specificity_fold_1,val_specificity_fold_2,val_specificity_fold_3,val_specificity_fold_4,val_specificity_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,val_precision_mean,val_precision_std,val_precision_fold_1,val_precision_fold_2,val_precision_fold_3,val_precision_fold_4,val_precision_fold_5,test_bce_mean,test_bce_std,test_bce_fold_1,test_bce_fold_2,test_bce_fold_3,test_bce_fold_4,test_bce_fold_5,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_fold_1,test_roc_auc_fold_2,test_roc_auc_fold_3,test_roc_auc_fold_4,test_roc_auc_fold_5,test_sensitivity_mean,test_sensitivity_std,test_sensitivity_fold_1,test_sensitivity_fold_2,test_sensitivity_fold_3,test_sensitivity_fold_4,test_sensitivity_fold_5,test_specificity_mean,test_specificity_std,test_specificity_fold_1,test_specificity_fold_2,test_specificity_fold_3,test_specificity_fold_4,test_specificity_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,test_precision_mean,test_precision_std,test_precision_fold_1,test_precision_fold_2,test_precision_fold_3,test_precision_fold_4,test_precision_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-800,0.1673516481758698,0.0834847730487861,0.0517358787987819,0.08580015501117,0.2438878899111467,0.2567976117134094,0.1985367054448408,0.9847752795912574,0.0090974691808413,1.0,0.9844313799790472,0.9754086795326928,0.9757343472490037,0.9883019911955444,0.9559977930566166,0.0288335797882572,1.0,0.9705882352941176,0.9435075545369664,0.9130835667600374,0.9528096086919616,0.9410174380534186,0.0344937097350737,0.9913849984438218,0.9722137251599726,0.901747436182792,0.920980211521044,0.9187608189594624,0.947534959750392,0.0317883978337116,0.9929702815267653,0.978264178672514,0.9145266905877936,0.9225597587685572,0.9293538891963302,0.8038428401663698,0.0859288205609923,0.9551470588235292,0.8414915966386554,0.7192067736185386,0.7502450980392158,0.7531236737119089,0.5997528811295827,0.042358728966334,0.5991902748743693,0.6250506639480591,0.5871261283755302,0.6573314964771271,0.5300658419728279,0.8148089177328307,0.0275233646019132,0.7968779234721265,0.7864672807064111,0.8076892256964721,0.8171447741737596,0.8658653846153846,0.5183068783068784,0.1434349621444761,0.657010582010582,0.4690476190476191,0.494973544973545,0.2871693121693122,0.6833333333333335,0.8842895144308187,0.0464476936377327,0.8024586068788967,0.8930484330484331,0.9046482100829928,0.9438884759899252,0.8774038461538463,0.7992425852688347,0.0293676214242205,0.7884855411662057,0.7658203844588517,0.8175788972709391,0.7774554108170616,0.846872692631116,0.5355840918340918,0.0421537703075902,0.4974971787471787,0.4845238095238096,0.5949735449735449,0.5297619047619048,0.5711640211640211,0.5941652220984299,0.0499931494058137,0.5576774428288142,0.6821507314840952,0.5721662963430086,0.5440270888308684,0.6148045510053635,0.784331267866594,0.0403590546851451,0.8150072496947498,0.7443841959670765,0.7588203771537104,0.8483687126916294,0.7550758038258037,0.5017291967291968,0.1698853092863106,0.8330357142857143,0.4675745550745551,0.4380952380952381,0.3528769841269841,0.4170634920634919,0.8159745423658468,0.1406304340874199,0.5645156695156696,0.815075703282225,0.9141073124406458,0.977139126305793,0.8090349002849003,0.7271955976452746,0.0397502195553237,0.6530933266946775,0.7476174388845916,0.7440604972857332,0.7682979121007786,0.7229088132605924,0.5072750969074499,0.0990875141460075,0.3771673315790962,0.491813973063973,0.4897486772486772,0.6845238095238096,0.4931216931216931,7.6,3.3823069050575523,13,10,4,5,6
-775,0.2283461540560785,0.1943787778414477,0.5507481939652387,0.0130082512520911,0.0474484934478395,0.3049643039703369,0.2255615276448866,0.9458327263356904,0.071337294286854,0.8059018756653028,0.9852941176470588,0.9998579141801648,0.9566060206330166,0.9815037035529088,0.9073620007443536,0.0966800734827464,0.72818096935744,0.9705882352941176,0.9941176470588234,0.8853627581568757,0.9585603938545116,0.8996056768780616,0.0951963918658242,0.7418883569615558,0.9989858012170384,0.9931036643568611,0.8575243758427786,0.906526186012074,0.9090721575039944,0.0865236685055237,0.766116187305431,0.9991384711779449,0.9927390234191068,0.8671353605628389,0.9202317450546498,0.7441278819219995,0.2068341211713529,0.4305780820486704,0.9632352941176472,0.9751750700280112,0.6264949919361683,0.725155971479501,0.6240752344330153,0.0700407556271445,0.6893242746591568,0.6254866768916448,0.6795353814959526,0.6327879652380943,0.4932418738802274,0.8270234950570096,0.0355401346605165,0.849391844065757,0.7854066907327777,0.8014112001793161,0.8146618357487921,0.8842459045584046,0.5383333333333333,0.2129765416815344,0.2587301587301587,0.71984126984127,0.4472222222222222,0.4214285714285714,0.8444444444444446,0.8523455448201827,0.0873327384562461,0.9707167926008504,0.7366280606135679,0.9283901069408316,0.8434369709732029,0.7825557929724597,0.7845697327662237,0.0276828546873577,0.7826104970462878,0.756361830407131,0.8177070263695656,0.7520227271918153,0.8141465828163184,0.5572992063549339,0.0684474973831561,0.6527777777777778,0.4726325804112182,0.6188492063492063,0.5402777777777777,0.5019586894586895,0.682720181097587,0.1824858976727764,0.6891572177410126,1.0285648852586746,0.6235574980576833,0.5220910869538784,0.5502302174766859,0.7945796826127443,0.0466794253699419,0.8504320563695563,0.751088384743276,0.7501373626373627,0.8518158153574821,0.7694247939560439,0.5125721500721501,0.1544181373918466,0.3369047619047619,0.6971861471861471,0.4075396825396825,0.4216269841269841,0.6996031746031747,0.8342487528574486,0.1586469168899353,0.9715099715099714,0.5933449038883821,0.9332573599240268,0.9764862298195632,0.696645299145299,0.7315091302070024,0.0583701441917468,0.7905612408627761,0.6360134106744221,0.750062485429439,0.7847516997648962,0.6961568143034785,0.5683761051040462,0.1372828601598488,0.7583333333333334,0.3945997969895029,0.5229166666666666,0.6958333333333333,0.4701973951973952,8.8,6.43117407632541,2,18,15,4,5
-750,0.2444618122953483,0.1417627902376898,0.0353175566997379,0.1203826458795982,0.3740293742979274,0.3025811818592688,0.3899983027402092,0.9506754193853364,0.0359211706008711,1.0,0.9847992081447964,0.9161441405047546,0.941472286002337,0.9109614622747946,0.9076228673287496,0.0642544950252314,1.0,0.9686274509803924,0.8568075715134539,0.8728620235973178,0.8398172905525849,0.8925872040421753,0.0715486823695562,0.9956276887412788,0.957108098765176,0.8174374971678526,0.867575061952873,0.8251876735836964,0.9059264613575656,0.0640147644985502,0.9964714229381084,0.9671922987820222,0.84091402633301,0.8790191374103214,0.846035421324366,0.6978233531174708,0.1588218874494141,0.9788865546218488,0.7626984126984128,0.5531077582548171,0.6266125214654626,0.5678115185468128,0.6506222585837047,0.087181504883568,0.8114585429430008,0.673544242978096,0.5931661476691564,0.6003557443618774,0.5745866149663925,0.8249860436463697,0.0444954449906944,0.7991700140975503,0.7802513374977144,0.8333808756997162,0.804929807176184,0.9071981837606838,0.5712698412698411,0.0733027872584628,0.508068783068783,0.5339947089947089,0.6239417989417989,0.5014550264550265,0.6888888888888888,0.9103974978322804,0.0095305653140474,0.9110155250010324,0.9156125356125356,0.8939068499938067,0.90873178083323,0.9227207977207976,0.8387031942376495,0.0205281098408354,0.8242246962213312,0.8330141692340461,0.8406320140056516,0.8187108723971659,0.8769342193300527,0.6282819495319496,0.0320553973525894,0.6392857142857143,0.6065476190476191,0.6524216524216525,0.5775793650793651,0.6655753968253968,0.6058941766619682,0.0550883929210282,0.6021891757845879,0.6945993006229401,0.6013880595564842,0.5207507287462553,0.6105436185995737,0.7794869863094501,0.035547030202019,0.7364197742843576,0.7701103020872043,0.7514560439560439,0.8329799001153168,0.8064689111043278,0.5593867243867243,0.0545813070627189,0.6652777777777777,0.518262987012987,0.5202380952380953,0.5384920634920635,0.5546626984126984,0.8115351484264528,0.0753460462921573,0.6763758309591642,0.8105176224741442,0.8431813865147197,0.9065277777777778,0.8210731244064577,0.736807633173707,0.0272918515569943,0.6943283320436371,0.7577992279567461,0.7172549354199832,0.7686110607643611,0.7460446096838075,0.5013282550782551,0.0895051540507278,0.3879726754726755,0.5165147352647352,0.4214436026936026,0.5416590354090354,0.6390512265512266,6.8,5.30659966456864,17,7,3,4,3
-725,0.1216665087651242,0.1042923442482095,0.1740757733693017,0.027807984391556,0.0388283708461505,0.3026430229930317,0.064977392225581,0.9795098414511364,0.0111960353843986,0.9852941176470588,0.9852941176470588,0.9852941176470588,0.9571253609494836,0.9845414933650228,0.9607826976944625,0.0197024756043101,0.9803921568627452,0.9705882352941176,0.9673202614379084,0.9231693959635136,0.9624434389140272,0.955449423945012,0.0518998830443215,0.960191277179768,0.9957033924680984,0.989691767364181,0.8545390668838388,0.977121615829174,0.9643393123107517,0.0451483727327724,0.977353601954944,0.9965047241774672,0.9910580431511208,0.8750547913099661,0.9817254009602602,0.8752890247007894,0.1231098853648398,0.9653711484593837,0.9463235294117648,0.929750233426704,0.6325619641796112,0.9024382480264834,0.622085011502107,0.0639322774040046,0.6185959503054619,0.6071891983350118,0.7415936688582102,0.5916140725215276,0.5514321674903234,0.7999438037137312,0.0149493659568641,0.7954218795160825,0.8028426176614584,0.788662354821775,0.8273487905009644,0.785443376068376,0.4607275132275131,0.0447955628519072,0.3804232804232804,0.5108465608465608,0.4492063492063491,0.4756613756613757,0.4875,0.920628390932739,0.0413572771701999,0.950555142656592,0.9249380651554564,0.954425244642636,0.8408873198728272,0.9323361823361824,0.8047328804689954,0.0274346747711476,0.7797611772872189,0.8342211246064998,0.83545535308507,0.7683330643874632,0.8058936829787253,0.6454761904761904,0.0635592588375274,0.6496031746031746,0.6669642857142858,0.750595238095238,0.5879960317460318,0.5722222222222222,0.6046268347883597,0.0725700484240395,0.5777506157755852,0.6453711142142614,0.6925137087625141,0.4794240817427635,0.6280746534466743,0.7701832219880227,0.0382325671504524,0.7360316824379324,0.7651330581153951,0.7452214760548093,0.8437091939696106,0.7608206993623661,0.4995917508417508,0.1200042315325704,0.6171626984126984,0.4579785954785954,0.2865079365079365,0.5968253968253968,0.539484126984127,0.8676559880001911,0.0556307278221845,0.8210695631528965,0.8475759988803465,0.9557122507122509,0.9065479582146252,0.8073741690408358,0.7529209242820996,0.0174671948076559,0.7522803587020387,0.760189418909864,0.7368167459368116,0.7818254400896372,0.7334926577721461,0.5627925315425315,0.0619399763601037,0.4657483719983719,0.5346230158730158,0.642361111111111,0.5573412698412697,0.6138888888888889,10.2,3.370459909270543,10,12,14,4,11
-700,0.0946252971531494,0.0379256040781394,0.1499460787676713,0.1128801015370032,0.0491402659099549,0.1064131647786673,0.0547468747724505,0.99325964970266,0.007011379766281,0.997326188674873,1.0,0.9994747899159664,0.984345238095238,0.9851520318272236,0.9769796053619584,0.0143411361837395,0.973250034279446,0.9852941176470588,1.0,0.9590336134453784,0.9673202614379084,0.9758771474104008,0.0078612247850221,0.9730948996161978,0.965044474545725,0.9873817658662,0.9719662317627856,0.9818983652610956,0.978129805583798,0.0094594000831429,0.9734155064641764,0.9636804665947504,0.9903818040525814,0.976981475725448,0.9861897750820344,0.8995717681011801,0.0358972195748939,0.8955150241914949,0.8453898225957049,0.9555194805194808,0.8873355402767168,0.9140989729225024,0.5963657587766648,0.0559944291432273,0.5641594330469767,0.60455438743035,0.69639985760053,0.5873102073868116,0.5294049084186554,0.8313663600891863,0.0220428924839212,0.8237013295346628,0.8050790848979256,0.8186422554900816,0.8400685559743531,0.8693405745489079,0.5537962962962963,0.0750353303680935,0.6892857142857142,0.5128306878306879,0.5636243386243386,0.4657407407407407,0.5375,0.900214211982328,0.0655819633825292,0.7707345472562865,0.9515099715099714,0.931177174945291,0.9280149882323796,0.9196343779677116,0.8202556978210748,0.0274020992495359,0.7759545685647882,0.8483210174062928,0.8480930551179878,0.8234523287637221,0.8054575192525829,0.6335686304436304,0.0709621351344305,0.5546487077737078,0.75,0.6583664021164021,0.640079365079365,0.5647486772486773,0.6223233366385101,0.102888239590477,0.4871564880013466,0.7104943419496218,0.7629262354845802,0.5385371744632721,0.6125024432937304,0.8072125064448434,0.0385422328879052,0.8611922992131325,0.7895218449022797,0.7527520010853345,0.839424963539547,0.7931714234839234,0.5096843434343434,0.1449915877224502,0.7918650793650794,0.4356240981240981,0.3908730158730158,0.4342261904761904,0.4958333333333334,0.8497871969683564,0.0508995018611866,0.7756350902184236,0.863695006684137,0.9274596391263058,0.864278252611586,0.8178679962013296,0.7615400332298683,0.0239410199862603,0.796491003771281,0.7663732810708795,0.7434400614599119,0.7737002936021241,0.727695526245145,0.5812805712805713,0.0406686261449148,0.509511322011322,0.5788690476190476,0.5923611111111111,0.6351851851851852,0.5904761904761905,10.6,2.0591260281974,10,8,13,9,13
-675,0.1661111046258798,0.0961496864821006,0.1429782314773868,0.3074590475024545,0.0318177084794596,0.2355728521943092,0.1127276834757889,0.9766220469902768,0.0173374455100354,0.9821539923340126,0.9480822786275208,1.0,0.9689798678898726,0.9838940960999786,0.953121633268692,0.0292884773039659,0.9588235294117649,0.9140056022408964,1.0,0.931586224233283,0.9611928104575164,0.9247824982877898,0.0534938158688984,0.9337693837047836,0.846737415328561,0.9911356714804992,0.8829508673868847,0.9693191535382204,0.9378530565687736,0.0450098406993543,0.9489467253182756,0.8707451377065425,0.9929509559286864,0.9031922329892276,0.973430230901136,0.7756560433031021,0.1291682199091128,0.7879519989814108,0.5916178592649182,0.96125116713352,0.6825338876809465,0.8549253034547153,0.628157839179039,0.1345261025927904,0.5849538321296374,0.5670197730263075,0.8927349249521891,0.5800031870603561,0.516077478726705,0.8210222709221803,0.0151208672757137,0.8333659523514597,0.8350990957512697,0.8124399821863589,0.8288352120236177,0.7953711122981958,0.5749074074074074,0.0570076602204925,0.6206349206349207,0.6510582010582011,0.51005291005291,0.5108465608465609,0.5819444444444444,0.8950244436186466,0.0432352836332726,0.8183042239563979,0.8926208761716009,0.9381336966844216,0.934800363351088,0.8912630579297248,0.8221061251367413,0.0242348511216202,0.7894674076727576,0.8455739447063076,0.8420504869875177,0.8375136745713418,0.7959251117457811,0.6203565416065416,0.0635629201570491,0.5928391053391053,0.6058862433862434,0.6993055555555555,0.6803571428571429,0.5233946608946609,0.6563573307512949,0.1841394197046365,0.516850637892882,0.6273525655269623,1.0060275056554626,0.493132380147775,0.6384235645333926,0.8002996463245559,0.042245291292934,0.8384061906457739,0.7718222209051014,0.742822547822548,0.8574796075837744,0.7909676646655813,0.5766317941317942,0.0756104961502886,0.6834325396825397,0.5960557960557961,0.459126984126984,0.6107142857142857,0.5338293650793651,0.8483447881962375,0.0608442386334538,0.7858036562203229,0.7786102182841312,0.9201614434947768,0.915658831908832,0.8414897910731245,0.761657018156419,0.0164189052375732,0.7420340776037876,0.7651830667160439,0.7551573353275743,0.7910226927319263,0.7548879184027628,0.5582000869500869,0.0772728956743557,0.4406669719169719,0.5074508824508824,0.5995370370370371,0.5786630036630037,0.6646825396825397,8.6,6.019966777316964,6,3,20,5,9
-650,0.2617181029061184,0.1464407448006051,0.2838619285646607,0.328424714067403,0.0637142838471952,0.1472953932688516,0.4852941947824815,0.9444471123413876,0.049586364756933,0.9582207133174204,0.9276761918822506,0.9842927769398356,0.9951477715592164,0.8568981080082145,0.8933375774552246,0.0721580080823817,0.909138655462185,0.8421802054154996,0.9647058823529412,0.9686730752907226,0.7819900687547747,0.8927747322936052,0.0656173052291642,0.8781510367060239,0.8495330087922026,0.9782600254723016,0.9556305977015476,0.8022989927959503,0.8989066718625697,0.0644667430042753,0.8863228762450992,0.863502307394685,0.9823540506354012,0.957909847928198,0.804444277109465,0.7003983924572161,0.1479398204094869,0.677700322553264,0.5613222561751975,0.8923658857482387,0.8469591682826978,0.5236443295266825,0.6451746528347334,0.0505409658291705,0.6500529771049818,0.5715695594747862,0.6073409443100294,0.7089782257874807,0.6879315574963888,0.8560064546799149,0.02663866754784,0.8541467737844549,0.8552703455964327,0.8288457999327564,0.8365068600213528,0.9052624940645776,0.4549933862433862,0.126681355454644,0.3506613756613756,0.6563492063492063,0.5505291005291005,0.3347883597883598,0.3826388888888889,0.947576799207234,0.022198252048038,0.977255254139312,0.9193114909781576,0.9256693092200338,0.9509637061810974,0.9646842355175688,0.8231591048051504,0.0271368076470307,0.8175177545631983,0.8639545405984145,0.8438129830613113,0.7942323489633859,0.7962778968394423,0.6668157768157769,0.0690502916553402,0.7694444444444444,0.7146675084175084,0.6640542328042328,0.6,0.5859126984126983,0.6081062371532122,0.049625689596347,0.5405047982931137,0.6215198437372843,0.6123178899288177,0.576982301970323,0.6892063518365225,0.8115532032715004,0.0420760042067697,0.8753405660697328,0.7715071344215366,0.7607553249219916,0.8358745845204179,0.814288406423823,0.396821188071188,0.1101221960655708,0.4432539682539683,0.5136694324194324,0.4575396825396825,0.3744047619047619,0.1952380952380952,0.9042689393269104,0.0440640788369835,0.9299026590693256,0.825609891316413,0.9011680911680912,0.9576222697056032,0.9070417853751188,0.7533454255219149,0.024682958000997,0.7843302101566976,0.7661567396051189,0.7411513002825104,0.7627834599281412,0.7123054176371063,0.5418897306397306,0.060158023383463,0.5942460317460317,0.5166907166907166,0.4346230158730158,0.5805555555555555,0.5833333333333334,5.2,2.925747767665559,4,3,10,7,2
-625,0.1633187615750905,0.103433529709038,0.1956959110410774,0.0351631240919232,0.0470824754139518,0.2651835855315713,0.2734687117969288,0.978729267130721,0.018566842630011,0.9710074308683644,1.0,1.0,0.952575310955266,0.970063593829975,0.9543190306425602,0.0364236790280194,0.9316760037348274,1.0,0.9963235294117648,0.913013538748833,0.9305820813173756,0.9258574527796228,0.0556168406316445,0.8985896241203147,0.997896476598302,0.987190923534417,0.8643755683077934,0.8812346713372861,0.936666811752121,0.0474939513499562,0.9152267642674774,0.9982524606845536,0.9890359360783124,0.8890135874146265,0.8918053103156353,0.782504080886434,0.1463346896215681,0.684909045203163,0.9877450980392156,0.9316176470588236,0.6435660744484275,0.6646825396825399,0.6006662746270498,0.0673769670468573,0.6216379255056381,0.6989278023441633,0.6332962960004807,0.5228364616632462,0.5266328876217207,0.8485444478361144,0.0315203995488024,0.8433717329369502,0.8162759757687293,0.8187115930231871,0.8628583078220758,0.9015046296296296,0.5371825396825397,0.1402009479800577,0.3202380952380952,0.5597883597883598,0.5386243386243387,0.7603174603174603,0.5069444444444445,0.9183766154671952,0.0654025811853223,0.9839553656220325,0.9386799620132952,0.938371113588505,0.7923972913827986,0.9384793447293448,0.8261069595471356,0.021368426013101,0.8115090390035564,0.8552050965755007,0.8487572221499041,0.8043588786523838,0.8107045613543328,0.681584804084804,0.0726691070161793,0.7777777777777777,0.7190476190476192,0.7177579365079364,0.599671855921856,0.5936688311688311,0.6345761219660442,0.1225176100257966,0.599870021144549,0.8473740344246229,0.6794845685362816,0.4940584748983383,0.5520935108264288,0.8084410654428771,0.0415192209170402,0.8426892127933794,0.7821700750437164,0.7434784968118301,0.8582917217813052,0.815575820784154,0.5295731120731121,0.1134920982337423,0.3805555555555556,0.5138377825877826,0.4869047619047619,0.7297619047619047,0.5368055555555555,0.8744883839992535,0.0462003888355595,0.938915004748338,0.8478016066059545,0.916937321937322,0.8144895536562203,0.8542984330484331,0.7663159710890409,0.0127412984811412,0.7781461836466493,0.78211691747433,0.7615196360237418,0.7465811022588716,0.7632160160416118,0.5847527935027934,0.090799745349255,0.621031746031746,0.5636574074074074,0.5818783068783069,0.4382811632811633,0.7189153439153438,8.0,4.516635916254486,5,13,14,4,4
-600,0.15243269407793,0.0692240692050057,0.2112091755604042,0.1387004411834127,0.0665265023160506,0.2506514813970117,0.0950758699327707,0.9816200962863312,0.0129270419469064,0.985307584117499,0.980043490686873,0.9844038865546216,0.9591761300944486,0.9991693899782136,0.9525497378438554,0.0241845752598662,0.9402580262874382,0.9572829131652664,0.963970588235294,0.914472455648926,0.9867647058823528,0.93998364431995,0.0379430363075907,0.9211145859461406,0.9450084826149734,0.9839403962997312,0.8778556175991447,0.97199913913976,0.9480755434525688,0.031874922803617,0.9263706764552148,0.9551563947436864,0.9857868372131476,0.8986494485175038,0.9744143603332912,0.7956791084732262,0.0925082814660374,0.7516534935652581,0.7677040279981457,0.912546685340803,0.6605436230436232,0.8859477124183007,0.5935379500190416,0.0532337057097545,0.6703628425796827,0.5997266496221224,0.6267086490988731,0.5492132107416788,0.5216783980528513,0.8339988473851697,0.0197107571807865,0.8498159355405731,0.8379290462623796,0.8265869624202957,0.8556333575174153,0.8000289351851851,0.5291335978835979,0.1285462604919946,0.3605820105820106,0.4414021164021164,0.5009259259259259,0.7226190476190476,0.6201388888888888,0.9147317911557042,0.062896995827004,0.9772886989553656,0.9585517568850902,0.9510824146331394,0.8084419257607663,0.8782941595441595,0.8143492052118331,0.0177461820470732,0.8215815829285656,0.8000756793758784,0.8454544822104988,0.8078630695710235,0.796771211973199,0.6776683501683503,0.0908227479893251,0.7416666666666668,0.7109126984126984,0.7673611111111112,0.6567460317460317,0.5116552429052429,0.5683485635866722,0.0700664416676742,0.54095109552145,0.6368221913774809,0.6626951129486164,0.4778737972180049,0.5234006208678087,0.8097996725329153,0.0449782480129123,0.8726526463505632,0.7924977606431413,0.7408309591642924,0.8419350113620948,0.8010819851444851,0.5210672198172197,0.141839008843248,0.4468253968253968,0.4955146705146704,0.326984126984127,0.7503968253968254,0.5856150793650793,0.8772326539536686,0.0521361156122288,0.9260648148148148,0.8504427094644487,0.9527350427350428,0.8323658594491928,0.8245548433048433,0.7662877704068475,0.0140357452747243,0.7866177359606255,0.7777596357967566,0.7479056581107847,0.7620429724805439,0.7571128496855266,0.5956848244348245,0.0701243850912987,0.6131944444444445,0.5638888888888888,0.6591269841269841,0.4761423761423761,0.6660714285714286,7.0,2.8284271247461903,5,6,12,4,8
-575,0.118005988815361,0.0646548559674073,0.0931776108987191,0.0493717359187191,0.2410273451138945,0.1019958237953045,0.1044574283501681,0.9949767126403956,0.0079334792400322,0.9992458521870288,1.0,0.9791954346094373,0.9989761763291176,0.9974661000763942,0.9838608123902242,0.0231333201831733,1.0,0.997737556561086,0.9381047873694932,0.9933473389355744,0.9901143790849674,0.9600161224118946,0.0323904219404372,0.9799725192169412,0.9912602751091596,0.900295676190817,0.9758608948807208,0.9526912466618348,0.9647462165620964,0.0308837861539939,0.984483121337736,0.9920072603682458,0.9064145237913984,0.979619555306134,0.9612066220069684,0.8656586877175114,0.0890040614149071,0.9232959850606912,0.958706816059757,0.7037390713861303,0.8972328325269503,0.8453187335540279,0.6034289335211118,0.0488729569572043,0.6577998946110407,0.6669689218203226,0.5562166795134544,0.5785950124263763,0.5575641592343649,0.8013290185391634,0.0407703698905661,0.749038977662166,0.8264659092919963,0.8646674688703674,0.7714347501666342,0.7950379867046533,0.5851984126984128,0.0606806802594378,0.6332010582010582,0.6391534391534393,0.5181216931216931,0.6313492063492062,0.5041666666666667,0.8830910029315827,0.0508399495018707,0.8089786944134771,0.8965004748338082,0.9483711135885048,0.8422077707584954,0.919396961063628,0.8183702849958733,0.0249423011979651,0.7883039311804074,0.845691429692404,0.8500988589070696,0.8079676884502501,0.7997895167492355,0.6417989417989418,0.0784975374275151,0.5877314814814815,0.6487103174603174,0.7587962962962963,0.6833994708994707,0.5303571428571429,0.6088733409841856,0.1299658211190959,0.4882729301850001,0.8514566272497177,0.5779974857966105,0.5087263310949007,0.6179133305946986,0.8100914064799933,0.0476884677115602,0.8706753027065527,0.7982135698440046,0.7369427486094152,0.8532158755596254,0.7914095356803691,0.5828156565656565,0.0773483328321277,0.6630952380952381,0.6215187590187591,0.4888888888888889,0.6503968253968252,0.4901785714285714,0.8648046702358296,0.0423007679090458,0.8517450142450143,0.8042168459559765,0.9361965811965812,0.8676626305792973,0.8642022792022792,0.7732349920526345,0.0101448122156022,0.783260545941831,0.7860765997056518,0.7711632888873821,0.7666220982628894,0.7590524274654177,0.5838585869468222,0.088719263843352,0.5408424908424908,0.5406003310415075,0.5830687830687831,0.5012099012099012,0.7535714285714286,9.0,2.9664793948382653,12,12,4,9,8
