lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_cosine_dist_mean,train_cosine_dist_std,train_cosine_dist_fold_1,train_cosine_dist_fold_2,train_cosine_dist_fold_3,train_cosine_dist_fold_4,train_cosine_dist_fold_5,train_cosine_sim_mean,train_cosine_sim_std,train_cosine_sim_fold_1,train_cosine_sim_fold_2,train_cosine_sim_fold_3,train_cosine_sim_fold_4,train_cosine_sim_fold_5,train_pairwise_accuracy_mean,train_pairwise_accuracy_std,train_pairwise_accuracy_fold_1,train_pairwise_accuracy_fold_2,train_pairwise_accuracy_fold_3,train_pairwise_accuracy_fold_4,train_pairwise_accuracy_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_cosine_dist_mean,val_cosine_dist_std,val_cosine_dist_fold_1,val_cosine_dist_fold_2,val_cosine_dist_fold_3,val_cosine_dist_fold_4,val_cosine_dist_fold_5,val_cosine_sim_mean,val_cosine_sim_std,val_cosine_sim_fold_1,val_cosine_sim_fold_2,val_cosine_sim_fold_3,val_cosine_sim_fold_4,val_cosine_sim_fold_5,val_pairwise_accuracy_mean,val_pairwise_accuracy_std,val_pairwise_accuracy_fold_1,val_pairwise_accuracy_fold_2,val_pairwise_accuracy_fold_3,val_pairwise_accuracy_fold_4,val_pairwise_accuracy_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_cosine_dist_mean,test_cosine_dist_std,test_cosine_dist_fold_1,test_cosine_dist_fold_2,test_cosine_dist_fold_3,test_cosine_dist_fold_4,test_cosine_dist_fold_5,test_cosine_sim_mean,test_cosine_sim_std,test_cosine_sim_fold_1,test_cosine_sim_fold_2,test_cosine_sim_fold_3,test_cosine_sim_fold_4,test_cosine_sim_fold_5,test_pairwise_accuracy_mean,test_pairwise_accuracy_std,test_pairwise_accuracy_fold_1,test_pairwise_accuracy_fold_2,test_pairwise_accuracy_fold_3,test_pairwise_accuracy_fold_4,test_pairwise_accuracy_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
0,39.64896589006696,0.2758774613966026,40.088554927280974,39.336434500558035,39.37912205287388,39.77788216727121,39.66283580235073,0.0055100004188716,0.005009996685098,0.0054892655462026,0.0129444254562258,-0.0028260396793484,0.0063675963319838,0.0055747544392943,0.9995511991637096,0.0075346304027715,0.9979486295155116,0.988482083593096,1.0115938952990942,0.9972642149244036,1.0024671724864416,0.000448799575679,0.0075346245997029,0.0020513707505805,0.0115179128811827,-0.011593876157089,0.0027357823481517,-0.0024671919444309,0.500088015624455,3.9765254476567066e-05,0.5001119290079389,0.5000873548643929,0.5000131045069013,0.500099914414542,0.5001277753285,38.230289967854816,0.0610394989513841,38.18932215372721,38.230106353759766,38.20380655924479,38.180554707845054,38.347660064697266,-0.0105070773977786,0.0051398686401789,-0.0131551548838615,-0.0156041420996189,-0.0134536828845739,-0.0092391716316342,-0.0010832354892045,0.9879448175430297,0.0387025603083219,0.9939034581184388,1.0114579995473223,1.025284965833028,0.9950039982795716,0.914073665936788,0.0120551820844411,0.0387025471042039,0.0060965657855073,-0.0114580240721503,-0.0252849506214261,0.0049960166215896,0.0859263027086854,0.5000163018703461,5.66428834783627e-06,0.5000152985254923,0.5000165502230326,0.5000076293945312,0.500025471051534,0.5000165601571401,38.18930918375652,1.0207497042764202,38.59769821166992,36.53005345662435,39.59979756673177,38.48865636189779,37.730340321858726,-0.0124499795027077,0.0067775446447578,-0.0037722210399806,-0.0238791275769472,-0.0100663024932146,-0.0092663634568452,-0.0152658829465508,1.0230023860931396,0.042735037903167,0.9624881347020467,1.0190929571787517,1.0428309043248494,1.0002077023188274,1.0903922319412231,-0.0230023930470148,0.042735062402237,0.0375118873392542,-0.019092909215639,-0.0428309049457311,-0.000207739106069,-0.0903922993068893,0.5000219106674194,8.542726184685014e-06,0.5000293056170145,0.5000114639600118,0.5000114639600118,0.5000280141830444,0.5000293056170145,8.0,4.147288270665544,13,10,1,6,10
150,39.805626678466794,0.2100412720320184,39.64463479178293,40.14024571010045,39.54219055175781,39.78246143886021,39.91860089983259,0.0057617225684225,0.005626121102087,0.0059194681234657,0.0131943468004465,-0.0042136777192354,0.0075219571590423,0.0063865184783935,0.9957837837083,0.0125435687069371,1.0042164751461573,0.973970285483769,0.9944837944848196,0.9950522014072964,1.0111961620194572,0.004216218543505,0.0125435637240789,-0.0042164883177195,0.0260297083961112,0.0055161848764068,0.0049478311557322,-0.0111961433930056,0.5000805905887059,3.868050847134729e-05,0.50010974918093,0.5000715255737305,0.5000152843339103,0.5000780820846558,0.5001283117703029,38.1901346842448,0.0450280221387139,38.24115244547526,38.127716064453125,38.23444366455078,38.14986928304037,38.19749196370443,-0.0122254097135737,0.0077282505636856,-0.0196927934885025,-0.0198467876762151,-0.0114660700783133,-0.0114458100870251,0.0013244127621874,0.9754631042480468,0.0697365596812086,1.0259328683217366,0.9623817602793376,1.0585920810699463,0.9761345783869424,0.8542742331822714,0.02453690910091,0.0697365370810126,-0.0259328205138444,0.0376182527591784,-0.0585920521989464,0.0238654253383477,0.1457257401198148,0.5000239491462707,4.520123256984964e-06,0.5000241994857788,0.5000254909197489,0.5000165502230326,0.5000229279200236,0.5000305771827698,38.12335116068523,1.0783121385260992,38.74997838338216,36.31926918029785,39.548699696858726,38.2275136311849,37.77129491170248,-0.0126038337824866,0.008268529802662,0.0018195785814896,-0.0220991969108581,-0.0128541393205523,-0.0109027251601219,-0.0189826861023902,0.9802251378695171,0.080951229541948,1.045903464158376,0.9129180510838828,0.987698515256246,0.8681041797002157,1.0865014791488647,0.0197748677184184,0.080951228499255,-0.0459034324934085,0.0870819104214509,0.012301473878324,0.1318958615884184,-0.0865014748026927,0.5000216603279114,1.0961057748189682e-05,0.5000241994857788,0.5000089208285013,0.5000101923942566,0.5000267624855042,0.500038226445516,11.6,6.437390775772433,11,11,1,14,21
