lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,train_acc_mean,train_acc_std,train_acc_fold_1,train_acc_fold_2,train_acc_fold_3,train_acc_fold_4,train_acc_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,val_acc_mean,val_acc_std,val_acc_fold_1,val_acc_fold_2,val_acc_fold_3,val_acc_fold_4,val_acc_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,test_acc_mean,test_acc_std,test_acc_fold_1,test_acc_fold_2,test_acc_fold_3,test_acc_fold_4,test_acc_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,1.3447614605063634,0.0052294845093906,1.335463846203507,1.3477300651026087,1.351178651219172,1.3443332661066625,1.3451014738998666,0.5172442972774098,0.0144405782621244,0.5441501103752759,0.5203274466519505,0.5058314937454012,0.5097498160412062,0.5061626195732154,0.3287883948281296,0.0040078201144046,0.3271838536739195,0.3244654683065275,0.325323241879533,0.3346956795963417,0.3322737306843262,0.4551655629139072,0.003636961647085,0.4526490066225165,0.452317880794702,0.4516556291390728,0.4596026490066225,0.4596026490066225,1.3467916933317032,0.0082014675873983,1.346949594597968,1.339786189179572,1.3421237627192149,1.3425713590686283,1.3625275610931336,0.5223655202821869,0.0134313548419461,0.5106922398589063,0.5363756613756612,0.5360449735449736,0.5256283068783071,0.5030864197530864,0.3089569160997731,0.0055933484504911,0.3117535903250187,0.3117535903250187,0.3117535903250187,0.3117535903250187,0.2977702191987908,0.4476190476190476,0.0055555555555555,0.4503968253968254,0.4503968253968254,0.4503968253968254,0.4503968253968254,0.4365079365079365,1.3494264836822236,0.0138173614376117,1.371879680052636,1.3376641890832357,1.3378014914573184,1.359288290143013,1.3404987676749154,0.4970789241622576,0.0167761572028405,0.4692460317460319,0.4984567901234568,0.5037477954144622,0.4930004409171075,0.5209435626102294,0.3155971277399847,0.0102700034606339,0.319160997732426,0.321636432350718,0.3276643990929701,0.2977702191987908,0.3117535903250187,0.4531746031746032,0.009122669787756,0.4583333333333333,0.4613095238095238,0.4593253968253968,0.4365079365079365,0.4503968253968254,26.4,26.83728749333658,71,44,3,8,6
