lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-800,1.451125728205631,0.0038250728202996,1.4496560385352686,1.4557162623656423,1.4556257774955348,1.4467524917502153,1.4478780708814922,0.5288053263854892,0.010202405892605,0.532953333068297,0.5332647093857624,0.5128273152138965,0.5425129497930121,0.5224683244664775,0.2902679339345832,0.0032056504519341,0.2862112451696936,0.2900860312713917,0.2874294112050304,0.2928601353456959,0.2947528466811046,1.4681661784648896,0.0055003352023361,1.4730922654271126,1.4650841616094112,1.4589404463768003,1.4702531583607197,1.4734608605504036,0.5267851978089445,0.0095765807103583,0.5347060200833821,0.5318203543831467,0.5283739280338714,0.5309619462618096,0.5080637402825131,0.2887256499432643,0.0099080783008586,0.3018498889614829,0.2865788176052107,0.2865788176052107,0.2959378545157273,0.2726828710286896,1.4668269380927086,0.0128363178938951,1.4837427139282229,1.4566006623208525,1.4519148729741571,1.4803446047008038,1.461531836539507,0.5151725662016272,0.0170614244064588,0.5320302294046946,0.5222887408154467,0.5084629106192795,0.4850161308209808,0.528064819347734,0.2920681043730191,0.0101241807808378,0.3078134915270455,0.2943755681901046,0.2944523402310067,0.2771203043117277,0.2865788176052107,9.2,2.1354156504062622,11,6,8,12,9
-775,1.4607931626470465,0.0120796955354404,1.4840063634671663,1.4560836603766991,1.4602735745279412,1.4499874052248505,1.4536148096385757,0.5208313639942,0.0101167985440497,0.5048307388878828,0.5301251808796523,0.530641112580566,0.525124025099655,0.5134357625232439,0.2879120814012424,0.0074376680741738,0.2755659551750354,0.2862755709740459,0.2866978484715452,0.2940034082726838,0.2970176241129021,1.4703622162342072,0.0072627801918375,1.4745173901319504,1.460871059447527,1.468278855085373,1.4661811143159866,1.481962662190199,0.5296197514373289,0.0136307771765856,0.5358068417819066,0.5420143306398304,0.5296940527361772,0.537070571199248,0.5035129608294817,0.2840650316587009,0.0057142402126154,0.2865788176052107,0.2865788176052107,0.2865788176052107,0.2879058344491824,0.2726828710286896,1.4681006796658038,0.0090254792272455,1.4729540795087814,1.4550893642008305,1.4607765264809132,1.4803669825196266,1.471316445618868,0.5127898301106676,0.0140262244675415,0.5220238333658381,0.5001691004344442,0.5181139573558645,0.4929942587624474,0.5306480006347435,0.2880206901784478,0.0081856416454124,0.2920138538372269,0.2943755681901046,0.2944523402310067,0.2726828710286896,0.2865788176052107,4.8,2.4819347291981715,1,7,4,8,4
-750,1.447004186730636,0.0200121923271813,1.4437786666970505,1.4684874434220163,1.4646440443239714,1.4460115344900837,1.4120992447200575,0.5330645353605098,0.0328328110163662,0.5411912059714838,0.5048190580084727,0.4984721404241514,0.5301478217172411,0.5906924506811995,0.301063746500296,0.021075934877958,0.299522287761904,0.2855500868480636,0.2841961595962367,0.2943815485594626,0.341668649735813,1.4829637922346592,0.0313572435021936,1.5453470163047314,1.4724614024162292,1.4645086713135242,1.463495384901762,1.469006486237049,0.5374088012563414,0.0111985842144486,0.5443813795876651,0.5481716991583835,0.532391876845151,0.5444011977391899,0.5176978529513178,0.2563380958648635,0.0669631964805316,0.1226827515748665,0.2865788176052107,0.2865788176052107,0.2879058344491824,0.2979442580898473,1.4855375729501248,0.040810892546655,1.5661200731992722,1.466364525258541,1.4588750302791595,1.4768800400197506,1.4594481959939003,0.5138024718012317,0.0190460602969596,0.5426884840955671,0.5178261002692408,0.4959544652676664,0.4899745227027001,0.5225687866709843,0.2535690913377385,0.0801877280182389,0.0950753867862089,0.2943755681901046,0.2944523402310067,0.2726828710286896,0.3112592904526826,19.4,24.23716154998353,14,2,3,11,67
-725,1.4586189164613423,0.012782411654072,1.452947463487324,1.4566993424766943,1.482900962076689,1.4451652125308387,1.4553816017351653,0.5196298813412851,0.0114871841772021,0.510215214080356,0.5373850848084643,0.5123392132732406,0.5291595193510341,0.5090503751933302,0.2894748280486081,0.005906347275798,0.2869284615181116,0.2851523232477859,0.2824053169091388,0.2954097514877325,0.297478287080272,1.4789183408021926,0.0220574387626389,1.519518829882145,1.4654601886868477,1.4784368723630903,1.4544636383652687,1.4767121747136116,0.5323380620259346,0.0179907603344482,0.5364196838698232,0.5425237321424226,0.5335271626818193,0.5508497759476001,0.4983699554880076,0.254211550566487,0.0587152735840695,0.1373114121441415,0.2865788176052107,0.2865788176052107,0.2879058344491824,0.2726828710286896,1.4804326966404917,0.0266458281328622,1.5323216542601583,1.4572205394506454,1.475709155201912,1.470640268176794,1.4662718661129477,0.5095656732366335,0.0112012028221922,0.5173139506550328,0.5108057609230969,0.5061589843329916,0.4903648074242395,0.5231848628478065,0.253734589647106,0.0675966844731829,0.1193769353137766,0.2943755681901046,0.2944523402310067,0.2738892868954315,0.2865788176052107,6.6,4.127953488110059,10,7,1,12,3
-700,1.4529750949458071,0.0110167651616052,1.4473461289154856,1.467699795020254,1.464616258520829,1.4445836857745522,1.4406296064979152,0.5302954983466,0.0089264046088862,0.5362129070538328,0.5168015474474367,0.5227039249067027,0.535801912506028,0.5399571998189993,0.2900038489865958,0.0045257413553144,0.2902937646671195,0.2849554588011916,0.2849784995714608,0.293530909761128,0.2962606121320791,1.4695806235074995,0.0048661727239231,1.47402897849679,1.4704416319727898,1.469760838896036,1.4604027643799782,1.4732689037919044,0.5345077712580508,0.0144486266656363,0.5407733585709706,0.5462421553045117,0.5371517699629177,0.542168878703737,0.5062026937481173,0.2941434806602346,0.0191933971553266,0.3318268760543593,0.2865788176052107,0.2865788176052107,0.2880192563423299,0.2777136356940622,1.4722584776580334,0.0098267103206391,1.4903412014245987,1.4642586819827557,1.4629819504916668,1.4735076166689396,1.470202937722206,0.5086467860822258,0.0138631074873995,0.5281567925744268,0.490709570721713,0.5040757005120207,0.4993488274448049,0.5209430391581632,0.2940279494845426,0.0147985473606715,0.3198129740125997,0.2943755681901046,0.2944523402310067,0.2745374055773866,0.2869614594116154,9.6,6.590902821313633,11,2,3,12,20
-675,1.4543874632684808,0.0072491667790581,1.4494678020477294,1.4603603777132537,1.4572012725629304,1.4427720233013754,1.462135840717115,0.5212809933928287,0.0146527967282808,0.5303579056333574,0.5120343556498531,0.5140113845267973,0.5453121419784999,0.5046891791756363,0.2896541979107397,0.004642742896894,0.2873940796451914,0.2857200554323262,0.2846801028046156,0.2954408457060492,0.2950359059655164,1.475206472724676,0.0131017051792929,1.4907551370561123,1.4635431617498398,1.459503274410963,1.4720583967864511,1.4901723936200142,0.5370913846541505,0.0213540727254794,0.5518396855785735,0.5462873428554459,0.5461895538840397,0.5465434872001944,0.4945968537524993,0.2964112580022709,0.0185551912673167,0.3215428339789601,0.2865788176052107,0.2865788176052107,0.3146729497932835,0.2726828710286896,1.4767791159451007,0.0219839718569453,1.5130785927176476,1.4556114375591278,1.4523072838783264,1.483481839299202,1.4794164262712002,0.5194309418783165,0.0132754175966687,0.5205488067300929,0.5297356142322567,0.5178202508331663,0.4955116395678891,0.5335383980281779,0.288841092206089,0.0125289282177668,0.2659849986620433,0.2943755681901046,0.2944523402310067,0.3028137363420796,0.2865788176052107,8.0,4.774934554525329,10,5,7,16,2
-650,1.4503857695428948,0.0141993926425086,1.4542403108195254,1.4577111093621504,1.4672721498890926,1.4477672852967916,1.424937992346914,0.5334280441975983,0.0148604792289889,0.5363593844888872,0.5276496997260424,0.5188382320886858,0.5234742364142899,0.560818668270086,0.2954211629455784,0.0126980312117361,0.2892118516902934,0.2873272268080832,0.2866927607766108,0.2935071852406101,0.3203667902122941,1.4783275984227655,0.0153949177751122,1.4932064302265644,1.472825139760971,1.4704224839806557,1.4567378610372543,1.4984460771083832,0.5416963862998241,0.0136467558493186,0.5498103048879414,0.5437624602949617,0.5408541718831695,0.5572358991050781,0.5168190953279695,0.2855945435258591,0.0047100529942888,0.2897994193508569,0.2865788176052107,0.2865788176052107,0.288518191031308,0.2764974720367089,1.4784367449581624,0.0154287308928167,1.5021729618310928,1.464834988117218,1.4654178768396378,1.468299612402916,1.491458285599947,0.5111469771158988,0.0110457838752211,0.5219720720626186,0.5199932999415403,0.4945457898216613,0.5014175339063212,0.5178061898473529,0.2945189031093976,0.011120880044111,0.3011810296369464,0.2943755681901046,0.2944523402310067,0.2746623147343634,0.3079232627545673,13.6,14.485855169785454,7,6,2,11,42
-625,1.4557135469035098,0.0067662095542837,1.445622706413269,1.4608918014325594,1.4605377460780895,1.4495532349536293,1.461962245640002,0.5235045011117017,0.0089204169761326,0.5382739451039822,0.5224816196770672,0.5151571849341109,0.5276762975262759,0.5139334583170723,0.2910644600802343,0.0037541033260837,0.2907372202858201,0.2871566827697034,0.2867611731199929,0.2955775923434204,0.2950896318822349,1.4719278372824192,0.007293777631426,1.4820332750678062,1.4713922217488289,1.463469684123993,1.464610680937767,1.478133324533701,0.5345070501665699,0.0148039521577516,0.5418945803646964,0.5404944575628481,0.5382459724357924,0.5465041795447385,0.5053960609247741,0.2953394607155005,0.0250541266181759,0.3442779797331809,0.2865788176052107,0.2865788176052107,0.2865788176052107,0.2726828710286896,1.4741676725447177,0.0153044911266455,1.5017689615488052,1.4642717987298963,1.457702949643135,1.4779926054179668,1.4691020473837852,0.5039952153548526,0.0131012405290747,0.5063666467645934,0.503675209615583,0.5037253917368516,0.4824788650186285,0.5237299636386064,0.2927725029539913,0.0139740173157053,0.3157729177149447,0.2943755681901046,0.2944523402310067,0.2726828710286896,0.2865788176052107,6.2,3.919183588453085,13,4,4,8,2
-600,1.4579861942090486,0.0106869437803661,1.4477779953103316,1.4508801723781386,1.462724683159276,1.4517276826657748,1.4768204375317222,0.5186129549286873,0.0164201352963075,0.5324456102851693,0.5342631090145074,0.505948589425399,0.5276682449300075,0.492739220988353,0.2908823390086043,0.0029897716089339,0.2922029014544141,0.2861513992148933,0.2887198091764634,0.2940947106478766,0.2932428745493738,1.473591461777687,0.0093636752008937,1.4716023616492748,1.466778550297022,1.4721968621015549,1.4657651893794537,1.49161434546113,0.5340111978782931,0.0159906697261044,0.5408344461497916,0.5420995683977033,0.5394477864078641,0.545400348510883,0.5022738399252228,0.2858551092842332,0.0072459972002654,0.2948184302854325,0.2886166098966224,0.2865788176052107,0.2865788176052107,0.2726828710286896,1.4743744388222697,0.0092865330539416,1.485880132764578,1.461551818996668,1.466088678687811,1.476042229682207,1.4823093339800837,0.5082700342314981,0.0143439278185775,0.4953590288964498,0.5097554955463682,0.521354382594066,0.4889033091110881,0.5259779550095185,0.2906205490526249,0.0107147150105965,0.3050131482081132,0.2943755681901046,0.2944523402310067,0.2726828710286896,0.2865788176052107,6.6,4.127953488110059,12,10,3,7,1
-575,1.457381214593586,0.0157645060251318,1.4624544532675492,1.45951474214855,1.4818369137613396,1.449065681507713,1.4340342822827792,0.5275471390893894,0.016178455274196,0.5214174847950462,0.5186632900161964,0.5082091092608317,0.5340401315846811,0.555405679790192,0.2914251773540025,0.0057947638832173,0.2890040771654296,0.2857314072696625,0.2863565639127335,0.2950994944239992,0.3009343439981877,1.4774968832731248,0.0199301173703377,1.4670432023704052,1.4678618647158146,1.474243801087141,1.4617731310427189,1.5165624171495438,0.5399766951448258,0.0091475402362852,0.5461783088731009,0.5413696001140542,0.5371542072469313,0.5509816223532602,0.5241997371367828,0.2883178793594655,0.0034781235085095,0.2865788176052107,0.2865788176052107,0.2865788176052107,0.2865788176052107,0.2952741263764846,1.4747940093278884,0.0162121679294891,1.4648936577141285,1.460019513964653,1.4695203565061092,1.473618932068348,1.5059175863862038,0.510497042510293,0.0174711799869945,0.5042398109014556,0.505939884851849,0.5335434627946535,0.4836404720666213,0.5251215819368857,0.2920071247718979,0.0109121725979722,0.2920138538372269,0.2943755681901046,0.2944523402310067,0.2726828710286896,0.3065109905724614,9.2,10.166612021711067,3,5,1,8,29
