lags,train_cross_entropy_mean,train_cross_entropy_std,train_cross_entropy_fold_1,train_cross_entropy_fold_2,train_cross_entropy_fold_3,train_cross_entropy_fold_4,train_cross_entropy_fold_5,train_roc_auc_multiclass_mean,train_roc_auc_multiclass_std,train_roc_auc_multiclass_fold_1,train_roc_auc_multiclass_fold_2,train_roc_auc_multiclass_fold_3,train_roc_auc_multiclass_fold_4,train_roc_auc_multiclass_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,train_acc_mean,train_acc_std,train_acc_fold_1,train_acc_fold_2,train_acc_fold_3,train_acc_fold_4,train_acc_fold_5,val_cross_entropy_mean,val_cross_entropy_std,val_cross_entropy_fold_1,val_cross_entropy_fold_2,val_cross_entropy_fold_3,val_cross_entropy_fold_4,val_cross_entropy_fold_5,val_roc_auc_multiclass_mean,val_roc_auc_multiclass_std,val_roc_auc_multiclass_fold_1,val_roc_auc_multiclass_fold_2,val_roc_auc_multiclass_fold_3,val_roc_auc_multiclass_fold_4,val_roc_auc_multiclass_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,val_acc_mean,val_acc_std,val_acc_fold_1,val_acc_fold_2,val_acc_fold_3,val_acc_fold_4,val_acc_fold_5,test_cross_entropy_mean,test_cross_entropy_std,test_cross_entropy_fold_1,test_cross_entropy_fold_2,test_cross_entropy_fold_3,test_cross_entropy_fold_4,test_cross_entropy_fold_5,test_roc_auc_multiclass_mean,test_roc_auc_multiclass_std,test_roc_auc_multiclass_fold_1,test_roc_auc_multiclass_fold_2,test_roc_auc_multiclass_fold_3,test_roc_auc_multiclass_fold_4,test_roc_auc_multiclass_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,test_acc_mean,test_acc_std,test_acc_fold_1,test_acc_fold_2,test_acc_fold_3,test_acc_fold_4,test_acc_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,1.0376333851530064,0.0069844329260761,1.050177442395924,1.036921101532235,1.0379986206427316,1.0291334348009122,1.0339363263932284,0.5036718175128772,0.0134850132303036,0.4853568800588664,0.5162435614422368,0.4933038999264166,0.5211736571008099,0.5022810890360558,0.3835714285714287,0.0041048081506341,0.3763292336802269,0.3831693472090822,0.3832781456953643,0.3876947335225484,0.3873856827499214,0.5086754966887417,0.0042062104657484,0.5013245033112583,0.5089403973509934,0.5076158940397351,0.5129139072847683,0.5125827814569537,1.0494924223139177,0.0032972927771144,1.0504354396982798,1.0540940371297656,1.0513268146249983,1.0467266419104166,1.044879178206126,0.5194003527336861,0.0109054587354775,0.5277777777777778,0.5045194003527338,0.5087081128747795,0.5325176366843031,0.523478835978836,0.3648639455782306,0.001912320483749,0.3639077853363561,0.3639077853363561,0.3639077853363561,0.3639077853363561,0.3686885865457287,0.4922619047619047,0.0003968253968254,0.492063492063492,0.492063492063492,0.492063492063492,0.492063492063492,0.4930555555555556,1.0403908719619115,0.0096643312310308,1.021882345988637,1.0419536677617875,1.0433381512051536,1.044622078537941,1.0501581163160385,0.505357142857143,0.0100590119055551,0.5243606701940038,0.5030864197530863,0.496417548500882,0.5052910052910052,0.4976300705467373,0.378557256235827,0.0132966870402137,0.4023998488284198,0.3801823507180643,0.3776077097505658,0.3686885865457287,0.3639077853363561,0.5049603174603174,0.0125643969833234,0.5267857142857143,0.5059523809523809,0.5069444444444444,0.4930555555555556,0.492063492063492,8.2,8.704022058795578,1,6,2,25,7
