lags,train_bce_with_logits_mean,train_bce_with_logits_std,train_bce_with_logits_fold_1,train_bce_with_logits_fold_2,train_bce_with_logits_fold_3,train_bce_with_logits_fold_4,train_bce_with_logits_fold_5,train_roc_auc_mean,train_roc_auc_std,train_roc_auc_fold_1,train_roc_auc_fold_2,train_roc_auc_fold_3,train_roc_auc_fold_4,train_roc_auc_fold_5,train_sensitivity_logits_mean,train_sensitivity_logits_std,train_sensitivity_logits_fold_1,train_sensitivity_logits_fold_2,train_sensitivity_logits_fold_3,train_sensitivity_logits_fold_4,train_sensitivity_logits_fold_5,train_specificity_logits_mean,train_specificity_logits_std,train_specificity_logits_fold_1,train_specificity_logits_fold_2,train_specificity_logits_fold_3,train_specificity_logits_fold_4,train_specificity_logits_fold_5,train_f1_logits_mean,train_f1_logits_std,train_f1_logits_fold_1,train_f1_logits_fold_2,train_f1_logits_fold_3,train_f1_logits_fold_4,train_f1_logits_fold_5,train_precision_logits_mean,train_precision_logits_std,train_precision_logits_fold_1,train_precision_logits_fold_2,train_precision_logits_fold_3,train_precision_logits_fold_4,train_precision_logits_fold_5,train_acc_logits_mean,train_acc_logits_std,train_acc_logits_fold_1,train_acc_logits_fold_2,train_acc_logits_fold_3,train_acc_logits_fold_4,train_acc_logits_fold_5,val_bce_with_logits_mean,val_bce_with_logits_std,val_bce_with_logits_fold_1,val_bce_with_logits_fold_2,val_bce_with_logits_fold_3,val_bce_with_logits_fold_4,val_bce_with_logits_fold_5,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_fold_1,val_roc_auc_fold_2,val_roc_auc_fold_3,val_roc_auc_fold_4,val_roc_auc_fold_5,val_sensitivity_logits_mean,val_sensitivity_logits_std,val_sensitivity_logits_fold_1,val_sensitivity_logits_fold_2,val_sensitivity_logits_fold_3,val_sensitivity_logits_fold_4,val_sensitivity_logits_fold_5,val_specificity_logits_mean,val_specificity_logits_std,val_specificity_logits_fold_1,val_specificity_logits_fold_2,val_specificity_logits_fold_3,val_specificity_logits_fold_4,val_specificity_logits_fold_5,val_f1_logits_mean,val_f1_logits_std,val_f1_logits_fold_1,val_f1_logits_fold_2,val_f1_logits_fold_3,val_f1_logits_fold_4,val_f1_logits_fold_5,val_precision_logits_mean,val_precision_logits_std,val_precision_logits_fold_1,val_precision_logits_fold_2,val_precision_logits_fold_3,val_precision_logits_fold_4,val_precision_logits_fold_5,val_acc_logits_mean,val_acc_logits_std,val_acc_logits_fold_1,val_acc_logits_fold_2,val_acc_logits_fold_3,val_acc_logits_fold_4,val_acc_logits_fold_5,test_bce_with_logits_mean,test_bce_with_logits_std,test_bce_with_logits_fold_1,test_bce_with_logits_fold_2,test_bce_with_logits_fold_3,test_bce_with_logits_fold_4,test_bce_with_logits_fold_5,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_fold_1,test_roc_auc_fold_2,test_roc_auc_fold_3,test_roc_auc_fold_4,test_roc_auc_fold_5,test_sensitivity_logits_mean,test_sensitivity_logits_std,test_sensitivity_logits_fold_1,test_sensitivity_logits_fold_2,test_sensitivity_logits_fold_3,test_sensitivity_logits_fold_4,test_sensitivity_logits_fold_5,test_specificity_logits_mean,test_specificity_logits_std,test_specificity_logits_fold_1,test_specificity_logits_fold_2,test_specificity_logits_fold_3,test_specificity_logits_fold_4,test_specificity_logits_fold_5,test_f1_logits_mean,test_f1_logits_std,test_f1_logits_fold_1,test_f1_logits_fold_2,test_f1_logits_fold_3,test_f1_logits_fold_4,test_f1_logits_fold_5,test_precision_logits_mean,test_precision_logits_std,test_precision_logits_fold_1,test_precision_logits_fold_2,test_precision_logits_fold_3,test_precision_logits_fold_4,test_precision_logits_fold_5,test_acc_logits_mean,test_acc_logits_std,test_acc_logits_fold_1,test_acc_logits_fold_2,test_acc_logits_fold_3,test_acc_logits_fold_4,test_acc_logits_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
0,0.1066161987002939,0.0920846095124604,0.0374770414680242,0.0163477087747305,0.0417572092413902,0.2263258797824383,0.2111731542348861,0.8028000000000001,0.0078587530817553,0.806,0.804,0.8,0.7900000000000001,0.814,0.5406666666666667,0.084023277198114,0.612,0.608,0.606,0.4213333333333333,0.456,0.9900666666666668,0.0095786800296863,1.0,1.0,0.992,0.976,0.9823333333333332,0.9629523809523808,0.0449864697220164,1.0,1.0,0.9989333333333332,0.904685714285714,0.9111428571428568,0.5485333333333333,0.0749084181591836,0.612,0.608,0.608,0.4446666666666666,0.4700000000000001,0.9692666666666668,0.0373508292336923,1.0,1.0,0.999,0.919,0.9283333333333332,0.6352067261579492,0.0471482367608942,0.6483392648044086,0.6638620912673927,0.6307708904856727,0.5479598437391576,0.6851015404931137,0.5521825396825397,0.0360248839700307,0.5763888888888888,0.6021825396825398,0.5079365079365077,0.5595238095238095,0.5148809523809523,0.0688492063492063,0.0382561087460159,0.0694444444444444,0.1160714285714285,0.0714285714285714,0.0873015873015873,0.0,0.9394841269841268,0.0250110204986617,0.9414682539682536,0.9047619047619048,0.9394841269841272,0.929563492063492,0.9821428571428572,0.7136734693877557,0.0034861687149166,0.712755102040817,0.7116213151927442,0.7091269841269846,0.719274376417234,0.7155895691609986,0.0801587301587301,0.0425658827158345,0.0892857142857142,0.125,0.0833333333333333,0.1031746031746031,0.0,0.7702380952380953,0.0124003968190474,0.7678571428571429,0.7529761904761905,0.7678571428571429,0.7708333333333334,0.7916666666666666,0.7080170430832906,0.1070105297307385,0.6718898030618826,0.9044808241583052,0.6869053801610356,0.5783396934469541,0.6984695145882756,0.5348584815452285,0.0211129859001752,0.5545634920634921,0.5218253968253969,0.5396825396825397,0.5009920634920636,0.5572289156626505,0.0513888888888888,0.027019118302459,0.056547619047619,0.0714285714285714,0.0535714285714285,0.0753968253968253,0.0,0.9087301587301584,0.050002362000143,0.9146825396825394,0.8521825396825397,0.8958333333333331,0.8809523809523808,1.0,0.6804990028139775,0.0318799442524348,0.6950680272108849,0.6171201814058959,0.6905328798185943,0.6997165532879824,0.7000573723465299,0.0662698412698412,0.0356171518608204,0.0833333333333333,0.0992063492063492,0.0595238095238095,0.0892857142857142,0.0,0.729245553643144,0.0392763592695346,0.7380952380952381,0.6607142857142857,0.7291666666666666,0.7351190476190477,0.7831325301204819,12.4,6.053098380168622,15,21,15,5,6
150,0.1099071308150887,0.1084274740566141,0.0918757977411151,0.0159330086484551,0.0738598554208874,0.3206212963461876,0.0472456959187984,0.8164,0.0095833188405687,0.812,0.818,0.812,0.8059999999999999,0.834,0.5711999999999999,0.119971404000194,0.61,0.636,0.6066666666666666,0.3353333333333333,0.668,0.9889333333333332,0.0201928480188188,1.0,1.0,0.996,0.9486666666666664,1.0,0.9616685714285712,0.0686074335103699,0.9917714285714284,1.0,0.9919238095238097,0.8246476190476189,1.0,0.5738666666666667,0.1180963072148226,0.616,0.636,0.608,0.3413333333333334,0.668,0.9678,0.0579737871800695,0.993,1.0,0.994,0.852,1.0,0.65182276034639,0.1591372575459889,0.588863630557344,0.5889711545868999,0.5599523110403901,0.9687215522641228,0.552605153283193,0.5569444444444445,0.0465048213919633,0.5287698412698413,0.6259920634920635,0.558531746031746,0.4890873015873016,0.5823412698412698,0.0914682539682539,0.0503686960617199,0.1388888888888889,0.1369047619047619,0.0922619047619047,0.0,0.0892857142857142,0.9357142857142856,0.022538844160576,0.9067460317460316,0.9345238095238096,0.9325396825396824,0.9761904761904762,0.9285714285714288,0.7185034013605447,0.0135795577659105,0.719274376417234,0.7402494331065764,0.7112811791383225,0.6990362811791391,0.7226757369614518,0.1023809523809523,0.0571428571428571,0.1428571428571428,0.1666666666666666,0.1071428571428571,0.0,0.0952380952380952,0.7708333333333333,0.0084179378712684,0.7589285714285714,0.7827380952380952,0.7648809523809523,0.7767857142857143,0.7708333333333334,0.6779122647384264,0.1053552516165099,0.5715405009686947,0.7838271220791198,0.5806899539061955,0.8235582358070782,0.6299455109310438,0.5601931535666476,0.0213106726639453,0.5843253968253969,0.5694444444444442,0.5773809523809523,0.5386904761904763,0.5311244979919678,0.073938611589214,0.0474845033144579,0.1458333333333333,0.0823412698412698,0.0873015873015873,0.0,0.0542168674698795,0.9227170587110344,0.0496958925583951,0.8878968253968251,0.8482142857142857,0.9315476190476188,0.988095238095238,0.9578313253012049,0.697381362183428,0.0350483605719476,0.7178571428571432,0.6289682539682543,0.7227324263038553,0.7171768707483002,0.7001721170395875,0.0870481927710843,0.0528458253502716,0.1547619047619047,0.1130952380952381,0.1071428571428571,0.0,0.0602409638554216,0.7476477337923121,0.0419477024950011,0.7470238095238095,0.6696428571428571,0.7648809523809523,0.7946428571428571,0.7620481927710844,11.2,4.915282290977803,9,19,11,4,13
