lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_cosine_sim_mean,train_cosine_sim_std,train_cosine_sim_fold_1,train_cosine_sim_fold_2,train_cosine_sim_fold_3,train_cosine_sim_fold_4,train_cosine_sim_fold_5,train_pairwise_accuracy_mean,train_pairwise_accuracy_std,train_pairwise_accuracy_fold_1,train_pairwise_accuracy_fold_2,train_pairwise_accuracy_fold_3,train_pairwise_accuracy_fold_4,train_pairwise_accuracy_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_cosine_sim_mean,val_cosine_sim_std,val_cosine_sim_fold_1,val_cosine_sim_fold_2,val_cosine_sim_fold_3,val_cosine_sim_fold_4,val_cosine_sim_fold_5,val_pairwise_accuracy_mean,val_pairwise_accuracy_std,val_pairwise_accuracy_fold_1,val_pairwise_accuracy_fold_2,val_pairwise_accuracy_fold_3,val_pairwise_accuracy_fold_4,val_pairwise_accuracy_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_cosine_sim_mean,test_cosine_sim_std,test_cosine_sim_fold_1,test_cosine_sim_fold_2,test_cosine_sim_fold_3,test_cosine_sim_fold_4,test_cosine_sim_fold_5,test_pairwise_accuracy_mean,test_pairwise_accuracy_std,test_pairwise_accuracy_fold_1,test_pairwise_accuracy_fold_2,test_pairwise_accuracy_fold_3,test_pairwise_accuracy_fold_4,test_pairwise_accuracy_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-800,38.16415471342422,0.286667004398891,37.7539786505945,38.24749637879047,37.965452213877256,38.25644966990677,38.59739665395206,0.3282803489068119,0.0350421571317073,0.3820380835803513,0.3170399675049732,0.3413392084161031,0.3270311963926886,0.2739532886399436,0.8930963073809123,0.0279919800641695,0.9352418485376024,0.8870640882511729,0.902796720721058,0.8921162867054497,0.8482625926892782,39.45478850855972,0.0905780780415041,39.53884853016246,39.51498944831617,39.46625981186376,39.47198509447502,39.28185965798118,0.0459741565003765,0.0065503042126127,0.0364441163837909,0.0399400136348876,0.0500639335280566,0.0501714553401777,0.0532512636149697,0.561795357411558,0.0133896922004002,0.5456378107721155,0.5602496614058813,0.5862353191231237,0.5609726192373218,0.5558813765193477,39.52214538111831,0.1959928556985377,39.63401933149858,39.300601150050305,39.83850167014382,39.3516178709088,39.485986882990055,0.039934337369138,0.008394009227644,0.0363976880061355,0.0400572408724463,0.055420828750357,0.0375767519810434,0.030219177235708,0.5554190937316779,0.0128554566794485,0.5667766206192247,0.5550871455308163,0.5708496100974806,0.5348036614331332,0.5495784309777346,18.4,4.498888751680797,26,18,19,17,12
-775,38.07918035762826,0.4734691928591074,37.6064925439579,38.947928477808375,37.93135711827229,37.74287583655918,38.167247811543575,0.3335772816514232,0.0726899393620695,0.3968686436869434,0.1960608476062411,0.3446527034351506,0.391476678479578,0.3388275350492025,0.8925950635339795,0.0651528332726378,0.943108910137845,0.7669678293552595,0.907819229302947,0.9433419950229606,0.9017373538508856,39.45768441864938,0.0914776336399131,39.52286552660393,39.51513614076556,39.48971430460612,39.48356478142016,39.27714133985115,0.0462586181859175,0.0056806713814196,0.0398720722984183,0.0398847834969108,0.0476790958959044,0.0493187856945124,0.0545383535438414,0.5608626409913554,0.0077595175269326,0.5459432827703881,0.5637015117840334,0.5683956317829363,0.5644244714216753,0.5618483071977441,39.543280919392906,0.1854696178128433,39.66210336396188,39.32559256120162,39.836356076327235,39.39262147383256,39.49973112164122,0.0368507178930678,0.0104031270702544,0.0303799524959741,0.0349268376770796,0.0573640940428683,0.0316045956128756,0.0299781096365415,0.55222383620161,0.0141606505655918,0.5386220907623117,0.5545780252326619,0.5775496742942117,0.5392024986671679,0.5511668920516968,20.4,7.172168430816443,28,8,20,27,19
-750,38.12562697892336,0.5205849143614331,37.57091868292425,38.29876056159895,37.45385124757118,38.72750366840166,38.57710073412079,0.3287973012506347,0.0649918022274497,0.3991115750725736,0.3106541168136695,0.4101840294513506,0.2496945397141053,0.2743422452014746,0.8918762366796276,0.0511406029365165,0.9476310936446044,0.8840428639933006,0.9526164863527437,0.8250198677643058,0.8500708716431844,39.459944568980816,0.0863602925953568,39.517445419773914,39.5182236180161,39.47687091249408,39.497263359301016,39.28991953531901,0.0445792600710057,0.0049752479285294,0.040033640227083,0.0391848088439666,0.0502277906476096,0.0426699015678781,0.0507801590684914,0.5636058019869256,0.0065604688514013,0.5603311188293226,0.5743727431152806,0.567234830422835,0.5554435406670426,0.560646776900147,39.522109014337715,0.204267332005324,39.65051477605646,39.29410183068478,39.85080626516631,39.353403611616656,39.46171858816436,0.0403861907593002,0.008100130834217,0.0302944585793849,0.0447597558694806,0.0536610490332047,0.0376839061041898,0.0355317842102412,0.5576510912541187,0.0094189882194953,0.5542623621947838,0.5609420664382704,0.57440329320503,0.5483361672271382,0.5503115672053713,19.6,8.404760555780276,29,17,30,10,12
-725,38.19518910830783,0.3945639402146952,38.66057468689594,37.83068029659311,37.78780773988704,38.01979190787089,38.677090910292165,0.3194605006385095,0.0576569233740658,0.2421648958601902,0.3763656075467768,0.3646673492549621,0.357337599255375,0.2567670512752434,0.8872688332783808,0.0494537828649101,0.8183375455669522,0.9350310299814362,0.924175408083139,0.9224680834209796,0.8363320993393967,39.42788324067087,0.0814961451876235,39.490548798532195,39.489497444846414,39.436530604506984,39.452456040815875,39.270383314652875,0.0518414134498346,0.0055419974220787,0.0451366669413718,0.0452584164555777,0.0582094956471613,0.0546743969122568,0.0559280912928057,0.5700716640010025,0.0055355707032299,0.5664507764758486,0.5730693864099907,0.5775904005224054,0.5716642005877062,0.5615835560090614,39.51056952043014,0.2202796027904047,39.64195263024533,39.25656815731164,39.858511953642875,39.31309035330108,39.48272450764974,0.0420903436670249,0.0100521966645035,0.0288867998416676,0.0517794639436584,0.0509825628533056,0.0478716513537096,0.0309312403427832,0.5579810046788418,0.0133859549979754,0.5482852585387953,0.570961614449819,0.5717456674937046,0.5372372784397819,0.5616752044721083,18.2,6.493073232299171,10,26,23,21,11
-700,38.08308549074783,0.1953631685628267,37.94992643533294,38.049418144619345,37.86777425549694,38.111988500221486,38.43632011806842,0.3367431900243169,0.020971575919063,0.3505135679367891,0.3447272147714477,0.3520935260757957,0.3407922961662725,0.2955893451712795,0.9037807367511632,0.0153924777593892,0.912010342189946,0.912642796015002,0.9125195729363824,0.9085912403372144,0.8731397322772705,39.421733578768645,0.0721961604907655,39.47572453816732,39.4809421192516,39.428229129675664,39.44073752200965,39.28303458473899,0.0525966150093485,0.0042290061072078,0.0490022292925101,0.046919454566457,0.0582280167322041,0.0561392859584002,0.0526940884971708,0.5669436127850502,0.0057587954575681,0.5648215891736926,0.5771525574452949,0.5685687345085721,0.5639968035799084,0.5601783792177836,39.49429610281279,0.2163284224187423,39.64304270888819,39.24468358357747,39.83447392781576,39.32364053437204,39.42563975941051,0.0455285683161381,0.009179884750641,0.0299708852826645,0.0534456793896176,0.0560228043151172,0.042999787425453,0.0452036851678382,0.5661086529493332,0.0069829777867774,0.553987442092462,0.5701062905065941,0.5724788019151399,0.5625814470377836,0.5713892831946864,19.4,2.870540018881465,21,22,21,19,14
-675,38.238181902698635,0.5340278860930661,38.13912609926204,38.00620977657358,37.57582678254118,38.27109193310295,39.19865492201343,0.3116736501762547,0.0753373584138829,0.3286954444093802,0.353280123976088,0.3893325439433461,0.3178259261797383,0.1692342123727208,0.8798147653796009,0.0675253208717514,0.8963103681495509,0.9193444196710882,0.9417668040265742,0.8921222256630966,0.7495300093876947,39.42798387932055,0.0757316458358405,39.50324642296994,39.46231055982185,39.44904292713512,39.44283352476178,39.28248596191406,0.0521298144520683,0.0054351482764459,0.0418483028188347,0.0513929645671989,0.0561348221293001,0.0562760623905694,0.0549969203544385,0.5734237389131026,0.0107055902932831,0.5663795028672074,0.5908479798923839,0.5806044195637559,0.567295929699233,0.5619908625429327,39.50050674207283,0.2190614975353363,39.62128113255356,39.25108643734094,39.856870824640446,39.31516473943537,39.45813057639382,0.0436329939571971,0.0074824039713618,0.0354374850902593,0.0516864569349722,0.0517535897141153,0.0446504400055291,0.0346369980411096,0.5624551815517022,0.0113007471875951,0.5537125129591335,0.5786290150700193,0.5736599709048416,0.5539467072848118,0.5523277015397043,17.8,6.997142273814361,18,22,27,16,6
-650,38.10296568723069,0.3648659221449167,38.44817564659512,38.04939254288821,37.57133802433603,37.88224867201343,38.56367355032066,0.3335334128632987,0.0482143922194799,0.2766866249214743,0.3485641688415685,0.3894656027100749,0.3761624265270135,0.2767882413163627,0.8998748355305072,0.0394672515857509,0.8508732325022983,0.9139210667806802,0.943294488277632,0.9360702707595432,0.8552151193323824,39.40272568211411,0.0876553926243135,39.4856650612571,39.45862764300722,39.3976391878995,39.43444419629646,39.237252322110265,0.0575184360767404,0.0079886179374067,0.0457339148234688,0.0531273275388009,0.0674199341993891,0.0560073152636036,0.0653036885584394,0.5792684739286249,0.0078643222762336,0.568609460736766,0.5846468517274568,0.5902777648333347,0.5802174833687869,0.5725908089767803,39.48194955768007,0.2297007435266176,39.623636187929094,39.25967586401737,39.86297931093158,39.28692372639974,39.37653269912257,0.0485674410945538,0.0087030904482286,0.032315011898225,0.0505299634215506,0.051699822740347,0.0497491041649923,0.058543303247654,0.5711550835407142,0.0106234865742593,0.5627749083620129,0.5716031112454154,0.582131789489226,0.5560544846635876,0.5832111239433289,19.2,6.013318551349164,12,22,26,24,12
-625,37.96419605373107,0.2650101096748499,37.74632805893101,37.685860112770314,37.868534009481216,38.11536969843599,38.40488838903683,0.3529635821728362,0.0311976276996803,0.3745136313217202,0.3907692435475969,0.3565678172504779,0.3435949111722179,0.2993723075721681,0.9165854127136702,0.0248969922685962,0.9352344231507213,0.9460113626165488,0.9174693282117548,0.9106311189759638,0.8735808306133624,39.39863618792909,0.0802623372349954,39.4936128096147,39.4330922907049,39.406218788840555,39.40936972878196,39.25088732170336,0.0582492416752784,0.0063725391074298,0.0458814754771689,0.0584570195130778,0.0627277365349459,0.0625808415652224,0.0615991352859771,0.58241282286066,0.0072184559321919,0.5773867612535303,0.5808487922856302,0.5856243742234779,0.5945136664491711,0.5736905200914904,39.46951609524814,0.2266290352029962,39.621250036991,39.18214930910053,39.82400223703095,39.331876581365414,39.38830231175278,0.0524025937062547,0.0105889692006666,0.0389581398022445,0.0673918762582947,0.0585234809215321,0.0419232121979196,0.0552162593512824,0.5758940030228008,0.008240106263474,0.5663489536805586,0.5834249610250647,0.5875997705893083,0.5690880408792784,0.5730082889397939,21.4,4.841487374764082,25,28,21,19,14
-600,37.988085858846446,0.2489549342661718,38.17911572800469,37.73062114125675,37.64930386887383,38.11914455767759,38.26224399841938,0.3491594280164266,0.0299500380222643,0.316671327217338,0.3870793879032135,0.3821108608516221,0.3391652915281118,0.3207702725818476,0.9142832128043028,0.0205030365093532,0.8894083174233584,0.9406399665419588,0.9354378200068916,0.90947310764765,0.8964568524016547,39.386171236905184,0.0767460948465885,39.47784308231238,39.40787055275657,39.39668308604848,39.40420231674657,39.24425714666193,0.0613295895922364,0.0065351037645336,0.0486590290498552,0.0634911163907611,0.0675768630409782,0.0631342201747677,0.0637867193048199,0.5860601795442177,0.0124195952115783,0.5822641542463591,0.603036389206395,0.5927113691965739,0.5868157202547247,0.5654732648170355,39.45559811447606,0.233023464112678,39.61783692331025,39.176639152295664,39.81941639293324,39.2847856463808,39.379312457460344,0.0545347812006983,0.0113063190196996,0.0349133772154649,0.0691518988389747,0.0598020535526853,0.0518808005744534,0.0569257758219133,0.5768348661336031,0.0156340543111451,0.5710838066809105,0.598617204210975,0.5910312632719675,0.556421054132057,0.567021002372106,20.2,4.48998886412873,16,27,24,18,16
-575,38.057178929908986,0.3344958347804855,38.034994970891894,37.784236907958984,37.74047595938456,38.67692436139608,38.04926244991342,0.337748912499123,0.0429794775863946,0.3354839885357729,0.3776223164858277,0.3680825144359746,0.2568046419890885,0.3507511010489513,0.9062674256944164,0.0346151348979427,0.9069418120630008,0.9360732405456073,0.9283264383827288,0.8397771034044089,0.9202185340763368,39.378902620257755,0.0705233849056579,39.45747572002989,39.39899814490116,39.39292121656013,39.399189457748875,39.24592856204871,0.0619284365382609,0.0053783828776279,0.0517118042052695,0.0659043309702114,0.0662742950530214,0.0642480877594965,0.0615036647033059,0.5757290495164467,0.008125824215522,0.569648080702984,0.5855225496219866,0.5844635737664772,0.574169091202996,0.5648419522877896,39.46608197761304,0.2348596619502191,39.64735065806996,39.207764596650094,39.831747690836586,39.30118468313506,39.34236225937352,0.0521528750262928,0.0128233398870746,0.0287841827411091,0.0615657267838039,0.0578222545146039,0.0485173495429934,0.0640748615489539,0.5754887412894856,0.0160750803991684,0.5587732015234051,0.5891475054350767,0.5849421484903856,0.5533663061532107,0.5912145448453499,19.2,5.035871324805669,19,25,22,10,20
