lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_cosine_sim_mean,train_cosine_sim_std,train_cosine_sim_fold_1,train_cosine_sim_fold_2,train_cosine_sim_fold_3,train_cosine_sim_fold_4,train_cosine_sim_fold_5,train_cosine_dist_mean,train_cosine_dist_std,train_cosine_dist_fold_1,train_cosine_dist_fold_2,train_cosine_dist_fold_3,train_cosine_dist_fold_4,train_cosine_dist_fold_5,train_nll_embedding_mean,train_nll_embedding_std,train_nll_embedding_fold_1,train_nll_embedding_fold_2,train_nll_embedding_fold_3,train_nll_embedding_fold_4,train_nll_embedding_fold_5,train_pairwise_accuracy_mean,train_pairwise_accuracy_std,train_pairwise_accuracy_fold_1,train_pairwise_accuracy_fold_2,train_pairwise_accuracy_fold_3,train_pairwise_accuracy_fold_4,train_pairwise_accuracy_fold_5,train_similarity_entropy_mean,train_similarity_entropy_std,train_similarity_entropy_fold_1,train_similarity_entropy_fold_2,train_similarity_entropy_fold_3,train_similarity_entropy_fold_4,train_similarity_entropy_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_cosine_sim_mean,val_cosine_sim_std,val_cosine_sim_fold_1,val_cosine_sim_fold_2,val_cosine_sim_fold_3,val_cosine_sim_fold_4,val_cosine_sim_fold_5,val_cosine_dist_mean,val_cosine_dist_std,val_cosine_dist_fold_1,val_cosine_dist_fold_2,val_cosine_dist_fold_3,val_cosine_dist_fold_4,val_cosine_dist_fold_5,val_nll_embedding_mean,val_nll_embedding_std,val_nll_embedding_fold_1,val_nll_embedding_fold_2,val_nll_embedding_fold_3,val_nll_embedding_fold_4,val_nll_embedding_fold_5,val_pairwise_accuracy_mean,val_pairwise_accuracy_std,val_pairwise_accuracy_fold_1,val_pairwise_accuracy_fold_2,val_pairwise_accuracy_fold_3,val_pairwise_accuracy_fold_4,val_pairwise_accuracy_fold_5,val_similarity_entropy_mean,val_similarity_entropy_std,val_similarity_entropy_fold_1,val_similarity_entropy_fold_2,val_similarity_entropy_fold_3,val_similarity_entropy_fold_4,val_similarity_entropy_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_cosine_sim_mean,test_cosine_sim_std,test_cosine_sim_fold_1,test_cosine_sim_fold_2,test_cosine_sim_fold_3,test_cosine_sim_fold_4,test_cosine_sim_fold_5,test_cosine_dist_mean,test_cosine_dist_std,test_cosine_dist_fold_1,test_cosine_dist_fold_2,test_cosine_dist_fold_3,test_cosine_dist_fold_4,test_cosine_dist_fold_5,test_nll_embedding_mean,test_nll_embedding_std,test_nll_embedding_fold_1,test_nll_embedding_fold_2,test_nll_embedding_fold_3,test_nll_embedding_fold_4,test_nll_embedding_fold_5,test_pairwise_accuracy_mean,test_pairwise_accuracy_std,test_pairwise_accuracy_fold_1,test_pairwise_accuracy_fold_2,test_pairwise_accuracy_fold_3,test_pairwise_accuracy_fold_4,test_pairwise_accuracy_fold_5,test_similarity_entropy_mean,test_similarity_entropy_std,test_similarity_entropy_fold_1,test_similarity_entropy_fold_2,test_similarity_entropy_fold_3,test_similarity_entropy_fold_4,test_similarity_entropy_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5,test_word_avg_auc_roc_mean,test_word_avg_auc_roc_std,test_word_avg_auc_roc_fold_1,test_word_avg_auc_roc_fold_2,test_word_avg_auc_roc_fold_3,test_word_avg_auc_roc_fold_4,test_word_avg_auc_roc_fold_5,test_word_train_weighted_auc_roc_mean,test_word_train_weighted_auc_roc_std,test_word_train_weighted_auc_roc_fold_1,test_word_train_weighted_auc_roc_fold_2,test_word_train_weighted_auc_roc_fold_3,test_word_train_weighted_auc_roc_fold_4,test_word_train_weighted_auc_roc_fold_5,test_word_test_weighted_auc_roc_mean,test_word_test_weighted_auc_roc_std,test_word_test_weighted_auc_roc_fold_1,test_word_test_weighted_auc_roc_fold_2,test_word_test_weighted_auc_roc_fold_3,test_word_test_weighted_auc_roc_fold_4,test_word_test_weighted_auc_roc_fold_5,test_word_perplexity_mean,test_word_perplexity_std,test_word_perplexity_fold_1,test_word_perplexity_fold_2,test_word_perplexity_fold_3,test_word_perplexity_fold_4,test_word_perplexity_fold_5,test_occurence_perplexity_mean,test_occurence_perplexity_std,test_occurence_perplexity_fold_1,test_occurence_perplexity_fold_2,test_occurence_perplexity_fold_3,test_occurence_perplexity_fold_4,test_occurence_perplexity_fold_5,test_word_top_1_mean,test_word_top_1_std,test_word_top_1_fold_1,test_word_top_1_fold_2,test_word_top_1_fold_3,test_word_top_1_fold_4,test_word_top_1_fold_5,test_occurence_top_1_mean,test_occurence_top_1_std,test_occurence_top_1_fold_1,test_occurence_top_1_fold_2,test_occurence_top_1_fold_3,test_occurence_top_1_fold_4,test_occurence_top_1_fold_5,test_word_top_5_mean,test_word_top_5_std,test_word_top_5_fold_1,test_word_top_5_fold_2,test_word_top_5_fold_3,test_word_top_5_fold_4,test_word_top_5_fold_5,test_occurence_top_5_mean,test_occurence_top_5_std,test_occurence_top_5_fold_1,test_occurence_top_5_fold_2,test_occurence_top_5_fold_3,test_occurence_top_5_fold_4,test_occurence_top_5_fold_5,test_word_top_10_mean,test_word_top_10_std,test_word_top_10_fold_1,test_word_top_10_fold_2,test_word_top_10_fold_3,test_word_top_10_fold_4,test_word_top_10_fold_5,test_occurence_top_10_mean,test_occurence_top_10_std,test_occurence_top_10_fold_1,test_occurence_top_10_fold_2,test_occurence_top_10_fold_3,test_occurence_top_10_fold_4,test_occurence_top_10_fold_5
0,0.6121405292500472,0.1465431025808702,0.392586825190815,0.8044402099537015,0.686230866748226,0.6770547278969513,0.5003900164605424,0.689799455585183,0.102216127843395,0.8336320255826265,0.5441214315081075,0.6453884050308034,0.6525596056312284,0.7732958101731484,0.6909410894767475,0.1017752470974004,0.8338230788785042,0.5456445980551332,0.6472417789133297,0.6536167085402671,0.7743792829965029,0.3090589104691368,0.1017752467406954,0.1661769221265028,0.4543554008625515,0.3527582222656208,0.3463832910731918,0.225620716017817,0.923165701428276,0.0599988038173108,0.840657921539361,1.011789224413737,0.9465111818758896,0.9427762196994788,0.8740939596129144,,,,,,,,1.3237952998640008,0.0157488383266711,1.3006335775212092,1.3450442212410318,1.3313083320894747,1.3304825588268374,1.311507809641451,1.039948220545216,0.0210237597520251,1.0808690118418594,1.0293400183262065,1.034525745689637,1.0210307168589492,1.0339756100094273,0.0838214450626786,0.0078758738511317,0.0832230736476204,0.0768610456935084,0.0760423608512061,0.0850404621827699,0.097940282938288,0.0856517788979445,0.009106267973145,0.084026161229767,0.0783107096496027,0.077132585652332,0.0862512554835658,0.1025381824744553,0.9143482230516724,0.0091062677510822,0.9159738423759372,0.9216892921043276,0.9228674150162632,0.9137487462522454,0.8974618195095878,1.359545542479489,0.0034247563902472,1.3538261536030454,1.3638979845937589,1.361148561485083,1.3609094114155158,1.3579456013000428,0.6086900311105445,0.0087281620861344,0.6209468407853568,0.595330758201473,0.6050583833850312,0.6073281629888,0.6147860101920621,1.3818845809201783,0.0006304121567383,1.380721303275587,1.3819662031032696,1.381987159818063,1.3821120099798714,1.382636228424102,1.0506345544111868,0.0268118632744636,1.067369263691661,1.0861354946858224,1.0383003425969224,1.0071698220787346,1.0541978490027937,0.0841869134851227,0.0051273544794869,0.0844943891915833,0.0858992495998044,0.0743725394324556,0.0871561199067892,0.089012269294981,0.0859733728434644,0.0054311418143638,0.0825267044812846,0.088797049056956,0.0769647297808168,0.0905724087284319,0.0910059721698325,0.9140266268169832,0.005431141440395,0.9174732955513296,0.9112029530194948,0.9230352686536916,0.90942758762419,0.908994029236211,1.3574255017918837,0.0018856665494651,1.3541822748889256,1.3585416356877131,1.3574599897351247,1.359854506147511,1.3570891025001437,0.6036965169505386,0.0093448246754853,0.613813248444856,0.5933852332575312,0.5979247910735208,0.5972762827395465,0.6160830292372388,1.3812380795348944,0.0005028876325138,1.3821148473465026,1.3808957500680412,1.380714641007004,1.3814611843123974,1.3810039749405263,20.2,11.651609330903607,39,7,13,14,28,0.6511933566674799,0.0112726446489632,0.6609990243630213,0.6487878063173542,0.6392641449808208,0.6672575842008047,0.6396582234753979,0.6218365916499434,0.0112752672413657,0.6311196120076841,0.6046996023269345,0.6271893900628829,0.6336708201761054,0.6125035336761102,0.6152636240686065,0.0146450614246601,0.637592081244498,0.607089541641931,0.5938513545301061,0.6155616787817679,0.6222234641447293,439.34613647460935,11.356614553919362,433.9390563964844,428.9571533203125,430.9454040527344,459.9410400390625,442.9480285644531,1027.1221923828125,0.397731994130238,1027.9176025390625,1026.915283203125,1026.929443359375,1026.923095703125,1026.925537109375,0.0044779286719858,0.0011671271656683,0.0058365757577121,0.0058422591537237,0.0038948394358158,0.0029211295768618,0.0038948394358158,0.0054516385309398,0.0007784026598061,0.0058365757577121,0.0058422591537237,0.0058422591537237,0.0038948394358158,0.0058422591537237,0.0225847646594047,0.0039561654246326,0.0272373538464307,0.0233690366148948,0.0175267774611711,0.0262901671230793,0.0185004882514476,0.0208317074924707,0.0061996914814744,0.0291828792542219,0.0272638760507106,0.0136319380253553,0.0175267774611711,0.0165530666708946,0.0449751660227775,0.0049646351175835,0.0525291822850704,0.0447906553745269,0.0379746854305267,0.0477117821574211,0.0418695248663425,0.0360194973647594,0.0088995397736525,0.039883267134428,0.0477117821574211,0.0350535549223423,0.0370009765028953,0.0204479061067104
