lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
200,110.55878828160904,3.967300161382798,103.44587875815,113.91871306475473,114.65207589093376,110.35805955774644,110.41921413646024,-0.1948292207717895,0.0242941679021421,-0.2175779531983768,-0.2276962525704327,-0.1617093121304231,-0.1848709162543801,-0.1822916697053348,9.779588113922392e-05,0.0059850318284326,0.0089364027200431,-0.0060018755112062,-0.0061748357565032,-0.0011508705683381,0.0048801585217006,69.15346468540659,13.969038241687628,61.74287498206423,62.11398573089064,63.08002440134684,61.75587096967195,97.07456734305934,-0.3678964309525072,0.1439626401593669,-0.233830894294538,-0.3154938053666499,-0.3855093320210774,-0.2674723079330043,-0.6371758151472661,0.2625251682960273,0.0771020997179196,0.1989887925028278,0.2744974470779038,0.1591666255186091,0.3021713994574128,0.3778015769233829,90.26926382299057,19.67706695984089,121.82454778437028,92.92208870670252,79.8902819784064,94.80955498678642,61.89984565868712,-0.3309262403270654,0.2099403700649096,-0.1548769704082556,-0.2483743031819661,-0.3002437959637558,-0.7399377875160753,-0.2111983445652744,0.3038158227280068,0.0746554274880986,0.288502492892899,0.375267827458549,0.174614089679508,0.3801285292659151,0.3005661743431629,8.6,3.97994974842648,6,11,2,12,12
225,111.02854615155388,2.2137974039275763,107.28656111324534,111.25717136158664,114.25390633975758,111.22428075005028,111.1208111931296,-0.1971175981269163,0.0303395196005396,-0.2544274740359362,-0.1846434985890108,-0.1658930438406327,-0.1834271581733928,-0.197196815995609,-0.0011618499044085,0.0110702606129684,-0.0090342461969532,-0.013008470751126,-0.0029217528227223,0.0001790187506498,0.0189762014981089,68.5260168142486,13.19259709310938,61.68454678853353,61.61187836161831,62.69615273726614,61.73820145924886,94.89930472457618,-0.365407645702362,0.1870271364032909,-0.2417523547222739,-0.2432896578521059,-0.3607845944270753,-0.2525703290052581,-0.728641292505097,0.2895402578522631,0.0542273529761236,0.2810798587048785,0.3797390855064517,0.2411332792161326,0.2304664332534007,0.3152826325804518,90.23561328084848,19.67412025774491,121.38111419008489,93.35512000636052,79.37917940240158,95.32029110088683,61.74236170450846,-0.3188677091347544,0.2022756314537491,-0.1559510189190245,-0.1863377481176142,-0.2789604078259384,-0.7130920175920453,-0.2599973532191494,0.3321940445275814,0.0893740851400871,0.3819245338897433,0.4841132508427427,0.2516454704220227,0.2884550131203836,0.2548319543630146,11.8,4.48998886412873,13,20,8,8,10
250,110.09142056633443,4.231698231993034,102.75861845577464,110.452775887882,115.56696851393755,109.3334976196289,112.3452423544491,-0.1886310464494368,0.0103401329117462,-0.2021832978024202,-0.1823110450716579,-0.1801256740794462,-0.1783626998172086,-0.2001725154764512,0.0100663909853157,0.006195969153775,0.0110125913435374,0.0100817285741119,0.0169329102418166,-0.001373137995902,0.0136778627630145,68.82918060704282,13.30511196356345,61.82035469590572,62.016875517995736,63.09505532917223,61.79141901250471,95.42219847963568,-0.3768824186241418,0.1691504681659868,-0.2794204396114014,-0.3052612208483511,-0.3872729320275156,-0.2156759207708793,-0.6967815798625612,0.28283809959529,0.0992826732026449,0.1617996245949414,0.2301677625397579,0.2207474530053635,0.390617838488859,0.4108578193475279,90.30457031183074,19.34744954055988,120.18422518278425,92.9507289016456,79.91622463025544,96.82662410066838,61.64504874380011,-0.3193243953219631,0.1698819212412445,-0.1660177153453492,-0.2396139669836613,-0.3017757817318565,-0.6480072328918859,-0.2412072796570627,0.3202100698164206,0.0839832267068986,0.2442808883885542,0.3166917407795329,0.2320859970702593,0.4659729647008996,0.3420187581428571,13.4,8.777243302996675,3,9,8,27,20
275,110.95382566564224,5.454069764972801,100.87566813300636,113.50730157739976,117.24830414267149,111.2030533958884,111.93480107924518,-0.1955151438713073,0.0121865567733014,-0.1743058334378635,-0.2113254427909851,-0.1935679674148559,-0.2016362670589895,-0.1967402086538427,0.0016285593364463,0.0132424345495043,0.0166746014825013,-0.0088757061235168,-0.0186591678769807,0.0079968697895631,0.0110061994106645,68.49447362130148,13.165766892977503,61.672172144839635,61.595590926053234,62.7043203889278,61.68698001326176,94.813304633425,-0.3676790866935462,0.1893141620732416,-0.2368552580214383,-0.259332443538465,-0.3590502320674428,-0.2470703856986865,-0.7360871141416985,0.310574866517594,0.0712577217131586,0.3370967160648944,0.3714418234793763,0.1757171493056312,0.3054400741106324,0.3631785696274356,90.20800779911512,19.710772442441616,121.47981593483372,92.99419935126052,79.32562704253615,95.50070538437156,61.739691282573496,-0.3198655099199529,0.1919536326481001,-0.1542562790084303,-0.2043478875829462,-0.2778944341759932,-0.6929594341077303,-0.2698695147246645,0.3488747845407934,0.10380478989988,0.4437463886447643,0.4615407792949362,0.176051266654803,0.3607788304001779,0.3022566577092859,17.4,8.014985963805552,20,29,4,17,17
300,111.95042660881492,3.939153127237779,104.45041840497186,113.54710825751808,114.75414646373076,115.24958635218005,111.75087356567384,-0.2121546214468339,0.0237573902136862,-0.2231783526785233,-0.209564464933732,-0.1748195791945738,-0.2476087310734917,-0.2056019793538486,0.0028416198914654,0.0106610774972071,0.0025931751506183,-0.0142611300416105,0.0194010440163872,0.0024631960240452,0.0040118143078871,68.5414416262978,13.437822582161903,61.69475562112373,62.224033891108995,61.689004513255334,61.68551450026663,95.4138996057343,-0.3611246100643225,0.1729989473195297,-0.2645030785025212,-0.3232795763434025,-0.2699334987422876,-0.2447169987778914,-0.7031898979555097,0.2862191547345566,0.0425700232249559,0.3158311623949231,0.221948581045134,0.3401513639510723,0.2984802428012093,0.2546844234804443,89.67246764333626,19.572881032753585,120.4351677476314,92.89323149229352,77.71856535526744,95.58731688114636,61.72805674034253,-0.3129359814158657,0.1915760762922275,-0.1607555391495688,-0.2632293084211516,-0.199190966915666,-0.688843283736915,-0.2526608088560271,0.3243655106020079,0.0717969028533916,0.4224399399633209,0.2881921976151174,0.3496134042282376,0.3529434238740226,0.2086385873293406,16.8,6.04648658313239,22,10,23,20,9
325,110.14856617198272,4.437297974659874,103.27283747055952,111.5668561150046,117.00492787080653,110.21483526790844,108.68337413563448,-0.1902806387228124,0.0162400642788241,-0.1982473920373355,-0.2068106139407438,-0.2013237343114965,-0.1831994985832887,-0.1618219547411974,0.0034352631642918,0.0054786177655723,0.0038651219139009,0.0077984660709797,-0.0039844223421395,-0.0012661001104039,0.0107632502891219,68.45561285520856,13.307306242790007,61.69828724442867,61.659561943589594,62.12846210546661,61.72368825945938,95.06806472309847,-0.3622113704681396,0.1819252002176594,-0.2513833913886756,-0.2506676023466545,-0.3190463551303796,-0.267338658633985,-0.7226208448410034,0.2867709642479384,0.0181222355467632,0.267098883689757,0.2930617852692018,0.3156836297196589,0.2903841323497003,0.267626390211374,89.85913792827674,19.61284145734845,120.9677159158807,93.24728234608968,78.50992969044468,94.82905591161628,61.741705777352315,-0.3180240603915432,0.208942601878688,-0.1579166838997288,-0.1971034449443482,-0.2426805140679342,-0.7295035291136357,-0.2629161299320689,0.3230446474402509,0.0490750544789017,0.3655538897503886,0.3636903250753356,0.3200826895946081,0.3347094902187165,0.2311868425622059,17.2,3.54400902933387,16,20,21,18,11
350,464.1262764470718,700.1773189454537,1864.4731069228228,110.61814155578614,117.91570591646082,114.31162109375,113.31280674653895,-4.879308096240548,9.336281164700464,-23.551844851409687,-0.186158943526885,-0.2047922951333663,-0.2227192219565896,-0.2310251691762138,0.0017841545182401,0.0025326605194151,0.0042796019498971,0.0052189382323858,0.0001689468817911,-0.0014049191187094,0.000658204645836,68.75405751278525,13.690011225700298,61.84624502951639,61.776172169467856,62.22442739051685,61.79133415222168,96.13210882220352,-0.3547120472841095,0.1593088457352368,-0.2783068564900181,-0.2282752007768865,-0.3234281905910425,-0.2759608406769602,-0.6675891478856405,0.2352666743467316,0.0522504139768197,0.1469692785227508,0.2381397987421798,0.2293349421468743,0.2523291322704927,0.3095602200513607,89.80157992881642,19.380651777395947,120.2222766541598,93.78981791044536,78.63482328046832,94.64146916071574,61.71951263829281,-0.3133892019589742,0.2174190638727337,-0.1657542680439196,-0.1774533140031915,-0.2466087979182862,-0.7437588530674315,-0.2333707767620421,0.2612396144830998,0.0290224120108153,0.2162007926391405,0.2936254322790263,0.2407609110028205,0.2869140633398242,0.2686968731546872,12.8,6.493073232299171,1,14,12,17,20
375,109.70944533404182,3.977696014450773,102.5827553468592,110.43830117618336,114.7603308509378,111.21081067253562,109.55502862369312,-0.1860863583929398,0.0130340098481136,-0.1938676732427933,-0.1859357570900636,-0.1660839196513681,-0.2047667832935557,-0.1797776586869183,0.0043841306132654,0.0072038702937301,0.0055115577305995,-0.0077217632084605,0.0135580782068085,0.0088826048353118,0.0016901755020679,68.53973161463152,13.339082711812893,61.744905170641445,61.71547033075701,62.25283774994967,61.77048656396698,95.21495825784248,-0.3644854006014372,0.1766528603822081,-0.2621643741925557,-0.2547152220157155,-0.3253664018815024,-0.266005137510467,-0.7141758674069455,0.225359670347289,0.0301258528305312,0.2297601706854868,0.2434213341524203,0.2684785506050837,0.2021235297107252,0.183014766582729,89.89133610307125,19.574835156781337,120.88178621258652,93.19843042942516,78.61784095094914,94.99828962694134,61.76033329545406,-0.3204212159441228,0.206240880545711,-0.1608190745638127,-0.2029974335118343,-0.2521227033514726,-0.7266708330104226,-0.2594960352830719,0.2573372242248233,0.0533471017758345,0.3171296773086253,0.2977841908863762,0.2792331016900247,0.2195131437533347,0.1730260074857557,13.0,4.1952353926806065,14,16,18,11,6
400,110.40391516292796,4.137464981044497,103.51478904275334,112.38620816399067,115.58292653700885,108.351535505407,112.18411656547995,-0.1860771009501289,0.0197548781257887,-0.2082599688978756,-0.1947758485289181,-0.172171301350874,-0.1547192587571985,-0.2004591272157781,0.0024229598505018,0.0073064807248169,0.0099098752985489,-0.0114467005026252,0.0057998845978598,0.0027899070088203,0.0050618328499053,68.34175923999987,12.890108022486332,61.79583495959901,61.95580971031858,62.100365120067934,61.736067152859874,94.12071925715397,-0.3750896125509028,0.2139505988267789,-0.2284090152957983,-0.2927821644565515,-0.3087604004040099,-0.2465428155765198,-0.7989536670216343,0.1900857837527598,0.0261005202505962,0.2331290978064205,0.1686849391921178,0.1923722061206047,0.1981705160354051,0.1580721596092508,90.2774851748818,20.00337477329356,122.3443513836777,92.93519844925194,78.36076967339767,95.65479606494569,62.092310303135925,-0.325393251368874,0.188689409554124,-0.1536769197698225,-0.2387626129284239,-0.237390729418972,-0.690014688592208,-0.3071213061349434,0.2153579868899102,0.0559230117548291,0.3218525614703825,0.1923713845021107,0.1953985450887366,0.2095630475107515,0.1576043958775699,9.2,4.445222154178574,17,6,9,10,4
425,110.37391918855556,4.057972641240401,103.02217916600844,111.20661690655876,113.774750586117,114.29596445420208,109.57008482989144,-0.1850393377332126,0.0227819159409313,-0.1894747292294221,-0.1838486685472376,-0.1536640875479754,-0.2235373507527744,-0.1746718525886535,-0.0002315678342711,0.008801039163064,0.0105425719705903,-0.004551202352912,0.0093261558076312,-0.0122999662619001,-0.0041753983347649,68.32819338346783,13.00003790782278,61.73354426601477,61.87795394763612,61.97675323486328,61.72512516222502,94.32759030659992,-0.3705280247487519,0.2047874554640209,-0.2374073622519509,-0.2834524031271014,-0.2996618047095181,-0.2543289546380963,-0.7777895990170931,0.2163238981224008,0.0272135705770299,0.2355714206902408,0.1818196114577483,0.2562673178811868,0.2149734527297448,0.1929876878530833,90.06115492770546,19.88899899907305,121.84971859580592,92.97311920032166,78.17277898286518,95.34846786030552,61.96168999922903,-0.3228352168150115,0.1963927494906387,-0.1549858440432632,-0.2300067836778205,-0.2290765298040289,-0.7055488709817853,-0.2945580555681596,0.243071082454142,0.0494335078515909,0.3279918336489221,0.2065816910185834,0.265054602077917,0.226744136233863,0.1889831492914246,14.8,4.534313619501853,19,9,20,16,10
450,110.82381097232594,4.166118760050332,103.5191639619715,109.1460911021513,115.25794520658606,112.54776404885683,113.648090542064,-0.1947184932933134,0.026254287158682,-0.2025284206165987,-0.1580743558266583,-0.170039027929306,-0.2205486564075245,-0.2224020056864794,0.0042020605365841,0.0049017645735945,0.0089578288600451,0.0054567177492358,0.0085199228172902,-0.0044236063977758,0.0024994396541253,68.62684380046109,13.087420583371976,61.88002002448366,62.23471922623484,62.45206151928818,61.7702908097652,94.79712742253352,-0.3468186043856437,0.2020973242494892,-0.2172918058278267,-0.2056142123121964,-0.3388715898781492,-0.2325765124538488,-0.7397389014561971,0.214027587221241,0.0236038540443648,0.2568667109794261,0.2072793108650091,0.1852633859308665,0.2053263715954432,0.2154021567354599,90.93720416018836,20.31607620690382,122.97205553556743,94.76651449370804,78.89763962595086,96.2595017751058,61.790309370609755,-0.3020287404980575,0.18739126725562,-0.1519572243355868,-0.158433901636224,-0.2641916672388713,-0.6627901876181886,-0.2727707216614171,0.2437658511921191,0.0557015933576395,0.352799813867661,0.2367524032137896,0.2074660010106878,0.2179220012519835,0.2038890366164738,18.4,6.2801273872430325,30,16,11,17,18
