lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_cosine_sim_mean,train_cosine_sim_std,train_cosine_sim_fold_1,train_cosine_sim_fold_2,train_cosine_sim_fold_3,train_cosine_sim_fold_4,train_cosine_sim_fold_5,train_cosine_dist_mean,train_cosine_dist_std,train_cosine_dist_fold_1,train_cosine_dist_fold_2,train_cosine_dist_fold_3,train_cosine_dist_fold_4,train_cosine_dist_fold_5,train_nll_embedding_mean,train_nll_embedding_std,train_nll_embedding_fold_1,train_nll_embedding_fold_2,train_nll_embedding_fold_3,train_nll_embedding_fold_4,train_nll_embedding_fold_5,train_pairwise_accuracy_mean,train_pairwise_accuracy_std,train_pairwise_accuracy_fold_1,train_pairwise_accuracy_fold_2,train_pairwise_accuracy_fold_3,train_pairwise_accuracy_fold_4,train_pairwise_accuracy_fold_5,train_similarity_entropy_mean,train_similarity_entropy_std,train_similarity_entropy_fold_1,train_similarity_entropy_fold_2,train_similarity_entropy_fold_3,train_similarity_entropy_fold_4,train_similarity_entropy_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_cosine_sim_mean,val_cosine_sim_std,val_cosine_sim_fold_1,val_cosine_sim_fold_2,val_cosine_sim_fold_3,val_cosine_sim_fold_4,val_cosine_sim_fold_5,val_cosine_dist_mean,val_cosine_dist_std,val_cosine_dist_fold_1,val_cosine_dist_fold_2,val_cosine_dist_fold_3,val_cosine_dist_fold_4,val_cosine_dist_fold_5,val_nll_embedding_mean,val_nll_embedding_std,val_nll_embedding_fold_1,val_nll_embedding_fold_2,val_nll_embedding_fold_3,val_nll_embedding_fold_4,val_nll_embedding_fold_5,val_pairwise_accuracy_mean,val_pairwise_accuracy_std,val_pairwise_accuracy_fold_1,val_pairwise_accuracy_fold_2,val_pairwise_accuracy_fold_3,val_pairwise_accuracy_fold_4,val_pairwise_accuracy_fold_5,val_similarity_entropy_mean,val_similarity_entropy_std,val_similarity_entropy_fold_1,val_similarity_entropy_fold_2,val_similarity_entropy_fold_3,val_similarity_entropy_fold_4,val_similarity_entropy_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_cosine_sim_mean,test_cosine_sim_std,test_cosine_sim_fold_1,test_cosine_sim_fold_2,test_cosine_sim_fold_3,test_cosine_sim_fold_4,test_cosine_sim_fold_5,test_cosine_dist_mean,test_cosine_dist_std,test_cosine_dist_fold_1,test_cosine_dist_fold_2,test_cosine_dist_fold_3,test_cosine_dist_fold_4,test_cosine_dist_fold_5,test_nll_embedding_mean,test_nll_embedding_std,test_nll_embedding_fold_1,test_nll_embedding_fold_2,test_nll_embedding_fold_3,test_nll_embedding_fold_4,test_nll_embedding_fold_5,test_pairwise_accuracy_mean,test_pairwise_accuracy_std,test_pairwise_accuracy_fold_1,test_pairwise_accuracy_fold_2,test_pairwise_accuracy_fold_3,test_pairwise_accuracy_fold_4,test_pairwise_accuracy_fold_5,test_similarity_entropy_mean,test_similarity_entropy_std,test_similarity_entropy_fold_1,test_similarity_entropy_fold_2,test_similarity_entropy_fold_3,test_similarity_entropy_fold_4,test_similarity_entropy_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,27.52662860325405,2.655850228709889,25.999444022735993,25.920085535421,26.91876707448588,32.78749608126554,26.00735030236182,0.661785812130222,0.0483998657330115,0.6904725964967307,0.6892873960656005,0.6744037752801721,0.5657097281960698,0.6890555646125373,0.6673138028770298,0.049545393538803,0.6969861996251268,0.6951880873410733,0.681487253772748,0.5688297483828161,0.6940777252633851,0.3326861972274718,0.0495453933639599,0.3030138008199728,0.3048119119428969,0.3185127464401257,0.4311702513656059,0.3059222755687577,0.9504920817350412,0.0310499747835861,0.931441640621656,0.9343455031320648,0.938907130662497,1.0124082918290969,0.9353578424298918,0.9875108249775776,0.0088412942111874,0.9929653694877376,0.991883118740924,0.9924242439208092,0.9699134256932642,0.9903679670451524,1.3198139907787374,0.0071255726821491,1.3156197815746455,1.3156079993619547,1.3175958111688688,1.333991434821835,1.3162549269663824,38.77714883975018,0.4230431942347776,38.7342706895524,38.813791267602824,39.462550834922936,38.746788284657995,38.12834312201474,0.1619820432755815,0.0191326759232765,0.1675317729954654,0.1662682010466051,0.1342525055225674,0.1502878029341764,0.1915699338790931,0.1605028929855631,0.0195780828317354,0.165274705393566,0.1653722501885334,0.1325300370165462,0.1482267240134832,0.1911107483156866,0.839497106733953,0.0195780826868738,0.8347252959871106,0.8346277506666888,0.8674699591059629,0.851773278606541,0.8088892493034615,1.3235635996792567,0.0017113113802907,1.3229473221626726,1.3251919690737,1.3222211617903952,1.3259372613773273,1.3215202839921885,0.7241245322886144,0.0091561496135603,0.7341115611536494,0.7201686329878721,0.7263294613778823,0.708495476714368,0.7315175292093002,1.3798051456533054,0.0002680294992769,1.3796186196664892,1.3799063867168204,1.3795487124632304,1.3796677728571316,1.3802842365628551,38.856567936463115,0.2745452727230876,39.03598340847149,38.97601289415174,38.89559004371732,38.31897134446912,39.0562819915059,0.162050932570626,0.0065087681641634,0.15683677083265,0.1674420549828696,0.1682054393622183,0.1658725780887884,0.1518978195866037,0.1615640724353231,0.0065008424702162,0.1579753062379789,0.1662975830435463,0.1678398951656159,0.165239621225585,0.1504679565038894,0.8384359257462425,0.0065008430691108,0.8420246913739216,0.833702414880003,0.8321601013265231,0.8347603781909794,0.8495320429597847,1.324482121727346,0.00257774969763,1.3242965662989634,1.3215100658542915,1.326496418580007,1.3281879012222884,1.3219196566811795,0.7210116922507491,0.0088838558392481,0.7279507335753757,0.7331388004790949,0.7172503426149197,0.7075227169675122,0.7191958676168427,1.379459177983874,0.0007460996668284,1.3799920462448774,1.380284919349136,1.3798311382880006,1.378895335856115,1.3782924501812412,84.0,23.332380932943813,94,99,89,38,100
