lags,train_bce_mean,train_bce_std,train_bce_fold_1,train_bce_fold_2,train_bce_fold_3,train_bce_fold_4,train_bce_fold_5,train_roc_auc_mean,train_roc_auc_std,train_roc_auc_fold_1,train_roc_auc_fold_2,train_roc_auc_fold_3,train_roc_auc_fold_4,train_roc_auc_fold_5,train_f1_mean,train_f1_std,train_f1_fold_1,train_f1_fold_2,train_f1_fold_3,train_f1_fold_4,train_f1_fold_5,val_bce_mean,val_bce_std,val_bce_fold_1,val_bce_fold_2,val_bce_fold_3,val_bce_fold_4,val_bce_fold_5,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_fold_1,val_roc_auc_fold_2,val_roc_auc_fold_3,val_roc_auc_fold_4,val_roc_auc_fold_5,val_f1_mean,val_f1_std,val_f1_fold_1,val_f1_fold_2,val_f1_fold_3,val_f1_fold_4,val_f1_fold_5,test_bce_mean,test_bce_std,test_bce_fold_1,test_bce_fold_2,test_bce_fold_3,test_bce_fold_4,test_bce_fold_5,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_fold_1,test_roc_auc_fold_2,test_roc_auc_fold_3,test_roc_auc_fold_4,test_roc_auc_fold_5,test_f1_mean,test_f1_std,test_f1_fold_1,test_f1_fold_2,test_f1_fold_3,test_f1_fold_4,test_f1_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-2000,0.5523380247542733,0.0457382377104919,0.5715005755424499,0.5510886311531067,0.4728190694984637,0.5525609778730493,0.6137208697042967,0.7861751545452137,0.0417503221113042,0.7751469899953958,0.7894895240009899,0.8537946811754771,0.7895096197501265,0.7229349578040792,0.7128628316466284,0.0346202448752235,0.7031000761815773,0.716719830302122,0.7681430275778548,0.716528753549474,0.6598224706221143,0.7755744848400354,0.0437956346467276,0.7520487904548645,0.771110974252224,0.8564599938690662,0.7723150346428156,0.7259376309812069,0.5388006990129303,0.0078120193424406,0.5414820182528466,0.5464491925554745,0.5461790151400646,0.5337030185298072,0.5261902505864585,0.5234428877041541,0.0107908961272043,0.5302203348009683,0.5257543096948748,0.5209771422885678,0.5359889415674237,0.5042737101689359,0.8015498943626881,0.0620849819918341,0.7744403630495071,0.8038640767335892,0.9166025631129742,0.7811410073190928,0.7317014615982771,0.5081624595662879,0.0141405834093587,0.4922510236873414,0.5084171181831427,0.4925488751206357,0.521167044182032,0.5264282366582881,0.4997111864265192,0.02025495048983,0.471923401195965,0.4967228019650341,0.494950118506002,0.5350312759789893,0.4999283344866059,14.0,4.0,12,15,21,13,9
-1975,0.6028340439419997,0.044741794522718,0.5797470839400041,0.6428150747951709,0.6650202199032432,0.584313995900907,0.5422738451706736,0.7278515464708613,0.0612480000110036,0.7637035281571872,0.6761840788605673,0.636393914615542,0.7630024838803581,0.7999737268406517,0.666863210528218,0.0463720668608378,0.6907616018985412,0.6220982352704056,0.6038009903013503,0.6904164596498339,0.7272387655209592,0.7657386392354966,0.0295062258156513,0.7931782882660627,0.7583961803466082,0.7217469327151775,0.7519419994205236,0.8034297954291105,0.5219944240861907,0.0038098401582017,0.526167757915835,0.5208591862371885,0.5265487026924448,0.519665445089222,0.5167310284962634,0.5016348172546566,0.0168243674399539,0.5079139806800355,0.4693091135830063,0.5048977933432839,0.507516368995042,0.5185368296719154,0.7682824917137623,0.0327059429727735,0.816649055108428,0.7469063382595778,0.7238978426903486,0.7623022086918354,0.7916570138186216,0.5059575565244085,0.0155538485973251,0.4989534516568366,0.5270879258671363,0.4844543605303177,0.499052060793746,0.5202399837740063,0.4876564358118607,0.0224057413672546,0.4777083046961831,0.4621327069079217,0.4761079946650122,0.4950290629263216,0.5273041098638646,9.8,3.3105890714493698,12,7,5,11,14
-1950,0.5927116475293511,0.0861953421581006,0.465443470446687,0.6322570556088498,0.5347720516355414,0.7176072026553907,0.6134784573002865,0.7158755171334625,0.1282014042529553,0.8598735014657677,0.6919526675945223,0.8139552216053287,0.4896339334752994,0.7239622615263949,0.6622193560871042,0.1011300634273958,0.7866948272302512,0.64017742410888,0.7366663192417593,0.4902005413205482,0.6573576685340826,0.7625157702714205,0.0546407526592865,0.8419260494410992,0.7139328010380268,0.8082410786300898,0.6993315666913986,0.749147355556488,0.5273851814740397,0.0084296494874884,0.5137663143385709,0.5368969347024961,0.5344743282556206,0.5223837734094816,0.529404556664029,0.5190855061236885,0.0093207379137342,0.5128521830892839,0.5284294751307802,0.5056593258346506,0.5303567527394328,0.5181297938242952,0.793934715539217,0.082750330474919,0.9160955119878054,0.7228412739932537,0.8648361004889011,0.7029890771955252,0.7629116140305996,0.4878695573680154,0.0187178832618107,0.4616451103287917,0.5172134124986046,0.4753788826385087,0.4937971726064203,0.4913132087677518,0.4961174174497008,0.0181125656623113,0.483267440099865,0.5225930555703215,0.4698945549454579,0.5043213501640615,0.5005106864687983,10.6,6.468384651518491,20,8,15,1,9
-1925,0.6356367018348292,0.0549829173059102,0.6779449224472046,0.6499326655739233,0.6403669564347518,0.679862452180762,0.5300765125375045,0.6715502343075015,0.0771355105307987,0.6029915173514263,0.6663290917003998,0.6824261006268574,0.5959388471975264,0.810065614661298,0.6244912103844534,0.0585353134120657,0.577293961016866,0.6161965698209098,0.6295092753435869,0.5674586002885348,0.7319976454523696,0.7303761806339025,0.036362641035737,0.7045398205518723,0.7217941712588072,0.7107278723269701,0.7125632204115391,0.8022558186203241,0.5279975177035905,0.0152364182080036,0.5199320974158013,0.507132710627852,0.5485995270937917,0.5221309581656759,0.5421922952148311,0.5069348824200617,0.0121500828550212,0.4877478637189691,0.5082850523543729,0.5111543689976044,0.5023937269969752,0.5250934000323869,0.744206003472209,0.0609329995711996,0.7051006499677896,0.7049095761030912,0.7330810725688934,0.7136054616421461,0.8643332570791245,0.505686029450785,0.0227963163260748,0.5163453188249713,0.5382462932320422,0.5107161337887505,0.492406759448521,0.4707156419596405,0.4948289233799335,0.0117606695923705,0.5017006950933136,0.5137171596414647,0.4843668823552802,0.4927076804895819,0.481652199320027,6.6,4.409081537009721,3,6,6,3,15
-1900,0.5856284191733911,0.0641417007417193,0.4694424174333874,0.6235443130919808,0.5854232709658773,0.6606065135253103,0.5891255808504005,0.7426809239298112,0.0683647962828994,0.853214492705491,0.7046786575278536,0.7554648150623431,0.6456904836009739,0.7543561707523947,0.680738887065348,0.0545677228638924,0.7736668815306876,0.6475516124987413,0.6829086028881008,0.6095965079968283,0.6899708304123817,0.7621826488524676,0.0556552239511139,0.8676925133913755,0.7283218447118998,0.7655910365283489,0.7108661253005266,0.7384417243301868,0.5344047980850857,0.009651173819241,0.5199838743118149,0.5417868434109453,0.532950786938004,0.5295658312369927,0.5477366545276713,0.5236167434493917,0.0071994887194217,0.5171051234843604,0.523941468141287,0.5177320255805961,0.5222645624022256,0.5370405376384892,0.7860284745693207,0.0554015348833883,0.8781522158533335,0.7347806580364704,0.8004696276038885,0.7230500299483538,0.7936898414045572,0.4999143097098366,0.0193619416346572,0.5111836849108278,0.532429901434095,0.4799699311327786,0.4900184084695637,0.485969622601918,0.5022678109073726,0.0135872930722786,0.5083878942812508,0.5202482851955038,0.4786197930538474,0.5032639657433101,0.5008191162629512,11.6,6.151422599691879,23,8,10,5,12
-1875,0.6184138612684451,0.1133792146008311,0.3980328994361978,0.6444490642924058,0.6749329265795256,0.6531502573113692,0.7215041587227269,0.664591818743905,0.1374041748054176,0.9043103595876718,0.6707769860031155,0.6071939259176905,0.6593180149839949,0.481359807227052,0.623900244014127,0.1045354093808085,0.8136329625365816,0.6219801669723267,0.5871614608949651,0.602560521279414,0.4941661083873478,0.7712854083627463,0.0958990438090312,0.95934234932065,0.7585620526224375,0.7078520450741053,0.7245877236127853,0.706082871183753,0.5207038118472573,0.010161939718495,0.5266253732306242,0.5208973602567292,0.5125038770082336,0.5073968242974023,0.5360956244432974,0.492619773566936,0.034891575524707,0.5242283641647572,0.4867545913454645,0.516295180467082,0.5083576915965013,0.4274630402608752,0.7681135293096304,0.084945107048358,0.9351930916309356,0.7535293027758598,0.7085180692374706,0.728115875273943,0.7152113076299429,0.4966217155722063,0.0059641758073504,0.5017849110289972,0.5031695402625457,0.4931657241129883,0.4869126358779581,0.4980757665785421,0.4756226436959882,0.0324217704699141,0.5057065951791276,0.4806208391387385,0.4801659924588639,0.4977628333841781,0.413856958319033,8.4,8.06473806146238,24,7,4,6,1
-1850,0.5810019986880454,0.0911790822798895,0.6210686915799191,0.6703018715507105,0.6687143545401724,0.4533153242186496,0.4916097515507748,0.7361101253238778,0.1044541760405453,0.7167397798641891,0.6237750040057809,0.6264809181900297,0.8712551904155854,0.8422997341438038,0.6747560565416578,0.0832583107350158,0.6536816614421849,0.5903563942470376,0.5863088309525011,0.7869917544428927,0.7564416416236731,0.7980305764824152,0.0842903232867993,0.7627754844725132,0.7257069498300552,0.7111572623252869,0.9312975089997052,0.8592156767845154,0.510764372485152,0.0170323819554133,0.4963068402642465,0.509592503622109,0.5033721486460547,0.5008220490396713,0.5437283208536785,0.4994999104988973,0.0242091724779661,0.4741230823648456,0.4821636552122582,0.5026673251030058,0.4948398927355619,0.543705597078815,0.8017366893589497,0.0965808233656295,0.7423985060304403,0.709955882281065,0.7177482303231955,0.9204572513699532,0.9181235767900944,0.507022855002855,0.0222929850077312,0.5186405983480529,0.5409345911612174,0.4833722075561193,0.5102470070688574,0.4819198708800283,0.4968128919096772,0.0220187951143625,0.49249168970478,0.5130542770926944,0.4589620241352002,0.5234309430500377,0.4961255255656737,10.8,6.881860213634101,8,4,4,20,18
-1825,0.6468125057847877,0.0412147478191727,0.6889470834481088,0.6035542814355147,0.5904055196987955,0.6778189878714712,0.6733366564700478,0.6505087018310135,0.0765225980215458,0.5634233816903651,0.7343068178107636,0.7502633135842649,0.5964183827903428,0.6081316132793309,0.6047990407310306,0.0557585532848474,0.5389469503381968,0.6651212009678091,0.6775694048441347,0.5685657197707996,0.5737919277342126,0.7312092501670122,0.0259008130226075,0.7171444538980722,0.7600122187286615,0.7641539871692657,0.7146012410521507,0.7001343499869108,0.5089706843099073,0.0132581299354335,0.4975443551965992,0.4919221505383645,0.5086652629739594,0.518700843370354,0.5280208094702594,0.4917376063674793,0.0196330892654976,0.4848645390375185,0.4787972642640433,0.4723890673493062,0.4944158530491755,0.5282213081373529,0.7304997578263283,0.0259535025013864,0.7110608089715242,0.7527513541281223,0.7702977694571018,0.7104592062532902,0.7079296503216028,0.506543267041543,0.0120697562859532,0.5018209480500714,0.5068577302258105,0.5071251360554813,0.5271423279918316,0.4897701928845202,0.4964287758156462,0.0177330199037436,0.4923083623036785,0.5028515845435182,0.4726939034181318,0.5261325101374843,0.4881575186754183,6.0,3.847076812334269,2,9,12,3,4
-1800,0.6690726951548929,0.0361489431159725,0.7231873186011063,0.6901432156562806,0.637952260594619,0.6223215178439492,0.6717591630785089,0.6133559096879649,0.085106454057319,0.4820763925740478,0.5569961515745062,0.6895260293019075,0.7126234360175745,0.6255575389717885,0.5828990671378707,0.0615486920127808,0.4878513537561288,0.5420996019075852,0.6412533154662221,0.6519337134755442,0.5913573510838731,0.7133518613874912,0.0138082277428903,0.7025238126516342,0.7020690720528364,0.7358212172985077,0.7232684325426817,0.7030767723917961,0.5075314796626378,0.0149660506749468,0.5112959949209315,0.494642512923778,0.4885328476479096,0.5120218565327136,0.5311641862878564,0.4968499043291157,0.025392121772807,0.4751194452152658,0.4976141840064659,0.4672195647377662,0.5049283878466033,0.5393679398394775,0.7130524780601263,0.0104561743278622,0.7064168900251389,0.6975419130176306,0.7242992389947176,0.7246731240302324,0.7123312242329121,0.5071622269455871,0.0062652292478204,0.4978736396341581,0.5148083788940621,0.5135191686801516,0.5048045282874288,0.5048054192321347,0.4931762798008449,0.0105145920765174,0.4727993341906757,0.4995529427178181,0.4934526676148707,0.4988866077784712,0.5011898467023889,4.6,3.006659275674582,1,2,7,9,4
-1775,0.5996328270435333,0.0734011731383638,0.5996137556276824,0.6912910342216492,0.5290984489415821,0.6707493832236842,0.5074115132030688,0.7103585335297227,0.1078722817827953,0.7359134529885053,0.5532123350511357,0.8141023572966524,0.6201581935048636,0.8284063288074562,0.6602592413181416,0.081345548105516,0.6708297649381032,0.5486721251636278,0.7423293229171353,0.5872489011754238,0.7522160923964173,0.7746028326451778,0.0657759486826147,0.7618453726172447,0.7001931946724653,0.8317651338875294,0.7114542312920094,0.8677562307566404,0.5203937632142743,0.0133703604074586,0.5185526127182716,0.5102110403739116,0.5340751375538618,0.5022704854146085,0.5368595400107188,0.5039270661139631,0.0180077670128683,0.4980426049370685,0.4952151086159739,0.5220307977821377,0.4779146219865448,0.5264321972480906,0.7879173140972853,0.0786680232126532,0.7707812990993261,0.7020207960158587,0.8593852743506432,0.7097166124731302,0.8976825885474682,0.5011241671569711,0.0127509328490385,0.499190350730402,0.5043880889388788,0.4776304254914131,0.5129021629257586,0.5115098076984023,0.488355654806263,0.0107498222560069,0.4930651915252371,0.4788825279046029,0.4745878716815246,0.4903889223357473,0.5048537605842032,9.4,5.885575587824865,9,2,15,4,17
