lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_corr_mean,train_corr_std,train_corr_fold_1,train_corr_fold_2,train_corr_fold_3,train_corr_fold_4,train_corr_fold_5,train_r2_mean,train_r2_std,train_r2_fold_1,train_r2_fold_2,train_r2_fold_3,train_r2_fold_4,train_r2_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_corr_mean,val_corr_std,val_corr_fold_1,val_corr_fold_2,val_corr_fold_3,val_corr_fold_4,val_corr_fold_5,val_r2_mean,val_r2_std,val_r2_fold_1,val_r2_fold_2,val_r2_fold_3,val_r2_fold_4,val_r2_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_corr_mean,test_corr_std,test_corr_fold_1,test_corr_fold_2,test_corr_fold_3,test_corr_fold_4,test_corr_fold_5,test_r2_mean,test_r2_std,test_r2_fold_1,test_r2_fold_2,test_r2_fold_3,test_r2_fold_4,test_r2_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
250,81.8723305492438,2.698027912542975,77.39067913833338,81.56119510895566,85.8580618082883,82.31488025870522,82.23683643193648,0.3855479717254638,0.0112569512194489,0.3653820753097534,0.3986885845661163,0.3928714692592621,0.3848614692687988,0.3859362602233886,-2.4734752633070847,0.6273850228950916,-2.180824594882284,-2.2571456894174013,-1.9229682348187271,-3.700105657653203,-2.3063321397638092,61.66415950660963,9.738075739726318,55.886441189717345,57.214716021103406,57.80667069283998,56.318948581748835,81.09402104763858,0.3395745098590851,0.0241583865355317,0.3294934034347534,0.3255500197410583,0.3276970684528351,0.3273058235645294,0.3878262341022491,-65.26311794706639,10.76920672935286,-44.11877161092801,-71.96138638350288,-71.49679920248754,-72.13954861982998,-66.5990839185836,77.48411032733136,13.256411738063823,95.84891953754476,83.28060238173897,70.57706501792832,81.33165216881571,56.382312530629,0.3719346106052398,0.0411635878604846,0.4436952471733093,0.3390091955661773,0.3628278374671936,0.3863424658775329,0.3277983069419861,-63.25223950865326,24.62071956819672,-74.20690902177475,-52.06842018084669,-106.33574868238644,-39.43971492536572,-44.21040473289268,100.0,0.0,100,100,100,100,100
